Date,Site,ID,Lat,Long,CO2PixelDay,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Acquisition_Date,Acquisition_Time,Driver,Days_of_data_acquisition_offset
2016-05-17,Smith,S15,37.76208,-120.12113,479.5861059,117.0,421.0,241.0,4198.0,1327.0,546.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S16,37.76194,-120.12084,364.5070143,142.0,487.0,315.0,4014.0,1457.0,646.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S17,37.76004,-120.11923,444.5604535,239.0,614.0,544.0,3234.0,1744.0,992.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S18,37.76015,-120.11953,119.582664,266.0,633.0,546.0,3299.0,1792.0,943.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S19,37.76026,-120.11985,322.4454665,275.0,687.0,576.0,3563.0,1841.0,962.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S2,37.76117,-120.12023,121.8555663,186.0,574.0,417.0,3967.0,1571.0,728.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S20,37.76036,-120.12016,342.1826582,247.0,635.0,540.0,3376.0,1751.0,941.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S21,37.76061,-120.12007,284.8283618,256.0,637.0,574.0,3337.0,1882.0,990.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S22,37.76051,-120.11976,343.1158965,269.0,652.0,576.0,3356.0,1864.0,1024.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S23,37.76041,-120.11945,412.5726275,232.0,583.0,506.0,3287.0,1754.0,955.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S24,37.7603,-120.11914,254.621819,214.0,539.0,451.0,3243.0,1673.0,868.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S3,37.76133,-120.1205,424.1320555,186.0,539.0,377.0,4368.0,1539.0,685.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S4,37.7615,-120.12077,399.7585488,128.0,432.0,274.0,3784.0,1349.0,587.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S5,37.76172,-120.12058,387.6320432,167.0,505.0,335.0,3975.0,1480.0,676.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S6,37.76156,-120.12032,411.3840532,134.0,450.0,274.0,4023.0,1391.0,593.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S7,37.76139,-120.12005,412.1339985,188.0,546.0,364.0,4066.0,1550.0,730.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S8,37.76123,-120.11978,342.0608699,228.0,639.0,506.0,3574.0,1734.0,862.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-17,Smith,S9,37.7617,-120.12101,446.3539407,140.0,460.0,290.0,3900.0,1412.0,617.0,2016-05-19,18:39:29,8,2.777421412037037
2016-05-24,Bonita,BO1,36.04003875,-118.3321552,14.49828713,436.0,720.0,815.0,2156.0,2293.0,1550.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO10,36.04104,-118.33338,66.95648403,445.0,760.0,822.0,2658.0,2416.0,1535.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO11,36.04088827,-118.3331067,46.93864841,562.0,921.0,1082.0,2657.0,3026.0,2064.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO12,36.04074,-118.33283,27.53504948,541.0,842.0,972.0,2675.0,2741.0,1750.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO13,36.03774023,-118.3296938,13.91579275,307.0,585.0,593.0,2350.0,1679.0,1101.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO14,36.03749,-118.32981,37.64540575,307.0,530.0,559.0,1973.0,1842.0,1232.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO15,36.03723108,-118.3299158,38.16841446,305.0,494.0,561.0,1735.0,1745.0,1177.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO16,36.03728,-118.33023,35.17023988,333.0,579.0,615.0,2028.0,1920.0,1295.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO17,36.03738875,-118.3305344,57.48082471,279.0,519.0,544.0,1918.0,2093.0,1399.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO18,36.03754,-118.33011,34.43066916,280.0,529.0,541.0,2004.0,2025.0,1363.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO19,36.0369756,-118.3300267,10.52210407,218.0,420.0,437.0,1610.0,1321.0,878.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO2,36.04019,-118.33243,49.24939218,436.0,720.0,815.0,2156.0,2293.0,1550.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO20,36.03671,-118.33015,17.44527248,250.0,474.0,537.0,1546.0,1529.0,985.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO21,36.03646599,-118.3302562,7.013123452,259.0,524.0,580.0,1733.0,1709.0,1139.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO22,36.03652,-118.33058,19.67708023,459.0,768.0,878.0,2613.0,2296.0,1476.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO23,36.03677725,-118.3304621,14.77954278,391.0,666.0,721.0,2380.0,2331.0,1456.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO24,36.03703,-118.33035,8.672066992,293.0,510.0,571.0,1624.0,1627.0,1087.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO3,36.04034033,-118.3327059,23.29191711,516.0,810.0,957.0,2468.0,2658.0,1757.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO4,36.04058,-118.33256,29.4063651,511.0,850.0,1000.0,2437.0,2923.0,1948.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO5,36.04043424,-118.3322826,35.67949623,434.0,712.0,827.0,2264.0,2352.0,1535.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO6,36.04028,-118.33201,4.216332369,266.0,507.0,560.0,1861.0,1710.0,1194.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO7,36.04049153,-118.3329856,112.1561909,446.0,736.0,849.0,2341.0,2324.0,1542.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO8,36.04064,-118.33326,53.34240415,476.0,793.0,909.0,2612.0,2429.0,1527.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Bonita,BO9,36.04082487,-118.3335836,10.78545233,461.0,790.0,870.0,2702.0,2526.0,1629.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P1,36.15727778,-118.2742293,21.18533096,274.0,490.0,553.0,1945.0,2164.0,1299.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P10,36.15833,-118.27481,88.12299194,326.0,613.0,658.0,2603.0,2617.0,1751.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P11,36.15833642,-118.2744777,25.41925067,364.0,620.0,730.0,2461.0,3084.0,2239.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P12,36.1586,-118.27451,84.52032698,356.0,638.0,727.0,2504.0,2962.0,2089.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P13,36.15887679,-118.2742128,35.36978843,350.0,600.0,704.0,2185.0,2254.0,1601.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P14,36.15861,-118.27418,5.509407422,347.0,584.0,687.0,2185.0,2901.0,2138.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P15,36.15834295,-118.274147,37.11938005,308.0,551.0,667.0,1990.0,2841.0,2051.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P16,36.15807,-118.27445,30.72029906,391.0,672.0,807.0,2308.0,3319.0,2502.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P17,36.1563861,-118.2768673,26.38926654,194.0,440.0,518.0,1989.0,2168.0,1398.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P18,36.15657,-118.27711,42.56159099,196.0,508.0,635.0,2092.0,2555.0,1640.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P19,36.156755,-118.2773524,116.6566522,244.0,507.0,550.0,2250.0,2571.0,1689.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P2,36.15755,-118.27422,13.26655713,244.0,454.0,516.0,1830.0,2192.0,1381.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P20,36.15694,-118.2776,46.5426174,262.0,573.0,570.0,2645.0,2224.0,1411.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P21,36.15712751,-118.2773687,55.27945461,250.0,536.0,571.0,2329.0,2341.0,1483.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P22,36.15694,-118.27713,16.63806092,250.0,536.0,571.0,2329.0,2341.0,1483.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P23,36.15676109,-118.2768804,105.6299859,187.0,413.0,420.0,1882.0,1502.0,975.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P24,36.15658,-118.27664,13.72878377,149.0,382.0,391.0,1702.0,1356.0,884.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P3,36.15756664,-118.2745466,86.08029023,338.0,570.0,659.0,2123.0,2568.0,1699.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P4,36.15782,-118.27421,7.452388259,279.0,522.0,592.0,2133.0,2602.0,1763.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P5,36.15807465,-118.2741117,39.89971013,314.0,576.0,687.0,2058.0,2638.0,1907.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P6,36.1578,-118.27389,29.97051474,158.0,362.0,360.0,1653.0,1281.0,810.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P7,36.15752373,-118.273889,44.61521827,183.0,372.0,407.0,1623.0,1509.0,908.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P8,36.15726,-118.2739,16.5719744,205.0,409.0,450.0,1759.0,1384.0,937.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-24,Partnership,P9,36.15806149,-118.2747739,45.96129123,317.0,592.0,669.0,2371.0,2838.0,1999.0,2016-05-21,18:27:32,8,2.230875462962963
2016-05-30,East Creek,C1,40.24418042,-120.9009721,722.650564,353.0,715.0,517.0,3993.0,2066.0,1084.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C10,40.24322889,-120.9011593,353.9388613,363.0,646.0,608.0,2708.0,1823.0,1095.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C11,40.24334065,-120.900839,242.2675245,367.0,648.0,665.0,2534.0,1862.0,1161.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C12,40.24344813,-120.9005159,173.9752528,359.0,650.0,658.0,2537.0,1813.0,1154.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C13,40.24385201,-120.9019367,322.743745,446.0,788.0,808.0,3045.0,2039.0,1289.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C14,40.24374442,-120.9022604,281.192034,492.0,860.0,1012.0,2611.0,2366.0,1745.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C15,40.24363387,-120.9025817,201.6430295,499.0,874.0,1016.0,2613.0,2292.0,1696.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C16,40.2433883,-120.9024298,183.1190391,329.0,697.0,569.0,3578.0,1797.0,985.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C17,40.24349963,-120.9021082,451.9623787,340.0,682.0,542.0,3460.0,1845.0,949.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C18,40.24360711,-120.9017846,637.3200732,358.0,702.0,531.0,3633.0,1828.0,968.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C19,40.24336144,-120.9016326,419.8666828,345.0,672.0,531.0,3207.0,1902.0,1010.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C2,40.24407047,-120.9012938,762.5485192,361.0,697.0,556.0,3482.0,1974.0,1100.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C21,40.24314264,-120.9022765,198.8214363,295.0,636.0,445.0,3734.0,1742.0,830.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C22,40.24289606,-120.9021242,394.2629655,368.0,650.0,631.0,2556.0,1972.0,1161.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C23,40.24300747,-120.901803,336.4544706,371.0,649.0,646.0,2492.0,1944.0,1220.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C24,40.24312034,-120.9014827,255.8648245,383.0,656.0,637.0,2559.0,1905.0,1172.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C3,40.24396204,-120.901616,514.5907717,499.0,842.0,864.0,2902.0,2229.0,1529.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C4,40.24371748,-120.9014639,469.9991079,336.0,668.0,497.0,3530.0,1885.0,944.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C5,40.24382567,-120.9011417,623.3617013,346.0,664.0,545.0,3360.0,1948.0,1035.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C6,40.24393616,-120.90082,563.1744366,336.0,686.0,486.0,4053.0,2005.0,947.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C7,40.24369224,-120.900669,146.8684464,370.0,678.0,634.0,2954.0,1988.0,1172.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C8,40.2435806,-120.9009896,263.6848413,346.0,664.0,545.0,3360.0,1948.0,1035.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,East Creek,C9,40.24347168,-120.9013113,361.6683435,353.0,647.0,582.0,2902.0,1821.0,969.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V1,40.23818046,-120.9094571,337.0744326,386.0,719.0,586.0,3609.0,2395.0,1221.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V10,40.23838376,-120.9106127,91.51060639,408.0,714.0,599.0,3198.0,2417.0,1340.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V11,40.23812292,-120.9105211,683.0873034,429.0,750.0,653.0,3251.0,2543.0,1399.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V12,40.23786203,-120.9104266,382.4933597,386.0,699.0,563.0,3528.0,2401.0,1276.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V13,40.2389621,-120.9097328,594.0263421,352.0,673.0,520.0,3497.0,2086.0,1028.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V14,40.23922155,-120.9098292,255.8735934,339.0,667.0,498.0,3540.0,1944.0,946.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V15,40.23948253,-120.9099193,571.1721647,345.0,672.0,501.0,3484.0,1940.0,932.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V16,40.23937663,-120.9102493,383.0969692,330.0,642.0,459.0,3657.0,1841.0,878.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V17,40.23911207,-120.9101607,309.8129573,353.0,657.0,482.0,3529.0,1990.0,970.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V18,40.238856,-120.9100594,621.6252295,373.0,687.0,545.0,3389.0,2151.0,1097.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V19,40.23875009,-120.9103828,436.819904,377.0,696.0,552.0,3358.0,2233.0,1166.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V2,40.23844236,-120.9095425,443.5231641,376.0,689.0,549.0,3665.0,2219.0,1112.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V20,40.23900989,-120.9104784,397.355799,339.0,663.0,482.0,3576.0,2033.0,1007.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V21,40.23927026,-120.9105738,546.652083,309.0,640.0,447.0,3820.0,1802.0,860.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V22,40.23916481,-120.9108983,399.4773046,365.0,705.0,523.0,3764.0,2177.0,1050.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V23,40.23890324,-120.9108055,310.6634005,339.0,663.0,482.0,3576.0,2033.0,1007.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V24,40.23864341,-120.9107082,208.549528,380.0,689.0,548.0,3280.0,2260.0,1167.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V3,40.23870131,-120.9096417,322.8077904,364.0,677.0,514.0,3643.0,2167.0,1079.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V4,40.23859564,-120.9099653,242.114073,390.0,690.0,578.0,3176.0,2324.0,1218.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V5,40.2383362,-120.9098689,461.4667243,390.0,690.0,578.0,3176.0,2324.0,1218.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V6,40.23807473,-120.90978,341.8932866,386.0,719.0,586.0,3609.0,2395.0,1221.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V7,40.23796805,-120.910106,369.5033889,386.0,711.0,588.0,3378.0,2337.0,1227.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V8,40.23822982,-120.9101946,309.982786,408.0,707.0,605.0,3179.0,2457.0,1351.0,2016-05-26,18:44:55,8,3.218807175925926
2016-05-30,Greenville,V9,40.2384894,-120.9102885,256.8828832,409.0,707.0,607.0,2971.0,2439.0,1378.0,2016-05-26,18:44:55,8,3.218807175925926
2016-06-02,Deer,D11,39.42819702,-120.6507842,234.4860159,158.0,407.0,254.0,4125.0,1327.0,581.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Deer,D12,39.42802,-120.65105,77.06950499,163.0,415.0,260.0,4254.0,1299.0,567.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Deer,D15,39.42949452,-120.6503227,126.2304253,178.0,493.0,308.0,4364.0,1361.0,595.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Deer,D16,39.42928,-120.65011,310.4676226,188.0,515.0,344.0,4322.0,1483.0,694.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Deer,D19,39.42873494,-120.6504388,164.8967578,170.0,449.0,281.0,4549.0,1421.0,615.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Deer,D20,39.4289,-120.65017,145.5230509,165.0,468.0,283.0,4449.0,1382.0,606.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Deer,D21,39.42906861,-120.6498976,84.73728048,188.0,515.0,344.0,4322.0,1483.0,694.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Deer,D22,39.42886,-120.64969,173.2207359,277.0,523.0,473.0,2838.0,1822.0,1052.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Deer,D23,39.42868957,-120.6499524,191.2907812,182.0,504.0,317.0,4468.0,1460.0,656.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Deer,D7,39.42823706,-120.6512606,270.8609647,187.0,430.0,325.0,3308.0,1406.0,714.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L1,39.42091571,-120.6545858,191.8306746,173.0,468.0,272.0,4639.0,1416.0,604.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L10,39.42076,-120.65533,323.2383259,178.0,456.0,287.0,4212.0,1563.0,683.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L11,39.42049541,-120.6554025,169.5137431,212.0,477.0,350.0,3709.0,1561.0,725.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L13,39.42107685,-120.6556074,130.6886722,187.0,473.0,306.0,4174.0,1606.0,708.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L15,39.42054608,-120.6557424,120.8830166,185.0,466.0,300.0,4097.0,1550.0,675.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L17,39.42060096,-120.6559502,189.6288279,185.0,466.0,300.0,4097.0,1550.0,675.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L18,39.42086,-120.65602,199.5619612,182.0,452.0,306.0,3940.0,1532.0,696.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L2,39.42065,-120.65465,213.862309,160.0,434.0,259.0,4544.0,1535.0,654.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L21,39.42116249,-120.6562988,355.6272965,213.0,498.0,380.0,3580.0,1560.0,769.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L22,39.42092,-120.65636,141.9448804,234.0,494.0,369.0,3535.0,1533.0,745.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L23,39.42065748,-120.6564281,162.4078019,184.0,455.0,306.0,3952.0,1485.0,683.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L24,39.42039,-120.6565,242.051974,169.0,450.0,294.0,3891.0,1514.0,711.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L3,39.42038388,-120.6547204,256.4839218,204.0,473.0,317.0,4058.0,1615.0,729.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L4,39.42013,-120.65479,151.971674,200.0,516.0,362.0,3896.0,1744.0,810.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L5,39.4209713,-120.6549263,181.9701925,171.0,466.0,275.0,4572.0,1506.0,649.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L6,39.4207,-120.65499,234.1771755,169.0,453.0,281.0,4379.0,1600.0,691.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L7,39.42043978,-120.6550602,139.8144927,222.0,493.0,342.0,3976.0,1661.0,754.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L8,39.42018,-120.65513,227.8850141,183.0,476.0,326.0,3783.0,1573.0,722.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Loney,L9,39.42102357,-120.6552656,209.943058,159.0,452.0,260.0,4761.0,1553.0,670.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Upper Loney,UL1,39.42230955,-120.6455902,246.5703459,204.0,484.0,373.0,3351.0,1480.0,771.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Upper Loney,UL14,39.42267,-120.64465,188.0576239,183.0,496.0,324.0,4025.0,1610.0,765.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Upper Loney,UL16,39.42227,-120.64458,422.2384779,182.0,507.0,307.0,4186.0,1708.0,794.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Upper Loney,UL17,39.42244801,-120.6443196,120.2516418,183.0,507.0,293.0,4785.0,1609.0,725.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Upper Loney,UL18,39.42225,-120.64409,136.8554197,172.0,450.0,252.0,4040.0,1519.0,674.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Upper Loney,UL19,39.42207288,-120.6443435,299.1498116,178.0,471.0,295.0,4116.0,1660.0,768.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Upper Loney,UL2,39.4225,-120.64535,112.9207192,227.0,487.0,389.0,3306.0,1437.0,750.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Upper Loney,UL5,39.42228976,-120.6451393,165.0372122,190.0,464.0,324.0,3351.0,1494.0,726.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-02,Upper Loney,UL6,39.42211,-120.64537,166.4008772,182.0,495.0,295.0,3919.0,1592.0,745.0,2016-06-11,18:44:58,8,9.781232407407407
2016-06-07,Smith,S1,37.761,-120.11996,34.31487815,411.0,875.0,1037.0,3456.0,2027.0,1184.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S10,37.76184,-120.1213,120.3124503,1164.0,1353.0,1588.0,3461.0,1903.0,1146.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S11,37.76198,-120.12159,56.36618125,740.0,1579.0,1445.0,3856.0,1866.0,1146.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S12,37.76213,-120.12188,267.2230709,718.0,1501.0,1325.0,3592.0,1981.0,1218.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S13,37.76237,-120.1217,174.9651897,659.0,1085.0,887.0,3874.0,1914.0,1108.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S14,37.76222,-120.12142,312.0545688,655.0,1247.0,957.0,4208.0,1909.0,1142.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S15,37.76208,-120.12113,520.963047,786.0,1644.0,1539.0,3869.0,1840.0,1147.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S16,37.76194,-120.12084,440.5360668,904.0,1721.0,1645.0,3637.0,1932.0,1193.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S17,37.76004,-120.11923,119.1795492,505.0,896.0,977.0,3160.0,1942.0,1192.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S18,37.76015,-120.11953,40.72569446,534.0,962.0,1145.0,3185.0,2051.0,1254.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S19,37.76026,-120.11985,117.8163122,587.0,1029.0,1263.0,3337.0,2131.0,1288.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S2,37.76117,-120.12023,123.9788661,593.0,857.0,942.0,3890.0,1950.0,1108.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S20,37.76036,-120.12016,188.0131345,522.0,950.0,1058.0,3148.0,2011.0,1234.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S21,37.76061,-120.12007,121.3273079,476.0,925.0,1051.0,3408.0,2084.0,1254.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S22,37.76051,-120.11976,140.30019,530.0,971.0,1145.0,3162.0,2093.0,1266.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S23,37.76041,-120.11945,45.06554665,512.0,933.0,1053.0,3172.0,1999.0,1195.0,2016-06-04,18:39:34,8,2.222517824074074
2016-06-07,Smith,S24,37.7603,-120.11914,97.10434633,472.0,854.0,936.0,3237.0,1885.0,1137.0,2016-06-04,18:39:34,8,2.222517824074074
