Unnamed: 0,Site,ID,SampleDate,Latitude,Longitude,CH4.nmol.m2.s,CO2.umol.m2.s,N2O.nmol.m2.s,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Flow,Elevation,Slope,Driver,Days_of_data_acquisition_offset,Minimum_temperature,Maximum_temperature
1977,Osa,O11,2017-10-24,36.18119436,-118.307737,6.747250177,2.93931933,0.0,8000,8825,9863,15287,17684,13591,26,2587,3.4431212507791886,8,7.769607349537037,280.1000061035156,294.0
1978,Osa,O12,2017-10-24,36.18126411,-118.308058,2.776003517,1.063691632,0.027500321,7985,8944,10025,15338,17437,13319,26,2586,0.0,8,7.769607349537037,280.1000061035156,294.0
1979,Osa,O13,2017-10-24,36.18142686,-118.30893,6.269629826,0.918279116,0.158323985,8296,9275,10202,12832,15592,14041,27,2588,9.44279016402886,8,7.769607349537037,280.1000061035156,294.0
1980,Osa,O14,2017-10-24,36.18148548,-118.308606,-0.368724969,3.364615344,0.030727081,8092,9023,9943,14306,16761,13871,27,2588,6.5644666801455,8,7.769607349537037,280.1000061035156,294.0
1981,Osa,O15,2017-10-24,36.18121809,-118.308561,1.053415934,2.568475909,-0.030982822,7860,8636,9523,13950,14809,11710,27,2586,2.476737160251016,8,7.769607349537037,280.1000061035156,294.0
1982,Osa,O16,2017-10-24,36.18095129,-118.308515,-0.259254032,0.090652461,-0.032370733,7782,8464,9150,12881,13451,10966,27,2589,3.007642154202962,8,7.769607349537037,280.1000061035156,294.0
1983,Osa,O17,2017-10-24,36.18096965,-118.308182,15.06214804,2.079167102,0.029533624,7781,8550,9284,13914,14086,11273,26,2588,3.007642154202962,8,7.769607349537037,280.1000061035156,294.0
1984,Osa,O18,2017-10-24,36.18116088,-118.308886,-0.174430422,0.672671224,0.034844726,7714,8406,8981,11165,11698,10321,27,2585,4.421309201634604,8,7.769607349537037,280.1000061035156,294.0
1985,Osa,O19,2017-10-24,36.18136106,-118.310548,-0.179443662,3.340642847,0.089721831,7989,8819,9614,13900,15193,12407,27,2584,3.565254484143017,8,7.769607349537037,280.1000061035156,294.0
1986,Osa,O20,2017-10-24,36.18123009,-118.310256,0.362394472,1.187538809,0.167258987,8006,8885,9667,14015,15648,12987,27,2586,5.357293234431687,8,7.769607349537037,280.1000061035156,294.0
1987,Osa,O21,2017-10-24,36.18109266,-118.309945,34.23650573,1.87283218,0.0,7764,8517,9294,13658,13568,11134,27,2587,3.5652427260207324,8,7.769607349537037,280.1000061035156,294.0
1988,Osa,O22,2017-10-24,36.18087268,-118.310153,0.132190146,0.703251579,0.0,7764,8517,9294,13658,13568,11134,27,2584,3.565242725935911,8,7.769607349537037,280.1000061035156,294.0
1989,Osa,O23,2017-10-24,36.18100497,-118.310443,0.0,1.118031865,0.257611029,7831,8665,9336,13501,14898,12186,27,2584,0.9274099368729609,8,7.769607349537037,280.1000061035156,294.0
1990,Osa,O24,2017-10-24,36.18113522,-118.310733,0.025007387,1.613710758,0.0,7989,8819,9614,13900,15193,12407,27,2583,1.4763751382290655,8,7.769607349537037,280.1000061035156,294.0
1991,Osa,O1,2017-09-23,36.18075613,-118.309747,4.845770051,1.177366445,0.033013507,7959,8879,9024,16926,13554,10548,27,2588,1.8543341688295631,8,6.7695572106481485,267.20001220703125,280.6000061035156
1992,Osa,O2,2017-09-23,36.1808851,-118.309457,97.77358995,1.669486935,0.0,7983,8878,9068,15603,14168,11292,27,2585,4.421299746418954,8,6.7695572106481485,267.20001220703125,280.6000061035156
1993,Osa,O3,2017-09-23,36.18101572,-118.309166,103.8099683,1.506434796,0.028285357,8022,8928,9130,16542,14536,11363,27,2584,2.7802885155642585,8,6.7695572106481485,267.20001220703125,280.6000061035156
1994,Osa,O4,2017-09-23,36.18078373,-118.308996,19.0409062,2.180537489,0.0,7941,8880,9037,17523,14483,10999,27,2588,5.885988987701018,8,6.7695572106481485,267.20001220703125,280.6000061035156
1995,Osa,O5,2017-09-23,36.1806546,-118.309285,17.4471872,1.705837323,0.0,7867,8682,8756,16849,13507,10423,27,2586,3.877908796735752,8,6.7695572106481485,267.20001220703125,280.6000061035156
1996,Osa,O6,2017-09-23,36.18052454,-118.30958,2.483527405,1.029687205,-0.027904802,8140,9279,9639,18389,14812,11147,27,2588,2.1809952385742566,8,6.7695572106481485,267.20001220703125,280.6000061035156
1997,Osa,O7,2017-09-23,36.1814894,-118.307975,6.178021051,2.419728123,0.0,8152,9101,9441,17275,16109,12410,26,2588,6.854305069825542,8,6.7695572106481485,267.20001220703125,280.6000061035156
1998,Osa,O8,2017-09-23,36.18143781,-118.307648,0.738954175,1.763712273,0.0,8642,9814,10317,17114,17068,13782,26,2590,5.886026634369163,8,6.7695572106481485,267.20001220703125,280.6000061035156
1999,Osa,O9,2017-09-23,36.18138722,-118.307322,-0.242748192,0.790609442,0.0,8170,9204,9535,16838,16493,13283,26,2591,6.015283751244173,8,6.7695572106481485,267.20001220703125,280.6000061035156
2000,Osa,O10,2017-09-23,36.18112893,-118.307414,0.197655359,1.361917535,0.230936898,7973,8841,9025,16110,14383,11256,26,2590,2.9507860151785144,8,6.7695572106481485,267.20001220703125,280.6000061035156
2001,Osa,O11,2017-09-23,36.18119436,-118.307737,22.51197839,2.372275621,0.0,7879,8828,8912,17250,15143,11508,26,2587,3.4431212507791886,8,6.7695572106481485,267.20001220703125,280.6000061035156
2002,Osa,O12,2017-09-23,36.18126411,-118.308058,6.276908263,1.294409062,0.0,7910,8806,9006,16695,14430,11082,26,2586,0.0,8,6.7695572106481485,267.20001220703125,280.6000061035156
2003,Osa,O13,2017-09-23,36.18142686,-118.30893,404.5338441,0.792936701,0.17015809,8509,9570,10317,14373,16253,14334,27,2588,9.44279016402886,8,6.7695572106481485,267.20001220703125,280.6000061035156
2004,Osa,O14,2017-09-23,36.18148548,-118.308606,-0.193007006,2.293566586,0.032167834,8168,9124,9473,16461,15761,12628,27,2588,6.5644666801455,8,6.7695572106481485,267.20001220703125,280.6000061035156
2005,Osa,O15,2017-09-23,36.18121809,-118.308561,6.432281823,2.237756992,0.0,7914,8897,9014,16902,13938,10928,27,2586,2.476737160251016,8,6.7695572106481485,267.20001220703125,280.6000061035156
2006,Osa,O17,2017-09-23,36.18096965,-118.308182,24.90944423,1.488840345,-0.031812828,7898,8725,8930,15085,13174,10506,26,2588,3.007642154202962,8,6.7695572106481485,267.20001220703125,280.6000061035156
2007,Osa,O18,2017-09-23,36.18116088,-118.308886,-0.232008714,0.812030499,0.033144102,8038,9052,9342,14880,14812,12395,27,2585,4.421309201634604,8,6.7695572106481485,267.20001220703125,280.6000061035156
2008,Osa,O19,2017-09-23,36.18136106,-118.310548,0.296098418,2.669218204,0.032372135,8084,8992,9373,14766,14420,11598,27,2584,3.565254484143017,8,6.7695572106481485,267.20001220703125,280.6000061035156
2009,Osa,O20,2017-09-23,36.18123009,-118.310256,1.33980128,1.342977211,0.029161412,8066,8923,9266,15523,14449,11716,27,2586,5.357293234431687,8,6.7695572106481485,267.20001220703125,280.6000061035156
2010,Osa,O21,2017-09-23,36.18109266,-118.309945,65.19699543,2.301270102,-0.027899233,7836,8785,8901,15508,13175,10638,27,2587,3.5652427260207324,8,6.7695572106481485,267.20001220703125,280.6000061035156
2011,Osa,O22,2017-09-23,36.18087268,-118.310153,2.303197414,1.308086664,-0.028663157,7836,8785,8901,15508,13175,10638,27,2584,3.565242725935911,8,6.7695572106481485,267.20001220703125,280.6000061035156
2012,Osa,O23,2017-09-23,36.18100497,-118.310443,0.601460079,1.549160389,0.057295623,8063,9017,9355,15215,14124,11702,27,2584,0.9274099368729609,8,6.7695572106481485,267.20001220703125,280.6000061035156
2013,Osa,O24,2017-09-23,36.18113522,-118.310733,0.17125479,2.220603772,0.028542465,8084,8992,9373,14766,14420,11598,27,2583,1.4763751382290655,8,6.7695572106481485,267.20001220703125,280.6000061035156
2014,Osa,O1,2017-09-02,36.18075613,-118.309747,10.87913322,2.474356949,0.0,40076,37449,37877,37383,24342,21924,27,2588,1.8543341688295631,8,4.230532233796296,283.5,295.20001220703125
2015,Osa,O2,2017-09-02,36.1808851,-118.309457,299.4868984,5.983660615,-0.025322305,38512,36373,36744,35978,23724,21610,27,2585,4.421299746418954,8,4.230532233796296,283.5,295.20001220703125
2016,Osa,O3,2017-09-02,36.18101572,-118.309166,142.412642,3.438768986,0.05064461,35954,35754,34854,35088,24216,22738,27,2584,2.7802885155642585,8,4.230532233796296,283.5,295.20001220703125
2017,Osa,O4,2017-09-02,36.18078373,-118.308996,19.45350599,3.313175239,0.0,34487,34469,34134,32795,23936,21192,27,2588,5.885988987701018,8,4.230532233796296,283.5,295.20001220703125
2018,Osa,O5,2017-09-02,36.1806546,-118.309285,15.42263752,2.047488085,-0.106363017,37443,36107,36279,35357,23696,21433,27,2586,3.877908796735752,8,4.230532233796296,283.5,295.20001220703125
2019,Osa,O6,2017-09-02,36.18052454,-118.30958,6.399168475,1.723044586,-0.024899488,38497,36673,36775,35936,23824,21041,27,2588,2.1809952385742566,8,4.230532233796296,283.5,295.20001220703125
2020,Osa,O7,2017-09-02,36.1814894,-118.307975,7.593563726,2.968958932,0.031121163,35660,34679,35059,34188,22569,21597,26,2588,6.854305069825542,8,4.230532233796296,283.5,295.20001220703125
2021,Osa,O9,2017-09-02,36.18138722,-118.307322,6.341896442,3.083747145,0.026424569,29725,29026,28566,27428,17145,15465,26,2591,6.015283751244173,8,4.230532233796296,283.5,295.20001220703125
2022,Osa,O10,2017-09-02,36.18112893,-118.307414,3.057381351,1.413485001,0.044309875,29906,27389,27277,26639,14953,13447,26,2590,2.9507860151785144,8,4.230532233796296,283.5,295.20001220703125
2023,Osa,O11,2017-09-02,36.18119436,-118.307737,131.8225685,5.63529013,-0.055410916,32108,31463,31123,29970,20819,18840,26,2587,3.4431212507791886,8,4.230532233796296,283.5,295.20001220703125
2024,Osa,O12,2017-09-02,36.18126411,-118.308058,4.807280747,1.360358169,0.0,33399,33354,32982,31826,22949,21085,26,2586,0.0,8,4.230532233796296,283.5,295.20001220703125
2025,Osa,O13,2017-09-02,36.18142686,-118.30893,,2.349236883,0.199087871,36630,33311,33689,33093,19612,18032,27,2588,9.44279016402886,8,4.230532233796296,283.5,295.20001220703125
2026,Osa,O14,2017-09-02,36.18148548,-118.308606,56.42311864,4.572709279,0.063290094,35825,32041,32411,32099,20014,18257,27,2588,6.5644666801455,8,4.230532233796296,283.5,295.20001220703125
2027,Osa,O15,2017-09-02,36.18121809,-118.308561,16.14560369,2.179656498,-0.033636674,36739,34360,34706,34036,22474,20873,27,2586,2.476737160251016,8,4.230532233796296,283.5,295.20001220703125
2028,Osa,O18,2017-09-02,36.18116088,-118.308886,1.005155761,2.237282178,0.064848759,36897,33868,34111,33662,20987,18920,27,2585,4.421309201634604,8,4.230532233796296,283.5,295.20001220703125
2029,Osa,O19,2017-09-02,36.18136106,-118.310548,0.437548465,5.363094037,0.031253462,37959,36582,36648,35560,26341,23599,27,2584,3.565254484143017,8,4.230532233796296,283.5,295.20001220703125
2030,Osa,O20,2017-09-02,36.18123009,-118.310256,22.61630331,2.299056838,0.053466438,37762,35419,35478,34721,23521,21259,27,2586,5.357293234431687,8,4.230532233796296,283.5,295.20001220703125
2031,Osa,O21,2017-09-02,36.18109266,-118.309945,129.5299527,3.011347299,0.0,40500,37841,38411,37887,24852,22763,27,2587,3.5652427260207324,8,4.230532233796296,283.5,295.20001220703125
2032,Osa,O22,2017-09-02,36.18087268,-118.310153,10.60364861,5.046985237,0.0,40500,37841,38411,37887,24852,22763,27,2584,3.565242725935911,8,4.230532233796296,283.5,295.20001220703125
2033,Osa,O23,2017-09-02,36.18100497,-118.310443,0.644876386,1.119505407,0.0,39885,37992,38456,37580,25114,22549,27,2584,0.9274099368729609,8,4.230532233796296,283.5,295.20001220703125
2034,Osa,O24,2017-09-02,36.18113522,-118.310733,0.149870739,3.198241568,0.029974148,37959,36582,36648,35560,26341,23599,27,2583,1.4763751382290655,8,4.230532233796296,283.5,295.20001220703125
2035,Osa,O1,2017-08-16,36.18075613,-118.309747,88.13923811,2.920911956,0.0,8024,9269,9052,16758,12714,10124,27,2588,1.8543341688295631,8,3.230575474537037,278.8999938964844,292.6000061035156
2036,Osa,O2,2017-08-16,36.1808851,-118.309457,24.63563149,4.64082031,0.033291394,7972,8882,8984,14129,12630,10427,27,2585,4.421299746418954,8,3.230575474537037,278.8999938964844,292.6000061035156
2037,Osa,O3,2017-08-16,36.18101572,-118.309166,1.477446205,0.412453732,0.0,7939,8836,8869,14669,12443,10070,27,2584,2.7802885155642585,8,3.230575474537037,278.8999938964844,292.6000061035156
2038,Osa,O5,2017-08-16,36.1806546,-118.309285,71.52706964,6.763100057,0.0,7939,8965,8715,16212,11474,9316,27,2586,3.877908796735752,8,3.230575474537037,278.8999938964844,292.6000061035156
2039,Osa,O6,2017-08-16,36.18052454,-118.30958,5.864212238,0.480997184,0.065890025,8116,9806,9301,20639,13508,10401,27,2588,2.1809952385742566,8,3.230575474537037,278.8999938964844,292.6000061035156
2040,Osa,O7,2017-08-16,36.1814894,-118.307975,9.125787028,4.373181812,-0.032708914,7924,9125,8926,18974,14161,11096,26,2588,6.854305069825542,8,3.230575474537037,278.8999938964844,292.6000061035156
2041,Osa,O8,2017-08-16,36.18143781,-118.307648,4.330190749,6.974938021,0.0,8352,9535,9584,18883,15683,12742,26,2590,5.886026634369163,8,3.230575474537037,278.8999938964844,292.6000061035156
2042,Osa,O9,2017-08-16,36.18138722,-118.307322,0.365457513,2.604715363,0.0,8097,9307,9302,18076,14458,11688,26,2591,6.015283751244173,8,3.230575474537037,278.8999938964844,292.6000061035156
2043,Osa,O10,2017-08-16,36.18112893,-118.307414,7.075087564,7.214498157,0.034852648,7865,8933,8793,16984,12978,10473,26,2590,2.9507860151785144,8,3.230575474537037,278.8999938964844,292.6000061035156
2044,Osa,O11,2017-08-16,36.18119436,-118.307737,24.62747745,2.815547492,0.0,7924,9077,8754,19153,13393,10407,26,2587,3.4431212507791886,8,3.230575474537037,278.8999938964844,292.6000061035156
2045,Osa,O12,2017-08-16,36.18126411,-118.308058,5.531360611,1.623617026,-0.032537415,7840,9022,8590,19433,12922,10111,26,2586,0.0,8,3.230575474537037,278.8999938964844,292.6000061035156
2046,Osa,O13,2017-08-16,36.18142686,-118.30893,71.93821594,0.887426811,-0.062938072,8332,9446,10055,14185,15968,14112,27,2588,9.44279016402886,8,3.230575474537037,278.8999938964844,292.6000061035156
2047,Osa,O14,2017-08-16,36.18148548,-118.308606,-0.362085944,11.81003655,0.211216801,7987,9145,9194,17470,14537,11718,27,2588,6.5644666801455,8,3.230575474537037,278.8999938964844,292.6000061035156
2048,Osa,O15,2017-08-16,36.18121809,-118.308561,14.3913854,3.58465669,-0.029310357,7888,9038,8838,17555,12824,10198,27,2586,2.476737160251016,8,3.230575474537037,278.8999938964844,292.6000061035156
2049,Osa,O17,2017-08-16,36.18096965,-118.308182,12.28103968,2.532414865,-0.029310357,7924,8816,8903,14457,11845,9805,26,2588,3.007642154202962,8,3.230575474537037,278.8999938964844,292.6000061035156
2050,Osa,O18,2017-08-16,36.18116088,-118.308886,4.46616107,2.147739878,0.028446886,8153,9214,9428,14720,13410,11498,27,2585,4.421309201634604,8,3.230575474537037,278.8999938964844,292.6000061035156
2051,Osa,O19,2017-08-16,36.18136106,-118.310548,0.873764551,6.349355736,0.052955427,8031,9020,9122,14694,13513,11274,27,2584,3.565254484143017,8,3.230575474537037,278.8999938964844,292.6000061035156
2052,Osa,O20,2017-08-16,36.18123009,-118.310256,127.6309187,5.551426137,0.027306572,8035,8997,9139,14522,13675,11275,27,2586,5.357293234431687,8,3.230575474537037,278.8999938964844,292.6000061035156
2053,Osa,O21,2017-08-16,36.18109266,-118.309945,130.3393023,3.420682578,0.028964289,7969,8957,8924,15226,11870,9872,27,2587,3.5652427260207324,8,3.230575474537037,278.8999938964844,292.6000061035156
2054,Osa,O22,2017-08-16,36.18087268,-118.310153,8.346703988,4.715155586,-0.024405567,7969,8957,8924,15226,11870,9872,27,2584,3.565242725935911,8,3.230575474537037,278.8999938964844,292.6000061035156
2055,Osa,O23,2017-08-16,36.18100497,-118.310443,8.472868372,4.029908019,0.052955427,8138,9217,9307,15524,13117,10985,27,2584,0.9274099368729609,8,3.230575474537037,278.8999938964844,292.6000061035156
2056,Osa,O24,2017-08-16,36.18113522,-118.310733,4.077567904,6.397015621,0.0,8031,9020,9122,14694,13513,11274,27,2583,1.4763751382290655,8,3.230575474537037,278.8999938964844,292.6000061035156
2057,Osa,O1,2017-07-25,36.18075613,-118.309747,17.16448926,2.518527863,-0.032083157,7925,9036,8860,15026,12308,10060,27,2588,1.8543341688295631,8,2.769352523148148,283.6000061035156,295.0
2058,Osa,O2,2017-07-25,36.1808851,-118.309457,5.653869854,0.839910146,0.0,7917,8753,8874,12942,11803,10235,27,2585,4.421299746418954,8,2.769352523148148,283.6000061035156,295.0
2059,Osa,O3,2017-07-25,36.18101572,-118.309166,6.874899984,1.133506237,-0.028408678,7876,8765,8754,13066,11054,9678,27,2584,2.7802885155642585,8,2.769352523148148,283.6000061035156,295.0
2060,Osa,O4,2017-07-25,36.18078373,-118.308996,26.35037613,1.920548022,0.0,7826,8943,8798,16136,12026,9579,27,2588,5.885988987701018,8,2.769352523148148,283.6000061035156,295.0
2061,Osa,O5,2017-07-25,36.1806546,-118.309285,54.32139348,2.84354804,0.0,7785,8630,8532,14201,10667,9072,27,2586,3.877908796735752,8,2.769352523148148,283.6000061035156,295.0
2062,Osa,O6,2017-07-25,36.18052454,-118.30958,4.210233688,3.20357631,0.0,8100,9854,9416,18476,14043,10844,27,2588,2.1809952385742566,8,2.769352523148148,283.6000061035156,295.0
2063,Osa,O7,2017-07-25,36.1814894,-118.307975,12.46614568,5.421113229,0.030184372,7964,9280,8927,18491,13784,10941,26,2588,6.854305069825542,8,2.769352523148148,283.6000061035156,295.0
2064,Osa,O8,2017-07-25,36.18143781,-118.307648,2.723777663,3.782684485,0.061208487,8428,9832,9785,18706,14890,12474,26,2590,5.886026634369163,8,2.769352523148148,283.6000061035156,295.0
2065,Osa,O9,2017-07-25,36.18138722,-118.307322,0.031863857,2.501312799,0.0,7853,9128,9235,18380,14533,11424,26,2591,6.015283751244173,8,2.769352523148148,283.6000061035156,295.0
2066,Osa,O10,2017-07-25,36.18112893,-118.307414,3.403977021,5.927615158,0.0,7817,9035,8794,16417,13041,10527,26,2590,2.9507860151785144,8,2.769352523148148,283.6000061035156,295.0
2067,Osa,O11,2017-07-25,36.18119436,-118.307737,15.65760838,4.926496987,0.0,7790,9022,8752,18201,13328,10257,26,2587,3.4431212507791886,8,2.769352523148148,283.6000061035156,295.0
2068,Osa,O12,2017-07-25,36.18126411,-118.308058,13.47292526,4.517718061,0.0,7819,8972,8575,18345,12445,10011,26,2586,0.0,8,2.769352523148148,283.6000061035156,295.0
2069,Osa,O13,2017-07-25,36.18142686,-118.30893,49.83790671,1.287775006,0.025349902,8577,9765,10310,13624,15236,14052,27,2588,9.44279016402886,8,2.769352523148148,283.6000061035156,295.0
2070,Osa,O14,2017-07-25,36.18148548,-118.308606,-0.992978916,2.159729143,0.062061182,8001,9318,9226,17604,14410,11803,27,2588,6.5644666801455,8,2.769352523148148,283.6000061035156,295.0
2071,Osa,O15,2017-07-25,36.18121809,-118.308561,13.84344465,1.964424028,-0.028023167,7829,8949,8730,16179,12381,10040,27,2586,2.476737160251016,8,2.769352523148148,283.6000061035156,295.0
2072,Osa,O17,2017-07-25,36.18096965,-118.308182,78.12443179,2.260078843,-0.028357326,7857,8691,8908,13493,11507,9561,26,2588,3.007642154202962,8,2.769352523148148,283.6000061035156,295.0
2073,Osa,O18,2017-07-25,36.18116088,-118.308886,3.276113305,1.037584958,-0.032483377,8024,9014,9388,14073,13900,11743,27,2585,4.421309201634604,8,2.769352523148148,283.6000061035156,295.0
2074,Osa,O19,2017-07-25,36.18136106,-118.310548,0.568261079,6.748100314,0.0,8029,9092,9228,13761,13230,11361,27,2584,3.565254484143017,8,2.769352523148148,283.6000061035156,295.0
2075,Osa,O20,2017-07-25,36.18123009,-118.310256,8.611190591,2.798636942,-0.02759997,8015,9110,9180,14208,13009,10997,27,2586,5.357293234431687,8,2.769352523148148,283.6000061035156,295.0
2076,Osa,O21,2017-07-25,36.18109266,-118.309945,141.424658,4.010236161,0.030039222,7856,8848,8978,14114,12110,10004,27,2587,3.5652427260207324,8,2.769352523148148,283.6000061035156,295.0
2077,Osa,O22,2017-07-25,36.18087268,-118.310153,6.40206569,3.905527939,-0.026786886,7856,8848,8978,14114,12110,10004,27,2584,3.565242725935911,8,2.769352523148148,283.6000061035156,295.0
2078,Osa,O23,2017-07-25,36.18100497,-118.310443,2.020853572,3.106758021,0.0,8070,9194,9572,15103,13649,11248,27,2584,0.9274099368729609,8,2.769352523148148,283.6000061035156,295.0
2079,Osa,O24,2017-07-25,36.18113522,-118.310733,4.832212057,3.479704026,0.0,8029,9092,9228,13761,13230,11361,27,2583,1.4763751382290655,8,2.769352523148148,283.6000061035156,295.0
2080,Osa,O1,2017-06-20,36.18075613,-118.309747,9.032518945,2.430856853,0.031693049,8152,8862,9129,12044,12732,10771,27,2588,1.8543341688295631,8,5.769232280092592,285.79998779296875,300.3999938964844
