Site,ID,SampleDate,Latitude,Longitude,HerbBio.g.m2,ShrubBio.g.m2,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Flow,Elevation,Slope,Minimum_temperature,Maximum_temperature,peak_date
Lower Clarks,LCC4,2019-07-24,40.12480097,-120.503828,149.2222222,0.0,52939,50541,50098,48020,20035,20522,266,1684,7.467932589757085,285.79998779296875,299.6000061035156,2019-01-20
Lower Clarks,LLC1,2019-07-24,39.47455597,-120.419067,176.6666667,0.0,50354,47327,46771,44393,15066,15761,1,2077,0.0,284.5,295.5,2019-01-20
Lower Clarks,LLC2,2019-07-24,39.47462697,-120.419029,193.8888889,0.0,50354,47327,46771,44393,15066,15761,1,2077,0.0,284.5,295.5,2019-01-20
Lower Clarks,LLC3,2019-07-24,39.474733,-120.419014,139.3333333,0.0,51220,48454,47911,45639,15938,16534,1,2077,0.0,284.5,295.5,2019-01-20
Lower Clarks,LLC4,2019-07-24,39.47481397,-120.418959,126.7777778,0.0,51220,48454,47911,45639,15938,16534,1,2077,0.0,284.5,295.5,2019-01-20
Lower Dixie,LX6,2016-07-18,39.93969703,-120.339184,42.72,,47963,46155,46719,46012,29113,22552,5,1791,0.9274099368729609,279.5,297.8999938964844,2016-04-24
Lower Dixie,LX2,2016-07-18,39.93969301,-120.338712,138.56,,46622,45749,45887,44803,29818,23016,5,1791,3.740382466036957,279.5,297.8999938964844,2016-04-24
Lower Dixie,LX4,2016-07-18,39.93929202,-120.338708,151.2,,46943,43835,44533,44048,28108,22317,5,1791,1.2095016223856059,279.5,297.8999938964844,2016-04-24
Lower Dixie,LX11,2016-07-18,39.93820396,-120.338482,195.2,,47866,46586,47010,46263,31281,24898,5,1801,17.135889111768073,279.5,297.8999938964844,2016-04-24
Lower Dixie,LX9,2016-07-18,39.93814697,-120.338016,451.68,,48442,46996,47633,46997,30899,24687,5,1795,12.046067842575296,279.5,297.8999938964844,2016-04-24
Lower Dixie,LX7,2016-07-18,39.93859003,-120.338434,500.16,,45271,42914,43157,42205,28775,23090,5,1795,8.20332340414716,279.5,297.8999938964844,2016-04-24
Lower Lacey,LLD1,2019-07-20,39.47449302,-120.418875,189.2222222,0.0,50354,47327,46771,44393,15066,15761,1,2077,0.0,281.8999938964844,295.0,2019-01-20
Lower Lacey,LLD2,2019-07-20,39.47459402,-120.418896,161.4444444,0.0,50354,47327,46771,44393,15066,15761,1,2077,0.0,281.8999938964844,295.0,2019-01-20
Lower Lacey,LLD4,2019-07-20,39.47476401,-120.418779,39.55555556,0.0,50311,47284,46721,44388,14887,15630,1,2077,0.0,281.8999938964844,295.0,2019-01-20
Lower Lacey,LLE1,2019-07-20,39.47438498,-120.418783,203.7777778,0.0,49740,45853,45530,43440,13449,14492,1,2077,0.0,281.8999938964844,295.0,2019-01-20
Lower Lacey,LLE2,2019-07-20,39.47449001,-120.418797,107.6666667,0.0,50354,47327,46771,44393,15066,15761,1,2077,0.0,281.8999938964844,295.0,2019-01-20
Lower Lacey,LLE4,2019-07-20,39.474648,-120.418619,75.33333333,0.0,49540,46437,45837,43440,14290,15132,1,2077,0.0,281.8999938964844,295.0,2019-01-20
Lower Lacey,LLF1,2019-07-20,39.47427199,-120.418685,148.4444444,0.0,49740,45853,45530,43440,13449,14492,1,2077,0.0,281.8999938964844,295.0,2019-01-20
Lower Lacey,LLF2,2019-07-20,39.474388,-120.418691,94.33333333,0.0,49740,45853,45530,43440,13449,14492,1,2077,0.0,281.8999938964844,295.0,2019-01-20
Lower Lacey,LLF3,2019-07-20,39.47447601,-120.418617,110.0,0.0,49540,46437,45837,43440,14290,15132,1,2077,0.0,281.8999938964844,295.0,2019-01-20
Lower Lacey,LLF4,2019-07-20,39.47452001,-120.418563,214.1111111,0.0,49540,46437,45837,43440,14290,15132,1,2077,0.0,281.8999938964844,295.0,2019-01-20
Lower Perazzo,LPA1,2019-08-13,39.49416602,-120.323638,0.0,718.3937681,41540,39933,40512,41018,30527,27043,3,1968,6.264186132481277,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPA2,2019-08-13,39.49424104,-120.323753,160.2222222,95.69948948,41540,39933,40512,41018,30527,27043,3,1968,6.264186132481277,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPA3,2019-08-13,39.49427398,-120.323815,186.5555556,1387.667749,41540,39933,40512,41018,30527,27043,3,1972,13.116332894924406,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPA4,2019-08-13,39.49432896,-120.323987,7.111111111,0.0,41688,40184,40777,41387,30928,27467,3,1971,9.90970849503844,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPB1,2019-08-13,39.49427197,-120.323516,3.888888889,64.32396784,41181,39600,40061,40538,30128,26598,3,1967,2.209224311215381,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPB2,2019-08-13,39.49433198,-120.323617,8.777777778,70.1439793,41540,39933,40512,41018,30527,27043,3,1968,3.6009560852453024,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPB3,2019-08-13,39.49438697,-120.32371,113.6666667,161.1401782,41540,39933,40512,41018,30527,27043,3,1968,3.6009560852453024,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPB4,2019-08-13,39.49444497,-120.323855,147.5555556,0.0,40619,39100,39545,40038,29413,25828,3,1971,9.90970849503844,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPC1,2019-08-13,39.49437699,-120.323397,37.66666667,0.0,41181,39600,40061,40538,30128,26598,3,1968,3.0334805281853336,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPC2,2019-08-13,39.49442997,-120.323506,50.55555556,1.820651924,40670,38999,39493,39916,29210,25577,3,1968,3.0334805281853336,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPC3,2019-08-13,39.49450599,-120.323598,71.22222222,0.0,40619,39100,39545,40038,29413,25828,3,1968,3.6009560852453024,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPC4,2019-08-13,39.49452301,-120.323705,101.1111111,0.0,40619,39100,39545,40038,29413,25828,3,1968,3.6009560852453024,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPD1,2019-08-13,39.494479,-120.323261,79.0,16.30412393,40670,38999,39493,39916,29210,25577,3,1968,3.0334805281853336,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPD2,2019-08-13,39.49455,-120.323339,179.0,483.4004646,40670,38999,39493,39916,29210,25577,3,1968,3.0334805281853336,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPD3,2019-08-13,39.49459802,-120.323432,109.1111111,134.9447083,40670,38999,39493,39916,29210,25577,3,1969,3.671983709980174,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPD4,2019-08-13,39.494651,-120.323524,181.6666667,0.0,40619,39100,39545,40038,29413,25828,3,1969,3.671983709980174,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPE1,2019-08-13,39.49458897,-120.323159,147.4444444,0.0,40988,39356,39746,40110,29490,25799,3,1970,1.5178076988428837,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPE2,2019-08-13,39.49466801,-120.323262,120.1111111,181.7208243,40670,38999,39493,39916,29210,25577,3,1969,3.671983709980174,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPE3,2019-08-13,39.49471302,-120.323329,107.2222222,207.2673512,40092,38390,38850,39313,28460,24682,3,1969,3.671983709980174,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPE4,2019-08-13,39.49477203,-120.323467,52.77777778,338.9195976,40092,38390,38850,39313,28460,24682,3,1969,3.671983709980174,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPF1,2019-08-13,39.49471503,-120.323077,118.2222222,241.5450713,40935,39159,39611,40014,29004,25204,3,1970,1.5178076988428837,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPF2,2019-08-13,39.49477698,-120.32317,134.7777778,48.54368476,40092,38390,38850,39313,28460,24682,3,1970,1.5178076988428837,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPF3,2019-08-13,39.49483297,-120.323265,62.77777778,805.7660851,40092,38390,38850,39313,28460,24682,3,1969,3.671983709980174,278.29998779296875,297.3999938964844,2019-11-20
Lower Perazzo,LPF4,2019-08-13,39.494896,-120.323404,236.7777778,9.653225672,40092,38390,38850,39313,28460,24682,3,1971,3.0334956938830766,278.29998779296875,297.3999938964844,2019-11-20
Martis Control,MC1,2016-06-20,39.30357608,-120.1085887,663.04,,38632,37302,37488,38029,24512,20257,2,1791,2.7802885155287553,276.0,298.29998779296875,2016-11-27
Martis Control,MC10,2016-06-21,39.30409152,-120.1069854,622.72,,43272,42200,43103,39026,8565,9216,79,1797,2.207450920761829,277.29998779296875,300.29998779296875,2016-01-12
Martis Control,MC11,2016-06-20,39.30419277,-120.1066566,953.28,,43871,43214,44109,39915,8660,9338,79,1798,4.03944386089645,276.0,298.29998779296875,2016-01-12
Martis Control,MC12,2016-06-21,39.30429442,-120.1063337,516.64,,43335,42566,43522,39340,8651,9272,201,1800,5.127115415354858,277.29998779296875,300.29998779296875,2016-01-12
Martis Control,MC13,2016-06-20,39.30439386,-120.1060142,576.8,,43593,42682,43598,39464,8726,9318,201,1804,3.0283210582454503,276.0,298.29998779296875,2016-01-12
Martis Control,MC14,2016-06-21,39.30394096,-120.1065273,380.96,,41977,41108,41750,37526,8489,9106,79,1799,5.526201169909755,277.29998779296875,300.29998779296875,2016-01-12
Martis Control,MC15,2016-06-20,39.30384095,-120.10685,371.84,,43272,42200,43103,39026,8565,9216,79,1798,5.20604421495231,276.0,298.29998779296875,2016-01-12
Martis Control,MC16,2016-06-21,39.30373903,-120.1071714,398.56,,39479,38700,39160,34985,8329,9010,79,1801,6.036881064724222,277.29998779296875,300.29998779296875,2016-01-12
Martis Control,MC17,2016-06-20,39.30448804,-120.1075683,234.88,,44372,43895,44951,40704,8666,9407,201,1797,0.0,276.0,298.29998779296875,2016-01-12
Martis Control,MC18,2016-06-21,39.30458978,-120.1072461,219.68,,44537,43951,44998,40731,8692,9397,201,1798,2.5687176763484314,277.29998779296875,300.29998779296875,2016-01-12
Martis Control,MC19,2016-06-20,39.30469082,-120.1069234,135.04,,43863,43336,44285,40114,8663,9339,201,1799,2.568717676405506,276.0,298.29998779296875,2016-01-12
Martis Control,MC2,2016-06-21,39.30367812,-120.1082691,561.6,,43498,42733,43849,39626,8573,9322,2,1792,6.036881064748213,277.29998779296875,300.29998779296875,2016-01-12
Martis Control,MC20,2016-06-21,39.30464898,-120.1061389,118.4,,43730,43113,44064,39768,8752,9334,201,1803,1.5152225036559273,277.29998779296875,300.29998779296875,2016-01-12
Martis Control,MC21,2016-06-20,39.30454411,-120.1064667,306.88,,44092,43454,44463,40215,8735,9371,201,1801,4.039456480970863,276.0,298.29998779296875,2016-01-12
Martis Control,MC22,2016-06-21,39.30444134,-120.1067909,239.2,,44187,43669,44657,40390,8716,9394,201,1800,3.0283210582454503,277.29998779296875,300.29998779296875,2016-01-12
Martis Control,MC23,2016-06-20,39.30434091,-120.1071127,393.28,,44288,43546,44562,40314,8702,9377,201,1799,3.0283210582454503,276.0,298.29998779296875,2016-01-12
Martis Control,MC24,2016-06-21,39.30423862,-120.1074349,768.16,,44288,43546,44562,40314,8702,9377,79,1797,1.515214984346384,277.29998779296875,300.29998779296875,2016-01-12
Martis Control,MC3,2016-06-20,39.30377892,-120.1079479,143.04,,43466,42951,43784,39500,8599,9291,79,1797,5.206044214924383,276.0,298.29998779296875,2016-01-12
Martis Control,MC4,2016-06-21,39.30388435,-120.1076253,500.32,,44147,43331,44361,40087,8685,9353,79,1798,2.207448342816557,277.29998779296875,300.29998779296875,2016-01-12
Martis Control,MC5,2016-06-20,39.30363891,-120.1074924,121.44,,42428,41585,42306,38172,8585,9256,79,1799,7.3859017570830545,276.0,298.29998779296875,2016-01-12
Martis Control,MC6,2016-06-21,39.30353927,-120.1078139,598.72,,37050,35859,36032,36974,23448,19628,79,1795,8.039076625132424,277.29998779296875,300.29998779296875,2016-11-27
Martis Control,MC7,2016-06-20,39.3034382,-120.1081359,557.12,,38254,37041,37276,38079,24383,20350,79,1790,7.305583514615116,276.0,298.29998779296875,2016-11-27
Martis Control,MC8,2016-06-21,39.30333514,-120.108458,385.6,,39101,37705,37979,38591,25031,20755,2,1790,3.0268392248459226,277.29998779296875,300.29998779296875,2016-11-27
Martis Control,MC9,2016-06-20,39.30398804,-120.1073083,880.48,,43405,42609,43412,39176,8678,9299,79,1797,3.892784479109368,276.0,298.29998779296875,2016-01-12
Martis Wildlife,MWA1,2019-07-13,39.29926297,-120.133226,171.1111111,0.0,43967,41441,40989,40069,14094,15444,221,1780,1.5151510793923837,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWA2,2019-07-13,39.29936397,-120.133219,85.11111111,0.0,43761,41359,40878,39901,14168,15498,221,1780,1.5151510793923837,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWA3,2019-07-13,39.29946003,-120.13321,124.3333333,0.0,43761,41359,40878,39901,14168,15498,221,1780,2.207409679426242,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWA4,2019-07-13,39.29953697,-120.133195,118.5555556,0.0,43761,41359,40878,39901,14168,15498,221,1780,2.207409679426242,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWB1,2019-07-13,39.299283,-120.133405,216.4444444,0.0,43955,41473,41065,40115,14219,15549,216,1779,0.0,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWB2,2019-07-13,39.29937403,-120.133396,147.2222222,0.0,43761,41359,40878,39901,14168,15498,216,1779,0.0,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWB3,2019-07-13,39.29947,-120.133385,106.6666667,0.0,43761,41359,40878,39901,14168,15498,216,1779,1.515154838035377,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWB4,2019-07-13,39.29956304,-120.133374,92.44444444,0.0,43761,41359,40878,39901,14168,15498,216,1779,1.515154838035377,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWC1,2019-07-13,39.29929901,-120.133557,112.6666667,0.0,43955,41473,41065,40115,14219,15549,216,1780,4.039229346536747,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWC2,2019-07-13,39.29938802,-120.133553,116.0,0.0,43822,41473,40976,40011,14317,15561,216,1780,4.039229346536747,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWC3,2019-07-13,39.29951199,-120.133566,182.6666667,0.0,43822,41473,40976,40011,14317,15561,216,1781,3.7081639424903616,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWC4,2019-07-13,39.29956798,-120.133551,76.55555556,0.0,43822,41473,40976,40011,14317,15561,216,1781,3.7081639424903616,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWD1,2019-07-13,39.29931602,-120.13368,111.2222222,0.0,43955,41473,41065,40115,14219,15549,216,1780,4.039229346536747,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWD2,2019-07-13,39.29940001,-120.1337,208.5555556,0.0,43822,41473,40976,40011,14317,15561,216,1780,4.039229346536747,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWD3,2019-07-13,39.29948601,-120.133728,58.77777778,0.0,43822,41473,40976,40011,14317,15561,216,1781,3.7081639424903616,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWD4,2019-07-13,39.29956103,-120.133763,74.22222222,0.0,44031,41637,41159,40171,14362,15669,216,1781,3.7081639424903616,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWE1,2019-07-13,39.29943999,-120.133927,83.44444444,0.0,44031,41637,41159,40171,14362,15669,216,1782,2.56854944365064,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWE2,2019-07-13,39.29953203,-120.133939,125.0,0.0,44031,41637,41159,40171,14362,15669,216,1782,1.198376609863872,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWE3,2019-07-13,39.29963697,-120.133955,69.88888889,0.0,44035,41683,41203,40176,14422,15696,216,1782,1.198376609863872,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWE4,2019-07-13,39.299715,-120.133978,86.11111111,0.0,44035,41683,41203,40176,14422,15696,216,1782,1.198376609863872,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWF2,2019-07-13,39.299599,-120.134128,167.0,0.0,44031,41677,41220,40162,14392,15698,216,1782,2.395705645081324,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWF3,2019-07-13,39.29969204,-120.134134,71.33333333,0.0,44051,41728,41232,40225,14497,15746,216,1782,2.395705645081324,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWF4,2019-07-13,39.29978197,-120.134144,121.4444444,0.0,44051,41728,41232,40225,14497,15746,216,1782,2.395705645081324,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWF6,2019-07-13,39.299514,-120.13412,0.0,0.0,44031,41677,41220,40162,14392,15698,216,1782,2.395705645081324,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWSC1,2019-07-13,39.29877204,-120.13423,0.0,0.0,44328,41901,41434,40434,14529,15839,216,1778,4.0392041130113245,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWSC11,2019-07-13,39.29927403,-120.133294,0.0,0.0,43967,41441,40989,40069,14094,15444,221,1779,0.0,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWSC15,2019-07-13,39.299613,-120.13328,0.0,0.0,43761,41359,40878,39901,14168,15498,221,1779,1.515154838035377,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWSC17,2019-07-13,39.29986697,-120.134025,0.0,0.0,44035,41683,41203,40176,14422,15696,216,1782,1.198376609863872,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWSC19,2019-07-13,39.299844,-120.133283,0.0,0.0,43767,41507,41044,39995,14432,15633,221,1779,1.515154838035377,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWSC21,2019-07-13,39.30010803,-120.132919,0.0,0.0,43967,41685,41205,40145,14564,15765,8,1778,3.026816706920479,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWSC23,2019-07-13,39.30012899,-120.1336,0.0,0.0,44029,41744,41264,40181,14604,15803,38,1781,2.3957151405668373,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWSC3,2019-07-13,39.29878998,-120.13365,0.0,0.0,44348,41919,41533,40450,14616,15917,216,1778,2.2074019478992906,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWSC7,2019-07-13,39.29896398,-120.133305,0.0,0.0,44232,41671,41273,40278,14287,15666,221,1779,0.9274099368611016,279.29998779296875,304.0,2019-02-05
Martis Wildlife,MWSC9,2019-07-13,39.29933597,-120.134106,0.0,0.0,44090,41705,41293,40171,14368,15676,216,1782,3.0281860122841695,279.29998779296875,304.0,2019-02-05
McReynolds,M5,2016-08-09,39.96023596,-120.488891,150.4,,42540,40079,39536,37915,14009,14836,1274,1657,3.68260132404817,278.3999938964844,297.6000061035156,2016-03-07
McReynolds,M10,2016-08-09,39.95878103,-120.486974,518.4,,44324,42654,42922,41829,26044,20396,1268,1656,2.2136481839216486,278.3999938964844,297.6000061035156,2016-04-24
McReynolds,M3,2016-08-09,39.95647903,-120.496402,554.4,,47638,45012,44223,41486,18347,20110,1288,1654,0.9274099368611016,278.6000061035156,297.0,2016-01-28
McReynolds,M8,2016-08-09,39.96043101,-120.489059,729.6,,42489,40086,39540,37924,14012,14858,1274,1655,2.5899754804215047,278.3999938964844,297.6000061035156,2016-03-07
McReynolds,M1,2016-08-09,39.95647299,-120.496834,1020.8,,47695,44898,44150,41477,18200,20009,1288,1651,2.589847233010772,278.6000061035156,297.0,2016-01-28
McReynolds,M12,2016-08-09,39.95888002,-120.487443,1147.2,,43085,41014,41288,40231,25111,19928,1274,1655,0.9274099368611016,278.3999938964844,297.6000061035156,2016-04-24
McReynolds,MG1,2016-06-28,39.95630301,-120.496784,597.12,0.0,47695,44898,44150,41477,18200,20009,1288,1653,3.741235561977899,281.1000061035156,302.3999938964844,2016-01-28
McReynolds,MG5,2016-06-28,39.95612204,-120.496686,824.16,0.0,47825,45101,44403,41641,18246,20132,1288,1653,1.2097962448918014,281.1000061035156,302.3999938964844,2016-01-28
McReynolds,MSG1,2016-06-28,39.95620804,-120.496047,20.8,64.14143333,47435,45002,44092,41340,18527,20244,1288,1652,0.9274099368492421,281.1000061035156,302.3999938964844,2016-01-28
McReynolds,MSG5,2016-06-28,39.956187,-120.495788,49.6,0.0,41051,40179,41327,42466,13351,13580,1288,1653,1.524199802156744,279.70001220703125,302.29998779296875,2016-11-27
Middle Clarks,MCA1,2019-08-02,40.12536398,-120.504147,3.333333333,157.8918512,52615,50019,49641,47524,19826,20208,1,1683,6.64280159612852,281.79998779296875,298.6000061035156,2019-01-20
Middle Clarks,MCA2,2019-08-02,40.12535099,-120.504277,1.888888889,229.0929759,52615,50019,49641,47524,19826,20208,1,1683,6.64280159612852,281.79998779296875,298.6000061035156,2019-01-20
Middle Clarks,MCA3,2019-08-02,40.125367,-120.504421,11.77777778,154.4822104,52615,50019,49641,47524,19826,20208,1,1681,3.032536535985278,281.79998779296875,298.6000061035156,2019-01-20
Middle Clarks,MCA4,2019-08-02,40.12542701,-120.504486,23.11111111,168.5704651,52323,49975,49494,47319,20022,20317,1,1681,3.032536535985278,281.79998779296875,298.6000061035156,2019-01-20
Middle Clarks,MCB1,2019-08-02,40.12550999,-120.504082,0.666666667,249.8543158,52529,49790,49440,47316,19651,20079,265,1686,6.112151475571828,281.79998779296875,298.6000061035156,2019-01-20
Middle Clarks,MCB2,2019-08-02,40.12547404,-120.504223,3.444444444,177.3859224,52615,50019,49641,47524,19826,20208,1,1684,3.7499355383600625,281.79998779296875,298.6000061035156,2019-01-20
Middle Clarks,MCB3,2019-08-02,40.12550103,-120.504355,19.77777778,239.1632023,52492,49980,49500,47416,19967,20351,1,1684,3.7499355383600625,281.79998779296875,298.6000061035156,2019-01-20
Middle Clarks,MCB4,2019-08-02,40.12557202,-120.504458,0.0,341.2740711,52492,49980,49500,47416,19967,20351,1,1683,2.7802885155642585,281.79998779296875,298.6000061035156,2019-01-20
Middle Clarks,MCC1,2019-08-02,40.12563304,-120.504065,24.77777778,232.0985463,52529,49790,49440,47316,19651,20079,265,1686,6.112151475571828,281.79998779296875,298.6000061035156,2019-01-20
Middle Clarks,MCC2,2019-08-02,40.12563899,-120.504199,6.333333333,376.020839,52492,49980,49500,47416,19967,20351,1,1684,3.7499355383600625,281.79998779296875,298.6000061035156,2019-01-20
Middle Clarks,MCC3,2019-08-02,40.12563103,-120.504311,0.0,315.2379036,52492,49980,49500,47416,19967,20351,1,1684,3.7499355383600625,281.79998779296875,298.6000061035156,2019-01-20
Middle Clarks,MCC4,2019-08-02,40.12570404,-120.504398,0.0,209.5261253,52492,49980,49500,47416,19967,20351,1,1683,2.7802885155642585,281.79998779296875,298.6000061035156,2019-01-20
Middle Martis,MM1,2016-06-20,39.30424969,-120.1145155,110.88,,44232,43418,44544,40605,8470,9350,1,1783,3.5911724323795746,276.0,298.29998779296875,2016-01-12
Middle Martis,MM10,2016-06-21,39.30366826,-120.1118065,717.28,,42798,42138,43166,39375,8503,9374,2,1788,1.5152074652458074,277.29998779296875,300.29998779296875,2016-01-12
Middle Martis,MM11,2016-06-20,39.30371327,-120.1121476,,,43520,42894,43931,40162,8461,9376,2,1788,2.568682255115376,276.0,298.29998779296875,2016-01-12
Middle Martis,MM12,2016-06-21,39.30375737,-120.1124899,672.32,,43244,42511,43617,39795,8390,9330,2,1786,3.591144002580635,277.29998779296875,300.29998779296875,2016-01-12
Middle Martis,MM13,2016-06-20,39.30349056,-120.1104022,609.6,,42890,42203,43248,39428,8512,9306,2,1791,3.026839224833827,276.0,298.29998779296875,2016-01-12
Middle Martis,MM14,2016-06-21,39.30349845,-120.1100566,645.92,,42215,41516,42413,38545,8496,9292,2,1791,1.5152074652458074,277.29998779296875,300.29998779296875,2016-01-12
Middle Martis,MM15,2016-06-20,39.3035059,-120.1097092,577.28,,42339,41532,42443,38526,8517,9294,2,1791,1.1984431710175045,276.0,298.29998779296875,2016-01-12
Middle Martis,MM16,2016-06-21,39.30323769,-120.1097225,775.36,,42355,41605,42503,38615,8604,9276,2,1792,1.854334168853263,277.29998779296875,300.29998779296875,2016-01-12
Middle Martis,MM17,2016-06-20,39.30322924,-120.11007,687.04,,41924,41186,42050,38264,8568,9274,2,1792,0.9274099368729609,276.0,298.29998779296875,2016-01-12
Middle Martis,MM18,2016-06-21,39.30322014,-120.1104151,525.28,,42027,41265,42197,38430,8549,9287,2,1790,2.5686645452598147,277.29998779296875,300.29998779296875,2016-01-12
Middle Martis,MM19,2016-06-20,39.30221768,-120.1087055,672.32,,39893,37523,37117,35940,21142,17999,2,1798,0.9274099368611016,276.0,298.29998779296875,2016-12-13
Middle Martis,MM2,2016-06-21,39.30428043,-120.1141678,208.32,,44949,44380,45563,41466,8430,9314,1,1784,1.5152149843706155,277.29998779296875,300.29998779296875,2016-01-12
Middle Martis,MM20,2016-06-21,39.30201298,-120.1084782,660.8,,39211,38656,39434,36373,8675,9238,2,1799,3.8927742897410833,277.29998779296875,300.29998779296875,2016-01-12
Middle Martis,MM21,2016-06-20,39.30180924,-120.1082512,168.0,,39723,37296,36886,35746,21073,17976,79,1802,3.667661861812095,276.0,298.29998779296875,2016-12-13
Middle Martis,MM22,2016-06-21,39.30163981,-120.1085143,409.12,,39873,37511,37056,35920,21165,18010,2,1802,2.7802885155642585,277.29998779296875,300.29998779296875,2016-12-13
Middle Martis,MM23,2016-06-20,39.30184307,-120.108744,429.44,,39861,37532,37135,35957,21188,18034,2,1802,2.7802885155642585,276.0,298.29998779296875,2016-12-13
Middle Martis,MM24,2016-06-21,39.30204346,-120.1089732,480.64,,39902,37494,37072,35848,21206,17967,2,1800,3.8927742897317015,277.29998779296875,300.29998779296875,2016-12-13
Middle Martis,MM3,2016-06-20,39.30428043,-120.1138226,572.8,,44089,43467,44690,40850,8429,9310,1,1784,1.854334168853263,276.0,298.29998779296875,2016-01-12
Middle Martis,MM4,2016-06-21,39.30401444,-120.1137891,343.36,,43919,43172,44240,40454,8391,9326,1,1786,2.2074483427999416,277.29998779296875,300.29998779296875,2016-01-12
Middle Martis,MM5,2016-06-20,39.30399766,-120.1141338,311.04,,43777,42977,44073,40263,8431,9340,1,1785,3.708370333641903,276.0,298.29998779296875,2016-01-12
Middle Martis,MM6,2016-06-21,39.30397979,-120.1144814,305.44,,43727,42822,43924,40192,8443,9322,1,1783,4.871604675009869,277.29998779296875,300.29998779296875,2016-01-12
Middle Martis,MM7,2016-06-20,39.30402506,-120.1125168,369.6,,44219,43628,44913,40888,8351,9309,2,1785,2.568691110286731,276.0,298.29998779296875,2016-01-12
Middle Martis,MM8,2016-06-21,39.30398376,-120.1121713,507.04,,43678,43256,44346,40383,8341,9299,2,1787,3.028306051229356,277.29998779296875,300.29998779296875,2016-01-12
Middle Martis,MM9,2016-06-20,39.30394446,-120.1118328,351.84,,43310,42738,43736,39976,8423,9328,2,1788,3.5911582174276275,276.0,298.29998779296875,2016-01-12
Osa,O1,2016-07-13,36.18075613,-118.309748,2.4,,50898,49429,49245,46749,11182,11450,27,2588,1.8543341688295631,279.6000061035156,295.0,2016-01-14
Osa,O10,2016-07-12,36.18113,-118.30741,139.68,,51859,49028,48409,45686,19649,20819,26,2591,6.015283751244173,278.6000061035156,294.5,2016-01-30
Osa,O11,2016-07-13,36.18119436,-118.3077373,28.96,,50882,49252,49136,46713,11087,11280,26,2587,3.4431212507791886,279.6000061035156,295.0,2016-01-14
