ID,Area_m2,Area_km2,NDVI,NDWI
5110.0,23818.79,0.02382,0.16023554247724264,-0.1962317634157232
5111.0,7728.872,0.00773,0.09958744656336097,-0.1496784925746011
5112.0,6952.94,0.00695,0.17825853932251137,-0.20699410049107916
5113.0,27876.583,0.02788,0.12454930918988559,-0.1718837555432274
5114.0,42948.207,0.04295,0.13200733727453967,-0.17447796371568314
5115.0,103271.646,0.10327,0.14343442435404893,-0.1762798368239821
5116.0,20436.338,0.02044,0.08455798754278744,-0.13594136925602884
5118.0,69454.354,0.06945,0.17424710100570454,-0.20157889772109872
5123.0,13020.547,0.01302,0.08345336445312823,-0.12313463854366283
5124.0,13233.421,0.01323,0.09782953787483299,-0.14078571187082295
5125.0,153762.505,0.15376,0.1820278423513104,-0.2036171707039623
5126.0,33375.65,0.03338,0.15081653176864024,-0.18755953658480756
5128.0,13783.431,0.01378,0.12615432648105715,-0.16717917753521408
5129.0,2910.54,0.00291,0.1543478520658251,-0.1785408980933654
5130.0,41535.34,0.04154,0.10322423313469078,-0.14758196893832334
5131.0,32964.996,0.03296,0.1965707207705715,-0.21644667717690064
5132.0,10228.903,0.01023,0.13776378979887632,-0.16268582930371744
5135.0,56258.511,0.05626,0.17216980569617527,-0.20347462532003263
5136.0,10432.21,0.01043,0.143991477352285,-0.17689077494412017
5137.0,13490.525,0.01349,0.09463148550167966,-0.11994665965001967
5138.0,22912.573,0.02291,0.17736654059669302,-0.19868859948828863
5139.0,4158.77,0.00416,0.11194196923720749,-0.1414248592037573
5140.0,17724.943,0.01772,0.12469158392539137,-0.15410824493134956
5141.0,22970.578,0.02297,0.1593770922652583,-0.1815299689080567
5143.0,39168.584,0.03917,0.18214666099592125,-0.21248782866923172
5150.0,1333.359,0.00133,0.0978992887911326,-0.13224202119493264
5152.0,6455.178,0.00646,0.15726214609051165,-0.1779433924248395
5153.0,6076.528,0.00608,0.13553533319677952,-0.1627519979940259
5154.0,4957.12,0.00496,0.15074518691992173,-0.18966540337428858
5156.0,4102.56,0.0041,0.18734133896938324,-0.21865318373703604
5158.0,11157.567,0.01116,0.17575451190716534,-0.19806161320772675
5159.0,4919.447,0.00492,0.15213588149769502,-0.16564968856326853
5160.0,10924.282,0.01092,0.12272627699852061,-0.15825849806297843
5161.0,90807.712,0.09081,0.14990198153679918,-0.17972436040193648
5163.0,21013.192,0.02101,0.1790637709354566,-0.19630303027559168
5164.0,21924.354,0.02192,0.1967082290992371,-0.20170621268354158
5175.0,10597.192,0.0106,0.19667135089419288,-0.2380638253200953
5176.0,26744.77,0.02674,0.18567463808033707,-0.20102682933559193
5177.0,14747.086,0.01475,0.18191585905340743,-0.21208647906671016
5179.0,7661.838,0.00766,0.17892188718540572,-0.2050380735080715
5181.0,11915.204,0.01192,0.16922431073418226,-0.18066088262259117
5187.0,6200.362,0.0062,0.11946749247677646,-0.15305711774162223
5188.0,11438.452,0.01144,0.14080896101964244,-0.16117060299546526
5191.0,52776.118,0.05278,0.14084640957397845,-0.1695153228941795
5196.0,8222.794,0.00822,0.12708836561535888,-0.16162064101787407
5199.0,9214.108,0.00921,0.19203265133069639,-0.21747192613675173
5203.0,4445.113,0.00445,0.1625236991651528,-0.1855986453883868
5204.0,52725.783,0.05273,0.1881320941207338,-0.2062145392839321
5205.0,29982.608,0.02998,0.17155180168642364,-0.2077336156936833
5206.0,8527.311,0.00853,0.10574177841538875,-0.14519567402940067
5211.0,30743.867,0.03074,0.17535474889986813,-0.19818333135303595
5212.0,3695.532,0.0037,0.16095266432844876,-0.19093805589808546
5214.0,5606.4,0.00561,0.18009844827491084,-0.19084947230800398
5215.0,4910.971,0.00491,0.12853354805157471,-0.16239484242866342
