ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue,Green,Red,NIR,SWIR_1,SWIR_2,peak_date,Driver,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Minimum_temperature,Maximum_temperature,NIR_Green,NIR_Red,NDVI,NDWI,EVI,SAVI,BSI,NDSI,NDPI,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDSI,dNDPI,Shallow_Clay,Deep_Clay,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Organic_Matter
D13,Clover Valley,2019-06-28,39.95544474,-120.4263173,0.0,,6.468788535,0.0,0.0375175,0.0648524999999999,0.05003,0.345215,0.18951,0.0954875,2019-06-13,LANDSAT_8,6878,1669.9324951171875,3807,425,0.5889751745541364,0.0,968,115,0,273.6579895019531,302.5614318847656,5.323079295324006,6.9001599040575625,0.7468405672431023,0.2911870587685258,0.5410227719478634,0.4945880736558148,-0.2301122096830568,-0.4900781365177651,0.662699944587104,10.972942589285712,17.632127172619047,21.62705790178571,61.23615860119048,55.156379375,31.196484494047617,108.6876065368182,13.849919907904034,68.63570596095997,68.50616742189939,2.011830048564094,-114.6525671156541,92.11946330701052,22.65144157409668,23.747207641601562,0.30730557441711426,0.13924190402030945,0.14705078303813934
D14,Clover Valley,2019-06-28,39.95047473,-120.4264405,0.0,,4.681782059,0.0,0.0406525,0.0662275,0.05575,0.3077325,0.2012525,0.1122075,2019-06-13,LANDSAT_8,6857,1667.8065185546875,3814,1,0.4089227910115143,0.0,974,95,0,273.61480712890625,302.6881103515625,4.64659695745725,5.519865470852016,0.693245204377102,0.209200664066721,0.4710521174982778,0.4377318011656287,-0.1509487724804361,-0.504804097502617,0.5849273209625574,13.043173944220433,19.96044212802419,25.53916625235216,58.98278923319892,60.35563695161291,36.84161094926076,92.16292881214817,-0.5685557017414957,57.73324737469187,57.9552736928068,16.71275854047582,-113.44193185468248,73.42222081660927,21.757305145263672,19.994632720947266,0.4366023540496826,0.4357041120529175,0.1643766462802887
DHA,Deer,2019-09-07,39.42866637,-120.6508363,13.32247575,,5.54443652,28.48802663,0.0299274999999999,0.04937,0.0325949999999999,0.458405,0.1662175,0.0680974999999999,2019-07-23,LANDSAT_7,4091,1879.688232421875,6529,2,1.1740039397830635,68.19795989990234,2299,180,6,272.3036804199219,300.29119873046875,9.285092161231518,14.063660070562976,0.8672301425661915,0.4677825406545552,0.7446736882604723,0.6445156407669022,-0.4213375633963719,-0.5419957093987361,0.8096561710516992,5.678218486463133,9.550987884504607,10.648645442108297,51.95197481710829,34.15177646457373,17.79145430299539,115.61589545351995,42.43812756299774,73.97192400781324,71.14034762736907,-28.60461311910373,-92.3590183517006,102.48994651400275,5.959453582763672,6.044111251831055,0.7026083469390869,0.8055469393730164,0.32745784521102905
LHA,Loney,2019-08-22,39.42058534,-120.6555018,14.55996173,,5.944541665,18.69627342,0.0262425,0.0499475,0.03089,0.4138274999999999,0.152275,0.0682625,2019-07-15,LANDSAT_8,4064,1818.39501953125,6642,27,0.306176698390414,51.478214263916016,2323,169,1,281.0863342285156,303.3504943847656,8.285249511987585,13.396811265781803,0.86108034876073,0.4620232201765581,0.6826716606692879,0.6080190639000547,-0.4122120869335001,-0.5060144148153642,0.7947187253746736,4.8603509375,9.819243749999998,9.675515,51.5363071875,30.09955875,15.82749875,129.6402010324449,53.94971002376598,75.62924216777296,74.89342895547779,-33.802273338451684,-91.3855637836377,117.0340395165694,6.777883529663086,7.68231725692749,1.0382435321807861,1.0427680015563965,0.3717958629131317
R25,Clover Valley,2019-06-28,39.94547401,-120.4271855,0.0,,5.261903248,0.0,0.0326225,0.0591599999999999,0.0495625,0.3170825,0.1936625,0.0999424999999999,2019-06-20,LANDSAT_8,6834,1667.086669921875,3823,265,0.1375313767130378,0.0,978,110,0,273.58416748046875,302.8405456542969,5.359744759972956,6.39762925598991,0.7296431152749935,0.2416470058444037,0.4882504692785656,0.4630269602893918,-0.1795827500716779,-0.532003678470073,0.6310316394392974,10.659224196428571,16.75388943452381,21.078814107142858,53.54491486607143,53.39220245535714,32.1666887202381,90.0808401900036,2.52969165954926,55.72330657536365,56.28040953365405,10.939305060563852,-104.2401369777321,71.76637642138738,21.757305145263672,19.994632720947266,0.4366023540496826,0.4357041120529175,0.1643766462802887
R26,Clover Valley,2019-06-28,39.941533,-120.4275425,0.0,,1.835106978,0.0,0.0252799999999999,0.053055,0.0363624999999999,0.3205199999999999,0.161405,0.0759624999999999,2019-06-20,LANDSAT_8,6817,1665.5596923828125,3828,187,0.3900319451947656,0.0,983,95,0,273.5625305175781,302.9479064941406,6.041277919140512,8.814575455482984,0.7962214454337211,0.3301654821808372,0.5265705899139793,0.4974267183657035,-0.2723350825794404,-0.5052224190991326,0.7126071815477422,11.188165839573731,17.593523786002304,21.12606179003456,57.87760770305301,51.42804018001152,30.19505692108295,113.35035655118396,16.589378153094817,67.27774312094101,66.64450976180103,1.641011771679972,-116.55646274934912,95.26294026954452,26.720718383789062,26.616914749145508,0.22489885985851288,-0.04646751657128334,0.20766094326972961
CP11,Calf,2022-08-03,38.938662,-120.291207,10.1390995,1.028584822,0.816250919,3.678366455,0.03386,0.059765,0.0460974999999999,0.323435,0.205955,0.1117949999999999,2022-06-29,LANDSAT_9,4849,2024.6436767578125,5531,58,2.5011839711788606,0.0,1027,159,0,284.16259765625,300.7082824707031,5.411779469589223,7.0163240956667945,0.7505090891870135,0.2219157898713613,0.5150874397319606,0.4784251882477078,-0.1727134352729764,-0.5501655878368207,0.6235091208349376,8.077571875,11.668515,12.882316875000004,44.286739375,42.42986375,24.725473750000003,109.95255389067606,0.3080108915167834,59.38829678240276,59.35248009094813,9.00568002187066,-119.38796309969878,81.37972883381936,5.544496536254883,5.917115211486816,0.9934448599815369,0.9581543803215027,0.45260271430015564
CP2,Calf,2022-08-03,38.93819798,-120.292089,4.766412229,0.570675008,3.165887494,2.256850316,0.0382325,0.0616349999999999,0.0614974999999999,0.304955,0.2422825,0.14067,2022-07-15,LANDSAT_9,4853,2023.5753173828125,5540,51,2.159868774561712,0.0,1031,159,0,284.2049560546875,300.7425842285156,4.947756956274845,4.958819464205864,0.6643630484169164,0.1145252289910688,0.4387582146361772,0.4214729024383911,-0.0609110967707033,-0.59439650563064,0.519879468232822,9.867808125000002,14.3660725,16.19516625,50.138292500000006,48.28680687499999,30.555013125,105.43354396866737,2.6765036578205983,62.27671839130909,61.780009887622754,8.533683186246659,-113.24877722985036,77.03936367307531,5.279732704162598,5.612524509429932,1.3127716779708862,1.1418567895889282,0.34467247128486633
CP20,Calf,2022-08-03,38.93820301,-120.292458,11.0476462,0.879324416,2.174725663,5.770869594,0.0405149999999999,0.065155,0.0695,0.2933775,0.246215,0.1477649999999999,2022-07-23,LANDSAT_8,4858,2023.2607421875,5548,48,1.763445990341192,0.0,1031,159,0,284.23974609375,300.7709655761719,4.5027626429284,4.221258992805756,0.6169506238331117,0.0874039205511566,0.3979294568490204,0.389181836355682,-0.0279822816085097,-0.581494684780165,0.4768038687778763,10.118478124999996,14.533011875,16.913611250000002,50.925542500000006,47.927238125,29.252153125000003,105.18790374556204,5.892046039607279,61.86108370905064,61.73188414177028,7.1831895766472735,-112.70873054353312,80.58364056322804,4.940345287322998,5.536168098449707,1.0256893634796143,0.9660375118255615,0.5524157881736755
WRS1,Wilson,2022-08-02,38.82695236,-120.255136,4.950168101,0.218463366,0.209893094,2.403092931,0.0315225,0.0602599999999999,0.0476099999999999,0.314525,0.2121425,0.120155,2022-07-15,LANDSAT_9,5165,2022.0740966796875,5691,13,2.149793563416875,0.0,985,148,1,285.26593017578125,301.311767578125,5.219465648854963,6.606280193236717,0.7370593839314069,0.1943968443087906,0.4892975610739744,0.4643965272260145,-0.1424480026411357,-0.5575664687365205,0.596351573435979,8.586370624999999,13.57280125,13.686486249999998,54.356916875,40.256773125,24.02412125,132.40553208726575,30.71293737260866,76.0019059834276,75.14431558698334,-14.292079742326422,-112.59871569444364,107.3054441701751,5.41278600692749,5.539203643798828,1.2612473964691162,1.0440000295639038,0.7129256725311279
WRS13,Wilson,2022-08-02,38.8244408,-120.255348,4.267091899,0.334765539,0.134098365,2.200048405,0.0355099999999999,0.0644124999999999,0.0540725,0.3762075,0.2046899999999999,0.112785,2022-07-23,LANDSAT_8,5171,2020.82080078125,5712,100,1.6557174114610294,0.0,985,151,0,285.39825439453125,301.3329772949219,5.840597710071804,6.9574645152341725,0.7486636608719902,0.2952629336500845,0.5614778457349923,0.519416197273939,-0.2281276100703972,-0.5212790665266953,0.6496222979587316,10.478661249999998,15.496428125,16.926991875,58.572551875,50.5401146875,30.997012812500003,113.73158876036734,12.85997030013087,73.95294764958469,71.85551767915668,-1.119014801227994,-113.20388540683638,87.31619852111831,5.033294677734375,5.367592811584473,1.1163827180862427,0.9245217442512512,0.665351390838623
WRS19,Wilson,2022-08-02,38.82451649,-120.256166,9.943069647,0.526585208,0.431446915,4.276475183,0.034025,0.0649624999999999,0.0515149999999999,0.3452425,0.20612,0.1132799999999999,2022-07-23,LANDSAT_8,5172,2019.3048095703125,5720,101,1.4724283085303849,0.0,986,148,0,285.4275207519531,301.3495483398437,5.314489128343277,6.701785887605556,0.7403199687466527,0.2523249223514476,0.5248339164275327,0.4913159354675038,-0.1909750707525878,-0.5207178626432915,0.628755507046968,10.66975625,15.923242812500003,16.945612031250004,56.38195609375,48.71420671875,28.89881875,118.724353132595,12.8601802685805,71.55790162417262,70.81558659647362,0.506699967909837,-115.70829326555842,91.64129826117345,5.176973342895508,5.92710018157959,1.2065386772155762,1.0464777946472168,0.6825055480003357
WRS21,Wilson,2022-08-02,38.82400034,-120.256334,8.852436517,0.700946455,1.288510379,5.257738028,0.0399374999999999,0.0713424999999999,0.0637524999999999,0.3487625,0.2497625,0.1497175,2022-07-15,LANDSAT_9,5173,2018.6080322265625,5728,120,1.0299518682289692,0.0,986,152,0,285.4818115234375,301.36151123046875,4.888565721694644,5.470569781577194,0.6909082093984462,0.1654066246188547,0.4976615095028187,0.4685018876402033,-0.107068348013073,-0.5556437925289237,0.5488866624209819,10.2541065625,15.2010884375,17.22117484375,55.89865984375,52.6205928125,33.1414146875,112.3731688479308,3.0026722357572915,68.6487649755193,68.40355518246443,9.19669784420095,-120.6625092345192,80.26693350957584,5.421602249145508,5.751870632171631,1.3314064741134644,1.2490479946136475,0.6367241144180298
WRS7,Wilson,2022-08-02,38.82636462,-120.255742,10.29484299,0.641457182,0.040812546,4.539572039,0.0397724999999999,0.0673274999999999,0.058555,0.3206575,0.2410175,0.1426775,2022-07-15,LANDSAT_9,5168,2021.481201171875,5702,32,1.0386480311203994,0.0,985,148,0,285.328369140625,301.3326721191406,4.7626527050610825,5.476176244556397,0.6911757919372382,0.1417901811545822,0.4770031529953454,0.447165787565577,-0.0922079840606663,-0.5632976049554882,0.540784054062885,10.600471093750002,15.65818171875,17.16568359375,54.27291687500001,50.5035296875,32.16304234374999,115.37884800786856,4.109839859504973,67.28721798138525,67.47944192034873,8.882607297722055,-120.57261183556574,82.20007093666447,5.375238418579102,5.723019599914551,1.0916986465454102,1.0634149312973022,0.6293747425079346
WRS9,Wilson,2022-08-02,38.82582675,-120.255657,9.971826054,0.500291457,1.014483285,1.84171833,0.03881,0.07071,0.0600125,0.351155,0.2414575,0.139735,2022-07-23,LANDSAT_8,5169,2020.584228515625,5702,52,1.069828467850919,0.0,985,152,0,285.330810546875,301.32586669921875,4.966129260359215,5.851364299104352,0.7080873366693622,0.185108312767618,0.5125188799814104,0.4792903061182493,-0.1279874463977091,-0.5469739803150553,0.5738201447006512,10.3226325,15.327515625,16.746213125,56.51749343749999,54.033174375,33.1833171875,112.86524475841244,1.8126370195747068,71.17967393928507,69.73937172520914,8.439988899057496,-119.46820652266749,81.34553181766282,5.198947906494141,5.754922389984131,1.0612517595291138,1.2732807397842407,0.6242514252662659
WRSY,Wilson,2022-08-02,38.81993696,-120.257677,1.848819006,0.227731804,0.618018553,1.038915306,0.04607,0.06774,0.0633125,0.2871075,0.2413199999999999,0.1441625,2022-08-08,LANDSAT_8,5184,2014.4896240234373,5770,70,1.272302385614011,0.0,986,149,0,285.7146911621094,301.400634765625,4.238374667847651,4.53476801579467,0.6386479082244164,0.0866485941780093,0.4233866772105799,0.3947373062721949,-0.0447547075147772,-0.5616385167928556,0.4876267506748808,9.8286896875,14.642867187499998,16.430064687499996,48.0906875,46.5767196875,30.4021478125,105.14340930843572,1.175269587005081,58.6981383337908,59.04201579691547,11.631116803533372,-113.74263998088824,74.71647367163561,5.050045490264893,5.454099178314209,1.0949585437774658,1.0551952123641968,0.6331631541252136
WRSZ,Wilson,2022-08-02,38.81940596,-120.257219,5.384629693,0.404013558,1.422608745,2.47587542,0.0283875,0.0494799999999999,0.0404325,0.2890325,0.169215,0.0927925,2022-07-23,LANDSAT_8,5184,2015.8221435546875,5767,47,3.241340728465472,0.0,986,146,1,285.6958312988281,301.386474609375,5.841400565885207,7.148519136832992,0.7545566296875238,0.2614689660063612,0.471289895419521,0.449566889501064,-0.2044757075706622,-0.5474976565536478,0.6398848918904045,7.643768125,11.5998665625,11.481131875,46.82990000000001,33.0736128125,20.0172590625,134.0099306753727,36.01136416554989,69.274234269998,68.75916736490939,-19.711174654073623,-108.7960026424778,109.97204572189602,4.696903705596924,5.486008167266846,0.9802376627922058,0.8967158794403076,0.5182338356971741
CH01,Childs,2023-07-21,40.341096,-121.488297,8.872959971,0.700172176,2.256350755,4.116292255,0.0293225,0.0616349999999999,0.043045,0.36078,0.16696,0.0812149999999999,2023-07-01,LANDSAT_8,4225,1480.9114990234375,4879,11,1.592519997231248,159.19639587402344,1458,193,1,280.9056396484375,306.7160339355469,5.853492333901194,8.381461261470555,0.7868135949978332,0.367264183120476,0.5677362291779274,0.5273172350842255,-0.3001087305191153,-0.4607493602222271,0.7154684586888207,7.149257187499999,11.647855,12.1077925,47.2805778125,38.309194375,22.7537540625,102.27645970583592,21.347948131917867,62.57400718917624,62.14788210013113,-9.434027079574363,-87.29585938315222,81.56321893981263,18.69257926940918,22.53919792175293,0.3443029224872589,0.17445288598537445,-0.026489919051527977
CH02,Childs,2023-07-21,40.341665,-121.488444,5.253506812,0.239593476,0.378973641,1.944527453,0.0325399999999999,0.060645,0.046125,0.284495,0.1604425,0.088695,2023-06-15,LANDSAT_8,4225,1480.5562744140625,4878,11,1.3752887452442957,159.68655395507812,1459,189,0,280.8936462402344,306.7125244140625,4.691153433918707,6.167913279132791,0.7209787671647208,0.2788088214636887,0.4524197252494885,0.4304676025137849,-0.2109758834230164,-0.4513936789732571,0.6287067326023011,7.703777708333333,11.253177499999998,11.438165416666664,40.45435958333333,35.080160625000005,22.94755020833333,98.89089425534394,10.980766569074849,55.06125616280026,54.56387673078186,-1.2000197720502497,-92.1496945422031,72.15095224204333,14.032041549682617,12.585317611694336,0.5316224098205566,0.8963763117790222,0.1410887986421585
CH03,Childs,2023-07-21,40.341444,-121.488591,5.175052125,0.277707252,1.451760563,2.137904377,0.0295149999999999,0.0652375,0.04607,0.3476349999999999,0.1721025,0.0927649999999999,2023-06-15,LANDSAT_8,4225,1481.522705078125,4879,11,1.717151277054653,159.03553771972656,1458,190,0,280.8995056152344,306.7149353027344,5.328760298907836,7.545799869763403,0.7659669041541255,0.3377329902114048,0.5374752484953045,0.5061485613261647,-0.2670443331135645,-0.4502612286171736,0.6783793779034343,8.125122916666665,12.465198125,13.310215833333334,44.80873875,40.780738125,26.282974166666666,94.91613198236362,8.03490094532762,56.832822025032456,56.42784107397545,2.2037478754856634,-92.62338405750693,69.18137775823274,11.506514549255371,11.540425300598145,0.6793800592422485,0.5970792770385742,0.2595568001270294
CH04,Childs,2023-07-21,40.340901,-121.487213,3.142165842,0.1943558,2.536208214,1.485530042,0.024015,0.055035,0.0334474999999999,0.4051925,0.126535,0.0597924999999999,2023-06-15,LANDSAT_8,4227,1479.476318359375,4877,13,0.7080079051843522,159.976806640625,1457,191,11,280.9124755859375,306.71453857421875,7.362451167438903,12.114283578742809,0.8474945285427685,0.5240607265939791,0.6518342784399954,0.5940696113525952,-0.4569408849437364,-0.3937875199647519,0.7999283924414046,7.38542625,11.327448125,11.096809062499998,45.8038475,34.5282803125,20.05635375,101.26358373108908,23.062210182654866,62.78983239279984,61.40944511120201,-12.763519591471278,-83.32521852908764,81.90761693990146,13.776456832885742,15.325393676757812,0.5681896209716797,0.5762256979942322,0.38612186908721924
CH05,Childs,2023-07-21,40.340258,-121.486554,14.32546639,1.267876052,2.681967307,7.260146015,0.0262975,0.058995,0.0353175,0.4115725,0.144685,0.0694175,2023-06-23,LANDSAT_9,4227,1478.6470947265625,4876,16,0.7150156779934888,159.97152709960938,1457,198,12,280.92498779296875,306.7168273925781,6.97639630477159,11.653500389325409,0.8419409698136007,0.4797912837130286,0.659519700752938,0.5960380825650288,-0.4173474300927781,-0.4207089552238804,0.7821080161249118,7.168471875,11.61867875,12.934715625,43.57012312500001,40.134026875,25.304380625,84.6096169001062,6.499480613878896,52.6910038354479,52.95152293723695,2.84210021201611,-85.2602146192319,61.375816782163,19.0212459564209,20.21712303161621,0.23818723857402802,0.6384188532829285,0.18218106031417847
CH07,Childs,2023-07-21,40.340602,-121.4874,9.573636441,0.611380913,7.387070819,4.613378726,0.0233549999999999,0.0626249999999999,0.03595,0.392845,0.1290925,0.06213,2023-06-15,LANDSAT_8,4224,1479.440185546875,4880,13,1.1291747257011184,159.7025146484375,1458,199,13,280.91802978515625,306.71826171875,6.27297405189621,10.927538247566062,0.8323208059795474,0.505333492994851,0.6224699269036702,0.5763839167954179,-0.4321045002731218,-0.3466950069764107,0.7843848778894706,7.215844062499999,11.912325,13.410523625,43.264701,39.9131103125,25.3201033125,80.57369981480946,7.428098028589245,51.00332101752199,51.21697736746155,2.469941337416702,-80.73117440725241,59.741582682642544,12.144964218139648,18.165775299072266,0.595513105392456,0.6766112446784973,0.11453411728143692
CH08,Childs,2023-07-21,40.340556,-121.485676,6.817928072,0.285084528,0.974448122,2.389122401,0.0322375,0.067245,0.048655,0.3176049999999999,0.1719925,0.0992549999999999,2023-06-15,LANDSAT_8,4225,1478.309326171875,4873,18,1.2418697900495652,161.0384521484375,1457,187,0,280.9200744628906,306.71051025390625,4.723102089374675,6.527694995375603,0.7343144214492436,0.2974126706120844,0.491590682898877,0.4657089095652574,-0.2264632158320039,-0.4378389675531637,0.6349311754228825,8.419264930555556,12.21387076388889,12.82209972222222,41.62286576388888,36.056962013888885,23.344813541666664,94.56984010132196,11.322066297087323,54.22822963077583,53.46018689135035,-0.5996985699356512,-89.60358773200903,70.96174539089749,12.588639259338379,12.591473579406738,0.5335477590560913,0.946166455745697,0.01963740587234497
CH09,Childs,2023-07-21,40.340509,-121.485686,9.910978014,0.644729664,0.196288912,4.484190724,0.0312474999999999,0.0693075,0.0415599999999999,0.44031,0.1767774999999999,0.0844325,2023-06-15,LANDSAT_8,4225,1478.473388671875,4873,17,0.9397036617059352,160.7956085205078,1457,195,0,280.9200744628906,306.71051025390625,6.352992100422031,10.594562078922046,0.8275053437649159,0.4270585613871615,0.6849897487741046,0.6091692382902014,-0.3670413613665848,-0.4367190198508643,0.7586586408469648,8.664156624999999,13.457302125,14.442803125,50.74998612500001,45.1184715,28.0513995,94.00983646378052,8.646536354652866,63.0484808906487,61.06115543781932,0.5373474065983999,-92.34659182215782,70.2188780702808,12.588639259338379,12.589096069335938,0.5335477590560913,0.926973283290863,0.01963740587234497
CH10,Childs,2023-07-21,40.340062,-121.485823,16.23858875,1.228434433,0.956179648,7.171199407,0.0322099999999999,0.0737074999999999,0.045355,0.4799925,0.17587,0.083635,2023-06-23,LANDSAT_9,4226,1477.9949951171875,4874,19,0.6357265043908945,160.12449645996094,1457,195,11,280.9316711425781,306.7167053222656,6.512125631719976,10.583011795832872,0.8273333365058367,0.4636985648668737,0.7193376904731562,0.635839313013393,-0.3967365554195882,-0.4093417876210798,0.7705670716963606,7.628044062499999,12.249322812499996,13.6958434375,47.40026625,44.261024375000005,27.450246875000005,84.14895524379475,3.992385588180966,56.39523337453393,55.597905564302856,4.158321691868322,-87.77094918398552,61.24954818662,11.4934720993042,11.555964469909668,0.5783436298370361,0.8929969072341919,0.125840425491333
CH16,Childs,2023-07-26,40.320583,-121.472817,7.328408999,0.541932044,3.761750665,4.900360704,0.0221724999999999,0.0516249999999999,0.0319349999999999,0.4115725,0.1451799999999999,0.067465,2023-07-09,LANDSAT_9,4236,1463.79150390625,4893,51,1.2284429176473022,137.3629913330078,1466,195,0,281.3598937988281,306.8807373046875,7.972348668280876,12.887819007358702,0.8559889066137552,0.4784756242675158,0.6605199950239711,0.603552435990175,-0.4201126280980913,-0.4753690200960342,0.792794670566125,5.7883475,9.590881125,8.4981535,50.448736625,26.4033925,13.015417625,120.45558040250909,50.16120337440039,76.4080706100397,73.56989706552781,-37.7438090065885,-83.53413094496554,109.0556753418337,12.363662719726562,12.351990699768066,0.5532571077346802,0.9475680589675903,0.027432480826973915
CH16B,Childs,2023-07-26,40.320326,-121.472511,12.27615207,0.961152888,1.215047797,6.862209032,0.02473,0.0556674999999999,0.0323749999999999,0.43162,0.1518625,0.06763,2023-07-01,LANDSAT_8,4237,1463.588623046875,4891,47,0.7384986389292103,135.82273864746094,1465,193,0,281.3591003417969,306.8865661621094,7.7535366237032415,13.3318918918919,0.8604510824470092,0.4794616805131259,0.6929436022757649,0.6212350686466217,-0.4247858411224071,-0.463523346022262,0.8002649386703682,6.235356666666668,10.645849444444444,9.442125555555554,53.96492194444444,29.787714097222224,14.94458375,119.99617415758397,47.36010038576856,79.72460516963966,75.99378809692934,-34.826280713681825,-83.59935038770072,107.38315518498334,11.151922225952148,10.930309295654297,0.5895800590515137,0.8426943421363831,0.16568110883235931
CH21,Childs,2023-07-26,40.320671,-121.473366,4.977617235,0.158072137,1.113599468,2.37814021,0.0255825,0.0567949999999999,0.03419,0.4498525,0.1668775,0.0751375,2023-07-01,LANDSAT_8,4231,1463.8240966796875,4895,47,0.5902084914798004,139.06361389160156,1467,195,0,281.3746032714844,306.87432861328125,7.920635619332691,13.157429072828316,0.8587314130474081,0.4588312551683882,0.7102312774295407,0.6336044937083511,-0.4055676069194128,-0.4921592953984063,0.7920289909919026,6.232786874999999,10.68045125,9.83243375,55.51641687499999,31.557921875,16.05369,117.7972048009236,42.71657966053064,80.34188767503807,76.69355777045918,-31.35544098996273,-87.7509975422015,103.65090102253876,10.825553894042969,10.33724594116211,0.6751898527145386,0.7473280429840088,0.2505256235599518
CH23B,Childs,2023-07-26,40.32096,-121.473246,13.31202486,1.108239492,1.072786923,7.136688898,0.0233549999999999,0.05542,0.0343,0.4471575,0.152385,0.0712599999999999,2023-07-09,LANDSAT_9,4234,1464.4027099609375,4894,53,1.1713047199637772,138.83448791503906,1466,196,2,281.3606872558594,306.8749084472656,8.068522194153733,13.036661807580176,0.8575159801228561,0.4916623925743379,0.6984349994417358,0.6309863137221938,-0.4318755016566556,-0.4666153364933469,0.7968238762404316,6.145670595238095,10.12646681547619,9.474640535714286,51.19412806547619,27.66396848214286,14.022063779761902,113.97811079498275,46.43512591364389,74.32320485506203,71.3424987267914,-34.61868507699163,-81.37589278142866,102.70177722391024,12.194069862365723,12.17823600769043,0.5238747596740723,0.9149825572967529,0.07275941222906113
CH26,Childs,2023-07-28,40.319109,-121.467808,8.32695667,0.615588292,1.13109056,5.841796538,0.0261049999999999,0.0595999999999999,0.0370224999999999,0.39521,0.1462525,0.06741,2023-07-01,LANDSAT_8,4268,1461.991943359375,4878,102,1.646153061954282,142.872314453125,1462,187,3,281.2889099121094,306.9398193359375,6.631040268456378,10.674859882503888,0.8286917341939812,0.4597871505413579,0.6299208790358463,0.5763382525282051,-0.3937213648919102,-0.4209446083967891,0.773821091868771,5.788640961538461,10.09376173076923,9.245139759615384,50.95766384615385,27.391226298076923,13.740342115384616,121.52375256262776,52.11096106226391,75.78207695282231,73.35697740296335,-37.499539378928176,-81.17256822342513,110.94560347058888,12.149209022521973,12.154938697814941,0.526111364364624,0.9117216467857361,0.06483471393585205
CH27,Childs,2023-07-28,40.318895,-121.467799,7.287283121,0.711183009,1.247697834,4.773124259,0.0259399999999999,0.06268,0.0360874999999999,0.449605,0.1586274999999999,0.0699124999999999,2023-07-01,LANDSAT_8,4267,1461.3155517578125,4878,110,0.3905044471284578,144.83119201660156,1462,185,0,281.2953186035156,306.94268798828125,7.173021697511166,12.45874610322134,0.8513977465165717,0.4783984742676526,0.7025059799671102,0.6292796688622466,-0.4189866618924,-0.43354834336839,0.7963523983894538,6.881263333333333,11.692317291666663,10.75034375,55.84474979166667,31.092788124999995,15.064259583333335,121.6143909565576,49.197262888634775,78.8480177771757,76.65259291906926,-34.455544061715315,-84.8648670487065,111.1842892147458,10.892669677734375,11.923354148864746,0.6575489640235901,1.3157520294189453,0.22757811844348907
CH28,Childs,2023-07-28,40.319507,-121.469175,12.55287927,1.059767349,3.230021495,6.916081823,0.0256925,0.0567949999999999,0.0351249999999999,0.3709,0.1475725,0.0672174999999999,2023-07-01,LANDSAT_8,4260,1462.287109375,4880,88,1.4023372361752335,138.76817321777344,1462,196,0,281.3047180175781,306.9271545410156,6.530504445813895,10.55943060498221,0.8269810972230773,0.4307412640014659,0.6043656882641193,0.5559035346706769,-0.3692364791382555,-0.4441875542833377,0.7655779887786547,5.495667124999999,9.700318125,8.379878124999998,47.223903125,26.133102625,13.061252625,119.3034013500008,48.20005471620841,72.14400321501427,69.99871897929648,-35.67162376047253,-79.32206862223308,107.42664985058263,11.009420394897461,10.834017753601074,0.6253345608711243,0.9147683382034302,0.13470973074436188
CH29,Childs,2023-07-28,40.319027,-121.469372,9.135405557,0.696781489,3.824718593,5.12052528,0.0267649999999999,0.059875,0.036115,0.39224,0.1746325,0.079125,2023-07-01,LANDSAT_8,4257,1461.987548828125,4884,93,0.2204412188392953,140.17100524902344,1463,197,0,281.32501220703125,306.9294738769531,6.550981210855948,10.860861138031286,0.8313781793138868,0.3838737987819129,0.6322377799910167,0.575412961636443,-0.3306973771441954,-0.4893553511081734,0.7538925333918798,5.842995625,10.131414375,9.1373925,48.974188125,29.840726250000003,15.046956875,115.46114824441403,40.0634338397063,72.07362923392421,70.13329248289854,-27.97112369669733,-84.2813132114128,101.9852837243368,11.301130294799805,11.829340934753418,1.217612385749817,1.3631881475448608,-0.12526869773864746
CH31,Childs,2023-07-28,40.319259,-121.470866,10.6440935,0.75264733,0.435333823,5.268859267,0.0287999999999999,0.060865,0.0426324999999999,0.41028,0.1903625,0.0926825,2023-07-09,LANDSAT_9,4249,1462.7769775390625,4889,60,0.9144617579783694,134.5551300048828,1463,199,0,281.34820556640625,306.91357421875,6.740819847202826,9.62364393361872,0.8117406783871056,0.3661370948609198,0.6338422150578418,0.5787218133879029,-0.3066398839415244,-0.5154590958394284,0.7277329821270091,6.898143322368421,11.393004934210524,9.961366513157897,52.23856026315789,31.067654506578947,15.888310888157893,116.13850035340208,39.97596883607086,76.54449814764467,72.85378433633076,-28.25363861099207,-83.70717047286502,101.18499122627988,10.870266914367676,10.689422607421875,0.6068275570869446,0.8302369117736816,0.20012266933918
