ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue_June,Green_June,Red_June,NIR_June,SWIR_1_June,SWIR_2_June,Blue_Sept,Green_Sept,Red_Sept,NIR_Sept,SWIR_1_Sept,SWIR_2_Sept,Elevation,Flow,Slope,MAP_30year,MAT_30_year,NDVI_June,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDVI_Sept,NDWI_Sept,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology
CH39,Childs,2023-07-24,40.343857,-121.481086,13.0792399,1.227779307,2.41143843,4.922912301,0.0266323529411764,0.0548764705882353,0.0405198529411764,0.3179511764705883,0.1499666176470588,0.0728501470588235,0.037217619047619,0.0506703571428571,0.0576134523809523,0.1705153571428571,0.1806222619047618,0.1123816666666666,1490.083740234375,7,3.672161032504985,1204.2666666666667,7.7014784946236565,0.7739295529255583,0.3590044254254061,0.5094866840631789,0.4847536737253287,-0.2879942041667994,0.7062209970295801,0.4949041946853333,-0.0287833151837089,0.2281650571047787,0.2325863980764784,0.0683965909415485,0.3520794859758977,12.627514839172363,12.360027313232422,53.46451950073242,49.638858795166016,0.5047814846038818,1.2637333869934082,7
CH40,Childs,2023-07-24,40.344155,-121.480675,11.96729489,0.933638386,1.428439109,5.319119945,0.033508,0.0632767499999999,0.0544396249999999,0.27711125,0.192326,0.110635875,0.04464875,0.05979125,0.0738149999999999,0.1798624999999999,0.22983375,0.1609924999999999,1492.7613525390625,7,4.036466912549235,1203.6,7.691801075268818,0.6716062052317009,0.1806104010706437,0.4116112168460094,0.4016680729245821,-0.1145593069779656,0.5555934006166126,0.4180406224438511,-0.1219714605637714,0.2058556191125095,0.21106010196669,0.149836223871554,0.2317847550093208,23.00674819946289,29.932233810424805,39.847904205322266,33.126522064208984,-0.0831692218780517,-0.1528578102588653,7
CH41,Childs,2023-07-24,40.34412,-121.481248,11.05981885,1.040946677,0.752116918,6.930697264,0.0295149999999999,0.0597588888888888,0.0465023611111111,0.3365326388888889,0.1576206944444444,0.0809919444444444,0.0430528571428571,0.0621836904761904,0.0714092857142856,0.2295840476190476,0.2172169047619047,0.1362267857142857,1490.083740234375,7,3.672161032504985,1204.1666666666667,7.699596774193549,0.7571900159979579,0.3620575484892229,0.5200716229232804,0.4926706378191879,-0.2839931706611251,0.690225191525279,0.5255091870410041,0.0276793117634144,0.2961756201670518,0.2962098846313447,0.0284880403681322,0.3934747605980237,11.940953254699709,12.360027313232422,53.21220779418945,49.638858795166016,1.0128090381622314,1.2637333869934082,7
CH42,Childs,2023-07-24,40.344592,-121.480585,11.28305806,0.989843562,0.040812546,6.920096688,0.0331607142857142,0.0570909523809523,0.0525102380952381,0.2325527380952381,0.1742592857142856,0.1048702380952381,0.0413475,0.05536875,0.0645075,0.18063,0.188095,0.129325,1495.8509521484375,7,4.306401827270702,1203.1333333333334,7.6907258064516135,0.6315885086378155,0.1432933368956823,0.3465264433497934,0.3440026573543008,-0.0790767000164619,0.5095858445725864,0.4737035337310693,-0.0202454403688385,0.2308472200824011,0.2337605475499488,0.0645307429727337,0.3201187471040411,12.52781105041504,13.69607925415039,51.90165328979492,52.61870193481445,1.209938406944275,1.320563793182373,7
CH46,Childs,2023-07-24,40.344482,-121.480479,,,0.075794728,,0.0331607142857142,0.0570909523809523,0.0525102380952381,0.2325527380952381,0.1742592857142856,0.1048702380952381,0.0413475,0.05536875,0.0645075,0.18063,0.188095,0.129325,1495.8509521484375,7,4.306401827270702,1203.1333333333334,7.6907258064516135,0.6315885086378155,0.1432933368956823,0.3465264433497934,0.3440026573543008,-0.0790767000164619,0.5095858445725864,0.4737035337310693,-0.0202454403688385,0.2308472200824011,0.2337605475499488,0.0645307429727337,0.3201187471040411,12.52781105041504,13.69607925415039,51.90165328979492,52.61870193481445,1.209938406944275,1.320563793182373,7
CH49,Childs,2023-07-24,40.344366,-121.480368,12.6261314,0.836228159,2.716949488,5.246346617,0.033508,0.0632767499999999,0.0544396249999999,0.27711125,0.192326,0.110635875,0.04464875,0.05979125,0.0738149999999999,0.1798624999999999,0.22983375,0.1609924999999999,1494.5050048828125,7,4.312369137053588,1203.3666666666666,7.6907258064516135,0.6716062052317009,0.1806104010706437,0.4116112168460094,0.4016680729245821,-0.1145593069779656,0.5555934006166126,0.4180406224438511,-0.1219714605637714,0.2058556191125095,0.21106010196669,0.149836223871554,0.2317847550093208,20.225095748901367,24.59845542907715,43.57819366455078,38.41437911987305,0.0944686979055404,0.0484537631273269,7
CH50,Childs,2023-07-24,40.344696,-121.480195,14.90311351,1.180694219,0.373143277,6.166443716,0.0305783333333333,0.0483538095238094,0.0485515476190476,0.2037471428571428,0.1428241666666667,0.0893667857142856,0.03352125,0.0449275,0.0478925,0.1625599999999999,0.1267225,0.0820687499999999,1499.19091796875,7,5.636740601063194,1202.1333333333334,7.688978494623656,0.6151264397971226,0.1757877080886602,0.3065364508162544,0.3094427729360915,-0.1008918059559996,0.5078006851774974,0.5448616671220345,0.1238840925392997,0.2391884894157254,0.2421009849356571,-0.0579079232660162,0.4418374557990475,11.53432559967041,12.2147216796875,53.06277084350586,53.86695861816406,1.3136961460113523,1.463106632232666,7
A10,Alkali Flat,2016-07-08,40.09414684,-120.3433888,7.890251686,0.767969937,1.096108377,2.545078331,0.0305089285714285,0.0513604761904761,0.0480107142857142,0.2403064285714286,0.1524583333333333,0.0838798809523809,0.0476226041666666,0.0743503125,0.1018709374999999,0.2238540625,0.2905048958333334,0.1800660416666666,1744.5546875,548,0.9084885505722924,520.5666666666667,7.465994623655914,0.6669590034783125,0.2236659287153586,0.3699264349122039,0.3658978801135149,-0.149265090915429,0.5804456657375276,0.3744972753089263,-0.12958038788573,0.2063439453408926,0.2215927669623664,0.1821175135540901,0.2431818328808107,14.614206314086914,21.653223037719727,54.21238708496094,44.502044677734375,0.602275013923645,0.1986617743968963,19
A12,Alkali Flat,2016-07-08,40.0937404,-120.3429252,16.89787466,1.647039699,3.52153968,3.341528816,0.0307629761904761,0.0533313095238094,0.0479229761904761,0.2673847619047619,0.1538333333333333,0.0827969047619047,0.0477068,0.0747052,0.1028751,0.2357056,0.2956776,0.1824205,1744.8878173828125,583,0.3167153458521642,521.0,7.457795698924731,0.6960241034363631,0.2695787048446795,0.4143289087551269,0.4037649383047739,-0.1928198601922178,0.6173169753245014,0.3923156281500983,-0.1128601732233912,0.2221015249788116,0.2375987785075425,0.1688360592059622,0.2618725493178345,15.971877098083496,21.391063690185547,49.29372787475586,44.56434631347656,0.532376766204834,0.2002990841865539,19
A2,Alkali Flat,2016-07-08,40.09496072,-120.3445544,12.29394366,1.07403893,1.282680016,3.992258893,0.0367271739130435,0.0612619565217391,0.0569097826086956,0.2544351086956521,0.1774960869565217,0.099075652173913,0.0541382608695651,0.0824034782608695,0.111120652173913,0.2366210869565217,0.3013608695652174,0.1885403260869565,1742.9869384765625,385,0.680059536236527,519.9333333333333,7.47983870967742,0.63442610302499,0.1781279576784446,0.3739763375976124,0.3651813085975204,-0.1079905865846629,0.5425083264569188,0.3609012685576252,-0.12033820432801,0.2095434458681427,0.2220613230239316,0.1730874572012558,0.2394820498087403,15.470975875854492,25.297502517700195,48.02416229248047,43.71053314208984,0.5558218955993652,0.27022585272789,19
A3,Alkali Flat,2016-07-08,40.09507086,-120.3448771,13.85880977,1.079776448,2.68779767,5.830496018,0.0374266304347826,0.0632252173913043,0.0593226086956521,0.2608964130434782,0.18302,0.1026542391304348,0.0543295652173912,0.0831411956521739,0.1096703260869564,0.2369080434782609,0.2917322826086957,0.1837589130434783,1743.3792724609375,345,2.255613618703868,520.0666666666667,7.47997311827957,0.629487290458467,0.1754303530017279,0.3771591308219073,0.3686341068762785,-0.1035398393767425,0.5379192115756084,0.3671253850923361,-0.1037080154975099,0.2138509038178346,0.2254446640125899,0.1590508278813425,0.2495896436667986,4.588881969451904,5.916162014007568,81.03336334228516,79.97101593017578,1.0226764678955078,0.9995794296264648,19
A4,Alkali Flat,2016-07-08,40.0953105,-120.3446953,15.69134828,1.18157852,6.244319532,6.484964534,0.0438903260869565,0.0708223913043478,0.072483152173913,0.2635220652173913,0.2170697826086956,0.1260435869565217,0.0598558695652173,0.0906283695652173,0.1238997826086956,0.2419118478260869,0.3188209782608696,0.1999492391304347,1745.1517333984375,327,2.8361143672384124,519.6,7.47997311827957,0.5685593650202119,0.0966564098388649,0.3488037527544663,0.3427710301371117,-0.029917075148746,0.4657548720146798,0.3226033712409005,-0.1371582451690742,0.1920279817149189,0.2044533609893807,0.1893287103751131,0.2117604282910434,10.9704008102417,15.137950897216797,64.5555648803711,59.282901763916016,0.7024547457695007,0.5602380037307739,19
A6,Alkali Flat,2016-07-08,40.09508595,-120.3440463,9.86958903,0.954303892,11.15348578,3.689209232,0.0367570652173912,0.0611985869565216,0.0568320652173913,0.2838361956521739,0.1793027173913043,0.0957302173913043,0.0551760869565217,0.0848928260869565,0.115671304347826,0.2370802173913043,0.3061733695652174,0.1916167391304348,1743.44384765625,378,1.140403684608492,519.9666666666667,7.479032258064517,0.666349515083525,0.2257065327850268,0.4206426821448969,0.4050422877865796,-0.1517050905738457,0.5866368183144253,0.3441768654743424,-0.1271839778564458,0.2000427106612745,0.2135597122052731,0.1814706512247309,0.2278620514854738,8.561556816101074,10.629535675048828,70.13435363769531,68.60321807861328,0.84706050157547,0.755842387676239,19
A8,Alkali Flat,2016-07-08,40.09377879,-120.3434385,10.61331012,0.773036736,5.066586063,4.270035471,0.029022619047619,0.0479413095238095,0.0416385714285714,0.191822619047619,0.1126619047619047,0.0621732142857143,0.0465793,0.0751177,0.0997455999999999,0.2249355,0.2597526999999999,0.1597231,1744.4024658203125,586,1.3639029322736436,520.9666666666667,7.46008064516129,0.6432934198301542,0.259982718646268,0.306752371669846,0.3071410926082043,-0.1773837721469499,0.5820654878164038,0.385578033337943,-0.0718342224960292,0.2123209546448906,0.2277060187265114,0.1394321290635644,0.2814238251386043,16.059350967407227,23.58813095092773,47.652530670166016,46.8851432800293,0.5422388315200806,0.2428741306066513,19
A9,Alkali Flat,2016-07-08,40.09397417,-120.3436658,8.970592926,0.718835257,1.375965836,3.149222428,0.0314499999999999,0.0524887499999999,0.0485525,0.23274125,0.14469375,0.0809499999999999,0.0474416999999999,0.0756633,0.1044371,0.2329743,0.2887399,0.1786596,1743.86865234375,541,1.4936313172613978,520.7,7.464784946236559,0.654791476881374,0.2332785777683574,0.3574589173689648,0.3536225971345604,-0.1550922257138952,0.5749775882921474,0.3809509696471429,-0.1068891741877066,0.213689577722973,0.2302402379523374,0.1674022740735133,0.2590847173759076,16.53495216369629,22.70526885986328,47.004730224609375,44.79401397705078,0.5094441175460815,0.2110371887683868,19
F1,Big Flat,2017-08-02,40.1495622,-120.45974,15.33807677,1.084178777,5.748738617,7.314677914,0.0338946296296296,0.0578359259259259,0.0481559259259259,0.3475209259259259,0.1813323148148148,0.0892368518518518,0.0514028846153846,0.0766542307692307,0.0990783653846154,0.2514590384615385,0.2924033653846153,0.1743120192307692,1739.162109375,66,1.7864569480776342,568.1,7.472043010752689,0.7565896225642418,0.3142433444831278,0.5414463770572132,0.5013498998791519,-0.2486927004479246,0.6798494759310548,0.4347058870322464,-0.0752843488233819,0.2608529863139499,0.2687371637999459,0.1276310472507655,0.3109107486576841,17.790485382080078,25.693134307861328,43.39558410644531,40.5898551940918,0.4325942695140838,0.26799276471138,5
F11,Big Flat,2017-08-02,40.14825848,-120.4612667,13.05454009,0.995118219,11.67238814,6.720418624,0.0321186607142856,0.0615387499999999,0.0455828571428571,0.3915466071428571,0.1784039285714285,0.0822580357142857,0.0485143269230769,0.0730697115384615,0.09019375,0.259569423076923,0.2821786538461538,0.1602277884615385,1738.908935546875,82,2.212004832097206,571.1,7.4635752688172055,0.7914445908269251,0.3739669764575434,0.6073145879703941,0.5537608673904448,-0.3083113549038331,0.7276660424780652,0.4842581669959644,-0.0417338459190158,0.2946946244735459,0.2989815488184094,0.0944787602886299,0.3640794831596246,16.857891082763672,22.430177688598636,48.39905548095703,44.14226150512695,0.4846071898937225,0.2586963772773742,5
F12,Big Flat,2017-08-02,40.14845227,-120.4610242,13.75530921,0.996136717,6.967284633,7.042700678,0.0325291964285714,0.0607805357142857,0.0457291964285714,0.3785351785714286,0.1744724107142857,0.0808624107142856,0.0453497115384615,0.0689796153846153,0.0836138461538461,0.2530550961538462,0.27119875,0.1533898076923077,1738.7115478515625,85,2.202658549539517,570.9,7.46465053763441,0.7844306563398286,0.3690053659493501,0.5905248897134556,0.5401149137813364,-0.3023492050201276,0.7216983773639895,0.5032874396983799,-0.0346085278711134,0.2994475699921006,0.3037783072226551,0.0863537746076704,0.377656555878764,15.055460929870604,24.69231414794922,51.18141555786133,40.427547454833984,0.6170881390571594,0.1912321597337722,5
F2,Big Flat,2017-08-02,40.14931435,-120.4599129,14.46804084,1.088486382,9.503492846,6.704453258,0.0338946296296296,0.0578359259259259,0.0481559259259259,0.3475209259259259,0.1813323148148148,0.0892368518518518,0.0514028846153846,0.0766542307692307,0.0990783653846154,0.2514590384615385,0.2924033653846153,0.1743120192307692,1738.942626953125,74,1.683307277092332,568.9,7.469220430107528,0.7565896225642418,0.3142433444831278,0.5414463770572132,0.5013498998791519,-0.2486927004479246,0.6798494759310548,0.4347058870322464,-0.0752843488233819,0.2608529863139499,0.2687371637999459,0.1276310472507655,0.3109107486576841,15.161402702331545,23.25435447692871,51.0897331237793,52.97371673583984,0.6241858601570129,0.393738329410553,5
F4,Big Flat,2017-08-02,40.14893163,-120.4597987,7.049353631,0.472454035,3.265003677,6.164761664,0.0362297413793103,0.0632840517241379,0.0546139655172413,0.339480775862069,0.1924193103448275,0.0999368103448276,0.0509924999999999,0.0758338,0.0988854,0.2292871,0.2859855,0.1758381,1737.8201904296875,76,1.6053064934659167,569.2333333333333,7.469220430107528,0.7228383950209769,0.2764832518941122,0.5103524737242506,0.4779138001170323,-0.2066295044677145,0.6398580102867752,0.3973571825792837,-0.110035736423788,0.2263673564473842,0.2361857584017822,0.1572445634484225,0.2666686790135343,14.084183692932127,19.855379104614254,57.82268142700195,48.66824722290039,0.6329744458198547,0.2568517923355102,5
F5,Big Flat,2017-08-02,40.14916884,-120.4596047,10.69430278,0.794952038,8.745545564,4.44421177,0.031619224137931,0.0582828448275862,0.0460880172413793,0.3744958620689655,0.1811756034482758,0.0862674137931034,0.0501125,0.0764490384615385,0.0990963461538461,0.24873125,0.2950370192307692,0.1759778846153846,1737.8201904296875,76,1.6053064934659167,568.1666666666666,7.472043010752689,0.7808379278970349,0.3479038795716086,0.5806855866245518,0.5351079660556508,-0.2823768206442922,0.7090013128321617,0.4301984819512983,-0.0851571742063484,0.2549206369799527,0.2647382047806118,0.1375075933520947,0.3034334238401865,15.841951370239258,19.855379104614254,51.48433303833008,48.66824722290039,0.5320019125938416,0.2568517923355102,5
F8,Big Flat,2017-08-02,40.14846073,-120.4615125,10.39102751,0.842214437,6.384248261,3.749124761,0.0322276785714285,0.0608964285714285,0.0473791964285714,0.39114,0.1797553571428571,0.0841319642857142,0.0506635576923076,0.0762025961538461,0.0955668269230769,0.2695392307692308,0.2858763461538461,0.1622617307692307,1739.6287841796875,77,2.0897630661833566,571.1,7.4635752688172055,0.7839127827723783,0.3702686319171577,0.5994262814474832,0.5494199876990871,-0.3016640301964485,0.7204673233081134,0.4764982672316237,-0.0294142189441654,0.2972945030800725,0.3016492642131584,0.0872810334162062,0.3666522513347442,16.857891082763672,29.0042667388916,48.39905548095703,38.225006103515625,0.4846071898937225,0.1702060997486114,5
F9,Big Flat,2017-08-02,40.14824959,-120.4617603,6.850823778,0.456503388,7.177177726,3.438585188,0.0342862499999999,0.0634558928571428,0.05075875,0.3876858035714286,0.1876213392857142,0.0906553571428571,0.0502373076923076,0.0753532692307692,0.0920013461538461,0.266430673076923,0.274488173076923,0.1568939423076923,1739.8734130859375,73,1.987288896479979,571.3,7.463306451612905,0.7684598903713797,0.3477524427945321,0.5869435334632735,0.5385406931435461,-0.2780213046502245,0.7003798339590879,0.4866454936069038,-0.0148959498403357,0.3024802222706439,0.3047929067453372,0.0729283341858041,0.3769569221161341,18.512895584106445,25.66338539123535,46.750038146972656,42.06657791137695,0.3734196126461029,0.3032006621360779,5
CV1,Clover Valley,2016-06-20,39.9614702,-120.4134275,8.407014805,0.577489629,0.816250919,2.777181493,0.0608249999999999,0.0829425,0.0953,0.1891074999999999,0.2562487499999999,0.203915,0.0602159999999999,0.0771988999999999,0.0959791999999999,0.1591753,0.2518668,0.1985993,1671.5994873046875,309,0.2773332972197808,584.5,7.671102150537634,0.3298348320631488,-0.1507585219697713,0.1797464206879636,0.1793853959835927,0.1689433378014693,0.1385224659623278,0.2476777795414152,-0.2255036649530546,0.1230999652883425,0.1255294777426342,0.2264567227860368,0.060082633210595,19.09591293334961,23.68037796020508,49.5828857421875,46.63710403442383,0.2603417038917541,0.0961873978376388,19
CV10,Clover Valley,2016-06-20,39.96291071,-120.4135297,6.898781024,0.492419629,2.390449121,2.109168327,0.0576056999999999,0.0777488999999999,0.0857205999999999,0.1914581,0.2331271999999999,0.1758502,0.058126,0.0772935,0.0940927,0.1672185,0.2394544,0.1790193,1672.622314453125,227,0.8930390145971598,583.7,7.672849462365592,0.3814777253807743,-0.0981407034110694,0.2075336944041792,0.2040795122151444,0.1228782789434129,0.2085638423778248,0.2798418131331529,-0.1776265396587774,0.1410791093922294,0.1440786632325912,0.1936021224867219,0.1197208625085886,19.006118774414062,22.07717514038086,50.5239372253418,47.175079345703125,0.3627871870994568,0.2785655558109283,19
CV12,Clover Valley,2016-06-20,39.96250327,-120.4139947,7.066865309,0.51572179,0.641340008,2.139331087,0.0596813541666667,0.0809125,0.0899439583333333,0.1907761458333333,0.2348804166666667,0.1827644791666666,0.0572304166666666,0.0754503125,0.0907047916666666,0.1607988541666666,0.2338480208333333,0.1774695833333333,1672.0361328125,261,0.9656459496494486,584.4,7.671774193548387,0.3591911872479743,-0.1036146854503938,0.1965034493446313,0.1937292000587598,0.1292703250906349,0.1865622182365738,0.2786999857109427,-0.1851000762812746,0.1373532119361429,0.1399076296341986,0.1963270534335434,0.1101820532320727,16.99010467529297,21.865482330322266,55.32165145874024,47.53780746459961,0.425765186548233,0.289248526096344,19
