Site,ID,SampleDate,Latitude,Longitude,CO2.umol.m2.s,CH4.nmol.m2.s,N2O.nmol.m2.s,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Flow,Elevation,Slope,Driver,Days_of_data_acquisition_offset,Minimum_temperature,Maximum_temperature,NDVI,NDWI,EVI,SAVI,BSI
Goodrich,R17,2018-04-27,40.36263427,-120.953173,3.415856738,0.70498909,0.305031595,0.05305500000000002,0.06765749999999998,0.07271749999999999,0.16657500000000003,0.16014,0.103435,1,1575.2283935546875,0.7834897637367249,LANDSAT_7,4.2181280324074075,278.79998779296875,298.5,0.3922291755905431,-0.42230476129486744,0.19473035579797804,0.19043375930365863,-0.013629143280737105
Goodrich,R17,2018-05-22,40.36263427,-120.953173,14.7506222,0.107928107,0.040416555,0.04598749999999999,0.08984999999999999,0.08132499999999998,0.32192250000000006,0.22372000000000003,0.146775,1,1575.2283935546875,0.7834897637367249,LANDSAT_8,5.2192503125,278.70001220703125,293.29998779296875,0.5966497002461268,-0.5635939748283337,0.4105853974451631,0.3995541089236341,-0.1386468161105758
Goodrich,R17,2018-06-13,40.36263427,-120.953173,17.98606336,-0.023448095,0.151865663,0.073295,0.10216999999999998,0.10610249999999999,0.310895,0.2164875,0.1379475,1,1575.2283935546875,0.7834897637367249,LANDSAT_7,3.218689398148148,281.8999938964844,301.1000061035156,0.4911120570267208,-0.5053078813261835,0.3662771252631372,0.3349940975847808,-0.12764885831629116
Goodrich,R17,2018-07-06,40.36263427,-120.953173,0.776714032,-0.53368261,0.032723137,0.06471500000000002,0.09876000000000001,0.12323499999999998,0.2708,0.3189525,0.22660750000000002,1,1575.2283935546875,0.7834897637367249,LANDSAT_8,2.2191940162037036,281.79998779296875,296.79998779296875,0.3744971893359727,-0.4655265721398419,0.24193402946852066,0.2475825890485272,0.0575833584960941
Goodrich,R17,2018-07-24,40.36263427,-120.953173,0.530511792,-0.202160476,0.008717894,0.06386249999999999,0.10137249999999998,0.13599499999999998,0.2658775,0.33022750000000006,0.2352975,1,1575.2283935546875,0.7834897637367249,LANDSAT_7,3.7806896875,287.5,304.79998779296875,0.3231933013580178,-0.4479373723621512,0.2025769260463401,0.2160213888326787,0.07412783163133076
Goodrich,R17,2018-08-14,40.36263427,-120.953173,0.348410722,-0.158035785,-0.02142556,0.06433,0.10679,0.1531825,0.27313750000000003,0.34458249999999996,0.236645,1,1575.2283935546875,0.7834897637367249,LANDSAT_7,1.2195146759259259,282.79998779296875,302.8999938964844,0.2813731469318822,-0.4378401142323207,0.17539768066524059,0.19424442957077473,0.07731431632371473
Goodrich,R18,2018-04-20,40.36282804,-120.953439,2.97523625,-0.807557324,0.030063057,0.0442275,0.0656775,0.07271749999999999,0.1959725,0.1760625,0.11270249999999998,1,1575.591796875,0.7758558988571167,LANDSAT_7,2.7818719675925925,270.29998779296875,281.20001220703125,0.45872566898656447,-0.4979743932734569,0.2369247359573726,0.2405163329820864,-0.03847566042475889
Goodrich,R18,2018-04-27,40.36282804,-120.953439,1.531904026,0.574499608,-4.124990339,0.0442275,0.0656775,0.07271749999999999,0.1959725,0.1760625,0.11270249999999998,1,1575.591796875,0.7758558988571167,LANDSAT_7,4.2181280324074075,278.79998779296875,298.5,0.45872566898656447,-0.4979743932734569,0.2369247359573726,0.2405163329820864,-0.03847566042475889
Goodrich,R18,2018-05-22,40.36282804,-120.953439,6.497203114,0.158954586,0.048309294,0.04678499999999999,0.09419499999999997,0.0861925,0.3688375,0.23560000000000003,0.14859,1,1575.591796875,0.7758558988571167,LANDSAT_8,5.2192503125,278.70001220703125,293.29998779296875,0.6211568468013098,-0.5931387105656731,0.46030238973881266,0.44393108069903553,-0.17151601556340082
Goodrich,R18,2018-06-13,40.36282804,-120.953439,10.82110608,1.854086002,0.03115051,0.07326749999999999,0.09821000000000002,0.10085,0.31092250000000005,0.20554250000000002,0.1356925,1,1575.591796875,0.7758558988571167,LANDSAT_7,3.218689398148148,281.8999938964844,301.1000061035156,0.5101664147071503,-0.5199110312673767,0.3843212621876982,0.3456001908370783,-0.14673508177090225
Goodrich,R18,2018-07-06,40.36282804,-120.953439,8.930749261,0.393135613,0.734387758,0.062487499999999974,0.09243499999999999,0.11707499999999998,0.28523750000000003,0.31744,0.21062999999999998,1,1575.591796875,0.7758558988571167,LANDSAT_8,2.2191940162037036,281.79998779296875,296.79998779296875,0.41798974677644873,-0.5105018236699786,0.27675944783887757,0.27955253861605606,0.03848164645640824
Goodrich,R18,2018-07-24,40.36282804,-120.953439,3.143426627,-0.698956906,0.051333652,0.06930750000000002,0.09746749999999998,0.1342625,0.27324750000000003,0.33468250000000005,0.23296,1,1575.591796875,0.7758558988571167,LANDSAT_7,3.7806896875,287.5,304.79998779296875,0.3410591151137396,-0.47416478966321846,0.22287291745676163,0.2297247413251645,0.07009487081481652
Goodrich,R18,2018-08-14,40.36282804,-120.953439,1.395710396,-0.766979235,0.016835969,0.06952750000000002,0.10679,0.15145000000000003,0.2767675,0.34227250000000004,0.22721249999999998,1,1575.591796875,0.7758558988571167,LANDSAT_7,1.2195146759259259,282.79998779296875,302.8999938964844,0.2926491794473602,-0.4431604127151731,0.1882762210892504,0.20251315020455868,0.0710512614703777
Goodrich,R19,2018-04-20,40.36246583,-120.952915,2.727487165,0.654594147,0.051340504,0.04598749999999999,0.06171749999999998,0.07092999999999999,0.151835,0.14193499999999998,0.09419499999999997,1,1575.1517333984375,0.7922157645225525,LANDSAT_7,2.7818719675925925,270.29998779296875,281.20001220703125,0.36318541961259626,-0.42199225014926084,0.16410634001584168,0.1679072727650066,-0.022725707595895647
Goodrich,R19,2018-04-27,40.36246583,-120.952915,1.611966215,0.120947757,0.026911603,0.04598749999999999,0.06171749999999998,0.07092999999999999,0.151835,0.14193499999999998,0.09419499999999997,1,1575.1517333984375,0.7922157645225525,LANDSAT_7,4.2181280324074075,278.79998779296875,298.5,0.36318541961259626,-0.42199225014926084,0.16410634001584168,0.1679072727650066,-0.022725707595895647
Goodrich,R19,2018-05-22,40.36246583,-120.952915,6.46830969,0.76057673,-0.00939314,0.03787499999999999,0.08319500000000002,0.07376250000000001,0.314305,0.199685,0.1229325,1,1575.1517333984375,0.7922157645225525,LANDSAT_8,5.2192503125,278.70001220703125,293.29998779296875,0.6198470626888363,-0.5814088050314464,0.4083033030229475,0.40629090694119535,-0.17326893570062657
Goodrich,R19,2018-06-13,40.36246583,-120.952915,9.073818612,0.641269659,0.032230592,0.06796000000000002,0.0962575,0.09381,0.30363500000000004,0.19448749999999998,0.12890000000000001,1,1575.1517333984375,0.7922157645225525,LANDSAT_7,3.218689398148148,281.8999938964844,301.1000061035156,0.5279346827862975,-0.5185831192132886,0.3866188333536017,0.35070394286000817,-0.15916688844573593
Goodrich,R19,2018-07-06,40.36246583,-120.952915,7.705871508,-0.342987595,0.533607524,0.05102000000000001,0.0782175,0.09174749999999998,0.258535,0.29511,0.19291999999999998,1,1575.1517333984375,0.7922157645225525,LANDSAT_8,2.2191940162037036,281.79998779296875,296.79998779296875,0.47615139209066976,-0.5354600188565787,0.2923286033778053,0.2942330931190516,0.04961744037767584
Goodrich,R19,2018-07-24,40.36246583,-120.952915,1.19282233,0.069990901,0.051824781,0.054815,0.08162750000000002,0.10599249999999999,0.2251225,0.31898,0.2168175,1,1575.1517333984375,0.7922157645225525,LANDSAT_7,3.7806896875,287.5,304.79998779296875,0.3597843649487339,-0.4677913610431947,0.20540150969161325,0.21500634689543566,0.12413576470977232
Goodrich,R19,2018-08-14,40.36246583,-120.952915,0.353567234,-0.679381189,0.015914174,0.05745499999999998,0.08957500000000002,0.1256,0.24363,0.32409499999999997,0.22261999999999998,1,1575.1517333984375,0.7922157645225525,LANDSAT_7,1.2195146759259259,282.79998779296875,302.8999938964844,0.31966524930260276,-0.46234300205579143,0.18838773109538778,0.2036802687436007,0.09825686112891896
Goodrich,R20,2018-04-20,40.36230941,-120.952644,2.982979888,0.513303131,0.041078225,0.04596,0.055804999999999993,0.06204749999999998,0.151835,0.14650000000000002,0.09881499999999999,2,1575.2874755859375,0.8116621375083923,LANDSAT_7,2.7818719675925925,270.29998779296875,281.20001220703125,0.41979825371407214,-0.4624831439029089,0.19032130199589634,0.18866024871039708,-0.01262931136519655
Goodrich,R20,2018-04-27,40.36230941,-120.952644,3.262578807,0.042070783,0.019770894,0.04596,0.055804999999999993,0.06204749999999998,0.151835,0.14650000000000002,0.09881499999999999,2,1575.2874755859375,0.8116621375083923,LANDSAT_7,4.2181280324074075,278.79998779296875,298.5,0.41979825371407214,-0.4624831439029089,0.19032130199589634,0.18866024871039708,-0.01262931136519655
Goodrich,R20,2018-05-22,40.36230941,-120.952644,6.224384093,1.627847844,-0.017816447,0.037022499999999986,0.07873999999999998,0.07090249999999998,0.3081175,0.20457999999999998,0.12290499999999999,2,1575.2874755859375,0.8116621375083923,LANDSAT_8,5.2192503125,278.70001220703125,293.29998779296875,0.6258640704975992,-0.592925043459155,0.4073440938411991,0.40479454392391534,-0.15819267306083631
Goodrich,R20,2018-06-13,40.36230941,-120.952644,15.14597181,4.229678585,0.041060919,0.0679325,0.09034500000000001,0.08855750000000001,0.3000875,0.192315,0.11768,2,1575.2874755859375,0.8116621375083923,LANDSAT_7,3.218689398148148,281.8999938964844,301.1000061035156,0.5442756242843726,-0.5372055348875926,0.40003744500265237,0.3570548419222524,-0.1609704003256076
Goodrich,R20,2018-07-06,40.36230941,-120.952644,6.851985367,-0.091312888,1.264514604,0.049067499999999986,0.07348749999999998,0.08855750000000001,0.22988000000000003,0.2901325,0.19718249999999998,2,1575.2874755859375,0.8116621375083923,LANDSAT_8,2.2191940162037036,281.79998779296875,296.79998779296875,0.44379980372914624,-0.5155216033358881,0.2535899333826795,0.25901030927835056,0.08642967032572947
Goodrich,R20,2018-07-24,40.36230941,-120.952644,0.304562739,-0.437538676,0.008962732,0.05839,0.0836075,0.09889750000000003,0.2251225,0.278335,0.20293,2,1575.2874755859375,0.8116621375083923,LANDSAT_7,3.7806896875,287.5,304.79998779296875,0.3895592864637984,-0.458377870631296,0.22857199768938108,0.22977294240431054,0.07588208241681847
Goodrich,R21,2018-04-20,40.36249418,-120.952411,1.865442627,0.694779274,0.163486032,0.042440000000000005,0.055804999999999993,0.05852750000000001,0.144465,0.11234499999999997,0.07103999999999999,1,1575.410400390625,0.8911012411117554,LANDSAT_7,2.7818719675925925,270.29998779296875,281.20001220703125,0.42335307954727386,-0.44270235182503626,0.18248388302345137,0.18336788799311515,-0.08591336444973463
Goodrich,R21,2018-04-27,40.36249418,-120.952411,2.387437023,0.598809575,-2.595109424,0.042440000000000005,0.055804999999999993,0.05852750000000001,0.144465,0.11234499999999997,0.07103999999999999,1,1575.410400390625,0.8911012411117554,LANDSAT_7,4.2181280324074075,278.79998779296875,298.5,0.42335307954727386,-0.44270235182503626,0.18248388302345137,0.18336788799311515,-0.08591336444973463
Goodrich,R21,2018-05-22,40.36249418,-120.952411,8.440994642,2.632958309,0.021047909,0.02907499999999999,0.06958249999999999,0.05597000000000002,0.2777025,0.1702325,0.10016249999999999,1,1575.410400390625,0.8911012411117554,LANDSAT_8,5.2192503125,278.70001220703125,293.29998779296875,0.6645213495268564,-0.5992772506730784,0.39723908245309775,0.3989561248571831,-0.1919535610627372
Goodrich,R21,2018-06-13,40.36249418,-120.952411,15.67094591,2.57739496,0.018338052,0.06441249999999998,0.08445999999999998,0.08154499999999998,0.285595,0.16811500000000001,0.0929025,1,1575.410400390625,0.8911012411117554,LANDSAT_7,3.218689398148148,281.8999938964844,301.1000061035156,0.5557825352726481,-0.5435273135074516,0.3949035094255272,0.3529706852411375,-0.19046692607003887
Goodrich,R21,2018-07-06,40.36249418,-120.952411,3.956841035,-0.513092594,0.132857771,0.040075,0.06207499999999999,0.06683250000000002,0.20733000000000001,0.223115,0.13759,1,1575.410400390625,0.8911012411117554,LANDSAT_8,2.2191940162037036,281.79998779296875,296.79998779296875,0.5124606756941594,-0.5391696516397246,0.2685837451372095,0.2722248235996964,0.027982131144634895
Goodrich,R21,2018-07-24,40.36249418,-120.952411,0.70620302,-0.301784336,0.008680297,0.04386999999999999,0.059819999999999984,0.07046249999999998,0.19157249999999998,0.19688,0.11715750000000003,1,1575.410400390625,0.8911012411117554,LANDSAT_7,3.7806896875,287.5,304.79998779296875,0.4621901654359151,-0.5240908141651004,0.2355634480840412,0.23839456192957015,0.010025926678032256
Goodrich,R22,2018-04-20,40.36268228,-120.952682,2.399774932,0.007474806,-0.027571578,0.05126750000000002,0.0656775,0.07447749999999997,0.14815,0.1396525,0.0895475,1,1575.410400390625,0.8911012411117554,LANDSAT_7,2.7818719675925925,270.29998779296875,281.20001220703125,0.3309227296717613,-0.38569641416562417,0.15215193611776875,0.1529263002030784,-0.019455876544764526
Goodrich,R22,2018-04-27,40.36268228,-120.952682,1.862252174,-0.185278347,-0.025262504,0.05126750000000002,0.0656775,0.07447749999999997,0.14815,0.1396525,0.0895475,1,1575.410400390625,0.8911012411117554,LANDSAT_7,4.2181280324074075,278.79998779296875,298.5,0.3309227296717613,-0.38569641416562417,0.15215193611776875,0.1529263002030784,-0.019455876544764526
Goodrich,R22,2018-05-22,40.36268228,-120.952682,8.097909445,0.733825134,0.006235515,0.04868249999999999,0.09108749999999999,0.09147250000000001,0.27234,0.20320500000000002,0.1372875,1,1575.410400390625,0.8911012411117554,LANDSAT_8,5.2192503125,278.70001220703125,293.29998779296875,0.4971448204775812,-0.4987308335225046,0.3105434628641579,0.3140742348599957,-0.10499020486264028
Goodrich,R22,2018-06-13,40.36268228,-120.952682,14.14828876,0.47238227,0.061473232,0.07689750000000001,0.10805500000000001,0.1113825,0.29285500000000003,0.21428750000000002,0.14914,1,1575.410400390625,0.8911012411117554,LANDSAT_7,3.218689398148148,281.8999938964844,301.1000061035156,0.44892544605584594,-0.4609513357112569,0.3277052192481502,0.30103678513664833,-0.1076403516883989
Goodrich,R22,2018-07-06,40.36268228,-120.952682,1.76352372,-0.137162967,0.023523961,0.05839,0.08853,0.10923749999999999,0.263925,0.2959075,0.20386500000000002,1,1575.410400390625,0.8911012411117554,LANDSAT_8,2.2191940162037036,281.79998779296875,296.79998779296875,0.41453120289418155,-0.4976379963399583,0.2610451085947653,0.2657366183270583,0.0410923703035111
Goodrich,R22,2018-07-24,40.36268228,-120.952682,2.172794067,-0.592519633,-0.009536842,0.054815,0.08756750000000002,0.12364750000000002,0.2473975,0.3302825,0.22146500000000002,1,1575.410400390625,0.8911012411117554,LANDSAT_7,3.7806896875,287.5,304.79998779296875,0.3335174978776158,-0.47715432955681925,0.19603401407959847,0.21310609669994082,0.10046971120336978
Goodrich,R22,2018-08-14,40.36268228,-120.952682,0.727239067,-0.781022649,0.007556936,0.06427499999999997,0.10104249999999998,0.14111,0.25474,0.33553499999999997,0.23906500000000003,1,1575.410400390625,0.8911012411117554,LANDSAT_7,1.2195146759259259,282.79998779296875,302.8999938964844,0.2870531767083491,-0.4319984822187714,0.17542667912031926,0.19026064631355696,0.0926022498696267
Goodrich,R23,2018-04-20,40.362868,-120.952444,1.920773808,-0.129540712,0.002269456,0.05129499999999998,0.06369750000000002,0.07271749999999999,0.14815,0.15557500000000002,0.09419499999999997,1,1575.5626220703125,0.7367161512374878,LANDSAT_7,2.7818719675925925,270.29998779296875,281.20001220703125,0.34152829184918565,-0.3986476120794438,0.15718477089875538,0.1569619243480945,0.016530857600854963
Goodrich,R23,2018-04-27,40.362868,-120.952444,2.410330379,0.127542206,-0.000627551,0.05129499999999998,0.06369750000000002,0.07271749999999999,0.14815,0.15557500000000002,0.09419499999999997,1,1575.5626220703125,0.7367161512374878,LANDSAT_7,4.2181280324074075,278.79998779296875,298.5,0.34152829184918565,-0.3986476120794438,0.15718477089875538,0.1569619243480945,0.016530857600854963
Goodrich,R23,2018-05-22,40.362868,-120.952444,6.662559816,1.70870673,0.027273199,0.04513500000000001,0.08847500000000003,0.084515,0.2647225,0.194735,0.12298750000000003,1,1575.5626220703125,0.7367161512374878,LANDSAT_8,5.2192503125,278.70001220703125,293.29998779296875,0.5160027202118902,-0.4990055139121879,0.3143227168073677,0.31829876801248175,-0.11135861890650178
Goodrich,R23,2018-06-13,40.362868,-120.952444,14.31131901,2.470145691,0.141731769,0.07513750000000002,0.1021975,0.10439749999999998,0.2856225,0.2098875,0.14014749999999998,1,1575.5626220703125,0.7367161512374878,LANDSAT_7,3.218689398148148,281.8999938964844,301.1000061035156,0.46465565868417014,-0.47296426177092465,0.33598107493550605,0.30542852969596196,-0.1075315381830315
Goodrich,R23,2018-07-06,40.362868,-120.952444,3.201663179,-0.726266723,0.058238021,0.053852500000000025,0.08228750000000001,0.09521249999999998,0.243355,0.2878225,0.19952000000000003,1,1575.5626220703125,0.7367161512374878,LANDSAT_8,2.2191940162037036,281.79998779296875,296.79998779296875,0.43755676489917084,-0.49461449288713843,0.26252692521369614,0.26499208471589947,0.06162326211452981
Goodrich,R23,2018-07-24,40.362868,-120.952444,1.620479489,-0.03453419,0.045982356,0.05654749999999997,0.0816,0.10951250000000001,0.23257500000000003,0.32126250000000006,0.22380250000000002,1,1575.5626220703125,0.7367161512374878,LANDSAT_7,3.7806896875,287.5,304.79998779296875,0.3597398326451566,-0.4805442826450227,0.20992634986161282,0.21920970207965326,0.11475197722751462
Goodrich,R23,2018-08-14,40.362868,-120.952444,0.375041296,0.071533851,0.01082849,0.0658975,0.09337000000000001,0.13077,0.2400275,0.31502,0.22974250000000002,1,1575.5626220703125,0.7367161512374878,LANDSAT_7,1.2195146759259259,282.79998779296875,302.8999938964844,0.29465543861541676,-0.4398878215943431,0.1784767706171442,0.18820248105902923,0.09183645353376095
Goodrich,R24,2018-04-20,40.3627108,-120.952175,3.486269086,-0.524158863,0.043526301,0.040679999999999994,0.05187249999999999,0.05676749999999997,0.14815,0.11234499999999997,0.07103999999999999,1,1575.8834228515625,1.0521069765090942,LANDSAT_7,2.7818719675925925,270.29998779296875,281.20001220703125,0.4459477594641748,-0.4813333499981253,0.19300915384972825,0.1944536062730746,-0.09572761543191734
Goodrich,R24,2018-04-27,40.3627108,-120.952175,2.541470337,0.118258065,-3.684878642,0.040679999999999994,0.05187249999999999,0.05676749999999997,0.14815,0.11234499999999997,0.07103999999999999,1,1575.8834228515625,1.0521069765090942,LANDSAT_7,4.2181280324074075,278.79998779296875,298.5,0.4459477594641748,-0.4813333499981253,0.19300915384972825,0.1944536062730746,-0.09572761543191734
Goodrich,R24,2018-05-22,40.3627108,-120.952175,8.61610433,0.670611655,0.110027594,0.03375,0.07321250000000001,0.06166250000000001,0.285375,0.16759249999999998,0.10008,1,1575.8834228515625,1.0521069765090942,LANDSAT_8,5.2192503125,278.70001220703125,293.29998779296875,0.6446349457911609,-0.5916617283089901,0.3988527162188664,0.39616752505054376,-0.20437972036769528
Goodrich,R24,2018-06-13,40.3627108,-120.952175,16.44054282,0.53328503,0.025379765,0.06446750000000001,0.0844875,0.079785,0.2891975,0.17251500000000003,0.10189500000000001,1,1575.8834228515625,1.0521069765090942,LANDSAT_7,3.218689398148148,281.8999938964844,301.1000061035156,0.5675404660112607,-0.5478143356035163,0.4076072411172132,0.3614787984798313,-0.18780908845814903
Goodrich,R24,2018-07-06,40.3627108,-120.952175,3.198569878,-0.94666192,0.016776634,0.037654999999999994,0.05858249999999998,0.05913249999999998,0.20931,0.2091175,0.12647999999999998,1,1575.8834228515625,1.0521069765090942,LANDSAT_8,2.2191940162037036,281.79998779296875,296.79998779296875,0.5594401035603529,-0.5626417312914697,0.2929281009290451,0.2931465269034444,-0.00035867838659937363
Goodrich,R24,2018-07-24,40.3627108,-120.952175,2.744909432,-0.188786018,-0.003894604,0.04200000000000001,0.05976500000000001,0.07043500000000003,0.1916,0.19918999999999998,0.12879000000000002,1,1575.8834228515625,1.0521069765090942,LANDSAT_7,3.7806896875,287.5,304.79998779296875,0.4624000610605452,-0.5244763590794262,0.23315129963593254,0.23850282467340733,0.014276041078884975
Goodrich,R24,2018-08-14,40.3627108,-120.952175,0.913868056,-0.40651287,-0.048180162,0.043484999999999996,0.06845499999999999,0.08052749999999997,0.18819000000000002,0.2395875,0.152275,1,1575.8834228515625,1.0521069765090942,LANDSAT_7,1.2195146759259259,282.79998779296875,302.8999938964844,0.4006531022356194,-0.4665393831946854,0.2000838154424843,0.2100820522493635,0.08728713173950145
Greenville,V1,2018-04-19,40.23818046,-120.909457,0.775377432,-0.057236215,-0.019323623,0.022062499999999985,0.04084499999999999,0.040157499999999985,0.19490000000000002,0.1364625,0.06922499999999998,125,1539.7236328125,0.3323538303375244,LANDSAT_8,4.21902556712963,269.8999938964844,277.79998779296875,0.6583176456824396,-0.653481516044879,0.30452100312801034,0.31577631681875235,-0.14194970577697358
Greenville,V1,2018-04-27,40.23818046,-120.909457,4.421170662,1.604378253,0.034183915,0.027177499999999993,0.0532475,0.041504999999999986,0.30995999999999996,0.1895925,0.08281,125,1539.7236328125,0.3323538303375244,LANDSAT_7,11.781661122685184,279.79998779296875,299.0,0.7638171652938417,-0.7067929489341491,0.4952464056332883,0.4729290105876343,-0.20661731573865455
Greenville,V1,2018-05-22,40.23818046,-120.909457,8.092306844,0.574524274,0.002025,0.018707499999999988,0.05179,0.030395000000000005,0.41258999999999996,0.1652825,0.07257999999999998,125,1539.7236328125,0.3323538303375244,LANDSAT_8,10.78060349537037,279.20001220703125,293.8999938964844,0.8627718771515965,-0.7769499117102373,0.6568487518077754,0.607955057609612,-0.3872272131211712
Greenville,V1,2018-06-13,40.23818046,-120.909457,21.51703827,0.448713485,0.083782863,0.018707499999999988,0.05179,0.030395000000000005,0.41258999999999996,0.1652825,0.07257999999999998,125,1539.7236328125,0.3323538303375244,LANDSAT_8,11.21939650462963,284.0,301.1000061035156,0.8627718771515965,-0.7769499117102373,0.6568487518077754,0.607955057609612,-0.3872272131211712
Greenville,V1,2018-07-02,40.23818046,-120.909457,9.864233669,-1.802197387,0.007178237,0.02547250000000001,0.056520000000000015,0.048187499999999994,0.36537250000000004,0.1863475,0.08770499999999998,125,1539.7236328125,0.3323538303375244,LANDSAT_8,1.7808059837962964,286.6000061035156,303.1000061035156,0.7669624721926686,-0.7320644476969844,0.5418432253154568,0.5207950216734534,-0.27623265107738837
Greenville,V1,2018-07-23,40.23818046,-120.909457,3.194819643,-1.297368267,0.001272833,0.037242499999999984,0.06983,0.07467000000000001,0.32503,0.2528975,0.13374000000000003,125,1539.7236328125,0.3323538303375244,LANDSAT_8,3.2191107638888887,288.0,303.5,0.6263697773329997,-0.6463050195005825,0.4190178119390619,0.417405801933978,-0.09918290037709646
Greenville,V1,2018-08-13,40.23818046,-120.909457,1.616788578,-0.663375665,-0.02373592,0.049177499999999985,0.0773375,0.10618499999999997,0.2737425,0.30616499999999996,0.180655,125,1539.7236328125,0.3323538303375244,LANDSAT_7,0.21951467592592594,285.8999938964844,303.5,0.44102493238841634,-0.5594308989404124,0.2716523848163572,0.2856329072565638,0.04092316139231515
Greenville,V2,2018-04-19,40.23845977,-120.909542,2.295458095,0.582206561,-0.021953884,0.020439999999999986,0.03949749999999999,0.039525000000000005,0.16685,0.1377275,0.073295,125,1539.4302978515625,1.1768643856048584,LANDSAT_8,4.21902556712963,269.8999938964844,277.79998779296875,0.6169594185342216,-0.6171749112540739,0.2545074758135444,0.27037692443815253,-0.07591348378309687
Greenville,V2,2018-04-27,40.23845977,-120.909542,9.609672769,8.969784755,0.179383806,0.02396000000000001,0.0532475,0.043127499999999985,0.2889225,0.16555750000000002,0.08281,125,1539.4302978515625,1.1768643856048584,LANDSAT_7,11.781661122685184,279.79998779296875,299.0,0.7402349043818703,-0.6887658181605635,0.4491908734546186,0.4431133946277268,-0.22814317549261656
Greenville,V2,2018-05-22,40.23845977,-120.909542,12.32898296,3.422954361,0.018580656,0.018047499999999994,0.05170750000000002,0.030395000000000005,0.3917725,0.1552175,0.07158999999999999,125,1539.4302978515625,1.1768643856048584,LANDSAT_8,10.78060349537037,279.20001220703125,293.8999938964844,0.8560050217034708,-0.7668102281951835,0.6279207561234339,0.5878175602588467,-0.38921155681332065
Greenville,V2,2018-06-13,40.23845977,-120.909542,15.69010127,1.389175649,-0.032592861,0.018047499999999994,0.05170750000000002,0.030395000000000005,0.3917725,0.1552175,0.07158999999999999,125,1539.4302978515625,1.1768643856048584,LANDSAT_8,11.21939650462963,284.0,301.1000061035156,0.8560050217034708,-0.7668102281951835,0.6279207561234339,0.5878175602588467,-0.38921155681332065
Greenville,V2,2018-07-02,40.23845977,-120.909542,18.39964941,0.20109351,0.081730347,0.020384999999999986,0.052669999999999995,0.041092500000000004,0.35976250000000004,0.17798750000000002,0.0840475,125,1539.4302978515625,1.1768643856048584,LANDSAT_8,1.7808059837962964,286.6000061035156,303.1000061035156,0.7949757393571241,-0.7445885084225904,0.5481344130780291,0.530612584711191,-0.29321622428157795
Greenville,V2,2018-07-23,40.23845977,-120.909542,6.318060017,-0.408496769,0.002336843,0.033695,0.06573249999999997,0.06738250000000001,0.315405,0.237085,0.127195,125,1539.4302978515625,1.1768643856048584,LANDSAT_8,3.2191107638888887,288.0,303.5,0.6479378245109884,-0.65507198845561,0.42267316524510257,0.42143069538252403,-0.11396061141788709
Greenville,V2,2018-08-13,40.23845977,-120.909542,3.499929786,-0.60723399,-0.026530603,0.04565749999999999,0.07538499999999998,0.1044525,0.2626325,0.31304000000000004,0.180655,125,1539.4302978515625,1.1768643856048584,LANDSAT_7,0.21951467592592594,285.8999938964844,303.5,0.43090837272021465,-0.5539580051328704,0.255637627441046,0.2736409925209178,0.06424795510959726
Greenville,V3,2018-04-19,40.23870131,-120.909641,3.328457287,0.186187265,0.034516175,0.017827499999999996,0.03320000000000001,0.0354825,0.11652499999999999,0.09139000000000003,0.0474725,125,1539.5631103515625,0.30099886655807495,LANDSAT_8,4.21902556712963,269.8999938964844,277.79998779296875,0.5331480354587766,-0.5565202871931874,0.16944377364565724,0.18644532463200192,-0.09012837062535844
Greenville,V3,2018-04-27,40.23870131,-120.909641,10.87880323,4.321450662,0.043926756,0.02233750000000001,0.046042499999999986,0.0447775,0.1905,0.139405,0.06488,125,1539.5631103515625,0.30099886655807495,LANDSAT_7,11.781661122685184,279.79998779296875,299.0,0.6193643676084624,-0.6107042074891406,0.2820507361316627,0.29728061854197907,-0.12181137653173126
Greenville,V3,2018-05-22,40.23870131,-120.909641,13.05558773,8.317269779,0.018206969,0.028854999999999992,0.05431999999999998,0.04139499999999999,0.2654925,0.1282125,0.06058999999999998,125,1539.5631103515625,0.30099886655807495,LANDSAT_8,10.78060349537037,279.20001220703125,293.8999938964844,0.7302268746690564,-0.6603009575923394,0.43180373039423486,0.41659617976483715,-0.2881037576469847
Greenville,V3,2018-06-13,40.23870131,-120.909641,17.54660787,13.41818327,0.012487516,0.028854999999999992,0.05431999999999998,0.04139499999999999,0.2654925,0.1282125,0.06058999999999998,125,1539.5631103515625,0.30099886655807495,LANDSAT_8,11.21939650462963,284.0,301.1000061035156,0.7302268746690564,-0.6603009575923394,0.43180373039423486,0.41659617976483715,-0.2881037576469847
Greenville,V3,2018-07-02,40.23870131,-120.909641,19.36809966,2.134648934,0.044866804,0.024867499999999987,0.0506625,0.0415325,0.283615,0.14144,0.07175500000000001,125,1539.5631103515625,0.30099886655807495,LANDSAT_8,1.7808059837962964,286.6000061035156,303.1000061035156,0.7445313280895592,-0.6968835772673901,0.44953172714552714,0.44007132058207776,-0.2798059513500748
