Site,ID,SampleDate,Latitude,Longitude,CH4.nmol.m2.s,CO2.umol.m2.s,N2O.nmol.m2.s,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Flow,Elevation,Slope,AET,Driver,Days_of_data_acquisition_offset,Minimum_temperature,Maximum_temperature,NDVI,NDWI,EVI,SAVI,BSI,NDPI,NDGI
Middle Martis,MM11,2016-06-22,39.30371327,-120.112147,1.300134583,4.042855611,-0.256103321,0.0283875,0.0572624999999999,0.0391124999999999,0.38542,0.1455375,0.0706275,1,1788.3978271484375,1.6586717665263002,24.1,LANDSAT_8,1.2227472685185186,278.3603515625,301.9848937988281,0.8157384888082774,0.4517922809264396,0.6152470661807097,0.5618636986801439,-0.3829135736455806,0.7583065293701561,0.6064351735715227
Middle Martis,MM11,2016-07-19,39.30371327,-120.112147,-0.739560536,4.064624251,-0.29624763,0.0380125,0.0666399999999999,0.0692249999999999,0.3491749999999999,0.2081275,0.1059649999999999,1,1788.3978271484375,1.6586717665263002,7.1000000000000005,LANDSAT_8,3.777423252314815,280.7814636230469,295.75830078125,0.6690965583173997,0.2530896595654962,0.4730703099586412,0.4572354094076655,-0.1652797423781863,0.6070070893784505,0.3819635675893038
Middle Martis,MM11,2016-08-24,39.30371327,-120.112147,-0.590048022,1.876350084,-0.109022777,0.048765,0.0771175,0.1094574999999999,0.320465,0.2473975,0.12879,1,1788.3978271484375,1.6586717665263002,4.3,LANDSAT_8,0.2224771643518518,279.4239807128906,299.7272644042969,0.4908035750629475,0.1286711131655991,0.327352002593901,0.3403630410061055,-0.0170434590991413,0.461879329095169,0.16603625257533944
Middle Martis,MM11,2016-09-18,39.30371327,-120.112147,-0.011710343,1.030875334,-0.144938914,0.0547325,0.09326,0.143805,0.2926625,0.3066875,0.1604149999999999,1,1788.3978271484375,1.6586717665263002,4.1000000000000005,LANDSAT_7,1.2206841319444444,275.2395935058594,298.79351806640625,0.3410505936868151,-0.0234003503795779,0.2132630467500334,0.2384345959683597,0.129213078284846,0.3189652705340691,0.038989024874416384
Middle Martis,MM11,2016-11-10,39.30371327,-120.112147,-0.610393674,1.119029156,-0.073803284,0.100685,0.16003,0.232795,0.381735,0.3099599999999999,0.1851375,1,1788.3978271484375,1.6586717665263002,42.8,LANDSAT_8,1.7776579745370371,273.5252380371094,291.103515625,0.2423640831204334,0.1037668336477783,0.1840248990853119,0.2004522085542784,0.0588533664984026,0.2862542954747508,-0.007777194031752978
Middle Martis,MM12,2016-01-22,39.30375737,-120.112489,-0.089525673,0.163543656,0.024390652,0.98921,0.9690525,0.9994675000000002,0.8943625000000002,0.030725,0.0565749999999999,1,1787.6729736328125,1.8335137916480917,1.5,LANDSAT_8,9.222514965277778,268.90093994140625,284.0595397949219,-0.0554986456017699,0.9335738511221912,-0.5565911341527343,-0.0658599399289005,-0.2928788011387329,0.2094500632303583,-0.02761557591382426
Middle Martis,MM12,2016-02-16,39.30375737,-120.112489,-0.389693269,0.394044528,-0.082676326,1.6022125,1.6022125,1.6022125,0.7513624999999999,0.0574549999999999,0.04871,1,1787.6729736328125,1.8335137916480917,22.0,LANDSAT_7,10.221292268518518,270.23956298828125,286.8858337402344,-0.3615138672020224,0.8579283954662207,3.262680586312351,-0.4472547593807767,-0.1729044531946424,-0.1001829364062611,-0.0903262439996628
Middle Martis,MM12,2016-03-11,39.30375737,-120.112489,1.019619154,0.018877325,0.023620691,0.03672,0.053275,0.0671074999999999,0.1292575,0.1271125,0.0871275,1,1787.6729736328125,1.8335137916480917,65.8,LANDSAT_8,5.777304942129629,275.92626953125,282.1575622558594,0.3165024316960763,0.0083668135897336,0.1236567376507409,0.1338737587328485,0.0784083731841558,0.2599805628203991,0.06852734947779575
Middle Martis,MM12,2016-04-12,39.30375737,-120.112489,0.152634476,0.335598382,-0.077706746,0.0408449999999999,0.0613325,0.0619925,0.1917375,0.1488375,0.096285,1,1787.6729736328125,1.8335137916480917,85.9,LANDSAT_8,5.777130763888889,275.5672607421875,286.2926940917969,0.5113506483269618,0.1259634441752917,0.2579720922094397,0.2582058562084566,-0.0490570292898824,0.4265190628479342,0.2440462660635214
Middle Martis,MM12,2016-05-13,39.30375737,-120.112489,2.614966871,3.097241511,-0.0184809,0.0390574999999999,0.0636424999999999,0.0552825,0.2497349999999999,0.1513675,0.0823149999999999,1,1787.6729736328125,1.8335137916480917,74.4,LANDSAT_7,1.2209030208333334,276.0867614746094,295.8020935058594,0.6375126017359659,0.245242799533785,0.3772849993063632,0.3623259742800622,-0.1657962326607023,0.5760536527828879,0.3752890767657933
Middle Martis,MM12,2016-06-22,39.30375737,-120.112489,-0.205644269,9.982166624,-0.320357235,0.0269574999999999,0.0562725,0.0376549999999999,0.3955675,0.145675,0.0696924999999999,1,1787.6729736328125,1.8335137916480917,24.1,LANDSAT_8,1.2227472685185186,278.34246826171875,301.9925231933594,0.826163230210804,0.4617015478274525,0.6304312023483138,0.5752848329310534,-0.3948056878295962,0.7686147916811045,0.6230495655534883
Middle Martis,MM12,2016-07-19,39.30375737,-120.112489,-0.227038015,4.192571525,-0.020767934,0.0423574999999999,0.0735974999999999,0.090565,0.3415575,0.235435,0.122025,1,1787.6729736328125,1.8335137916480917,7.1000000000000005,LANDSAT_8,3.777423252314815,280.7787780761719,295.7632141113281,0.5808364526262807,0.1839235345346776,0.4003667213531842,0.4039047979208742,-0.0815801891775775,0.5317685315593222,0.2689473722022089
Middle Martis,MM12,2016-08-24,39.30375737,-120.112489,-0.407569891,2.309449022,-0.193232634,0.05564,0.0864949999999999,0.1289,0.3342425,0.2775925,0.1470775,1,1787.6729736328125,1.8335137916480917,4.3,LANDSAT_8,0.2224771643518518,279.4005126953125,299.73321533203125,0.4433678619431385,0.0925903225542834,0.3036995460979063,0.319800808291608,0.0208570083189451,0.4188651965039735,0.11921129984254433
Middle Martis,MM12,2016-09-18,39.30375737,-120.112489,-0.696423045,0.948738191,-0.181680964,0.0603974999999999,0.1026374999999999,0.1693525,0.3045699999999999,0.3166425,0.175705,1,1787.6729736328125,1.8335137916480917,4.1000000000000005,LANDSAT_7,1.2206841319444444,275.2236328125,298.8033752441406,0.2853156370503615,-0.019433768637946,0.1809943091884887,0.2082570738431444,0.1422242460742983,0.2777795491502725,-0.011081009647546904
Middle Martis,MM12,2016-11-10,39.30375737,-120.112489,-0.092944251,0.540142838,-0.020193591,0.1115475,0.17257,0.2448675,0.39026,0.3110875,0.184725,1,1787.6729736328125,1.8335137916480917,42.8,LANDSAT_8,1.7776579745370371,273.505126953125,291.103271484375,0.2289186029576738,0.1128862653677385,0.1796869158560873,0.1921270958548709,0.0511906028054502,0.2823478538597927,-0.009020621902098527
Middle Martis,MM13,2016-01-22,39.30349056,-120.110402,-0.875125906,0.105259666,-0.229796853,0.979475,0.9605825,0.98932,0.8842700000000001,0.03408,0.0559149999999999,5,1792.213623046875,2.1072119051548577,1.5,LANDSAT_8,9.222514965277778,268.95770263671875,284.0758361816406,-0.0560688304271478,0.9257799313987042,-0.553912186068094,-0.0663867812048415,-0.2910643559641099,0.2089342492725709,-0.027281652547410752
Middle Martis,MM13,2016-02-16,39.30349056,-120.110402,1.460164897,0.389302566,-0.070379229,1.6022125,1.6022125,1.6022125,0.7434974999999999,0.0611399999999999,0.04871,5,1792.213623046875,2.1072119051548577,21.8,LANDSAT_7,10.221292268518518,270.3900146484375,286.89581298828125,-0.3660789270625951,0.8480309456121546,3.2535895138266606,-0.4526366003563259,-0.1702037571127913,-0.1053887483997566,-0.09123737097727362
Middle Martis,MM13,2016-03-11,39.30349056,-120.110402,0.292460718,0.028366994,0.017308902,0.027645,0.0403775,0.05157,0.1121524999999999,0.0923525,0.05707,5,1792.213623046875,2.1072119051548577,65.7,LANDSAT_8,5.777304942129629,275.85430908203125,282.0869445800781,0.3700316083617095,0.0968191486760714,0.1247338859446482,0.1369152770924595,0.0145389820950233,0.3500759889853588,0.09796372789184642
Middle Martis,MM13,2016-04-12,39.30349056,-120.110402,0.332122578,0.393734916,-0.024441419,0.0281949999999999,0.0471975,0.04937,0.1632475,0.135005,0.0822049999999999,5,1792.213623046875,2.1072119051548577,85.9,LANDSAT_8,5.777130763888889,275.62432861328125,286.2659606933594,0.5355979634790174,0.0946932548763212,0.2281190780485655,0.2397025753647644,-0.0188056703054009,0.4378928667530737,0.25633646670196447
Middle Martis,MM13,2016-05-13,39.30349056,-120.110402,2.621124624,6.955607921,-0.133123797,0.0374349999999999,0.0600399999999999,0.0519824999999999,0.2360674999999999,0.1470775,0.0801425,5,1792.213623046875,2.1072119051548577,74.3,LANDSAT_7,1.2209030208333334,276.15350341796875,295.7553405761719,0.6390730775906961,0.2322619373866289,0.3631727430555556,0.3503933760548188,-0.1575294273244279,0.5714764059693703,0.3772428303107866
Middle Martis,MM13,2016-06-22,39.30349056,-120.110402,-0.364260874,3.811950561,-0.259645528,0.0282499999999999,0.054045,0.0402124999999999,0.3680675,0.1562075,0.078135,5,1792.213623046875,2.1072119051548577,24.1,LANDSAT_8,1.2227472685185186,278.45947265625,301.9366149902344,0.8030150876849222,0.4041009012445758,0.5865163232776435,0.5414437177962744,-0.337244564415108,0.7322213382297261,0.5816264594564965
Middle Martis,MM13,2016-07-19,39.30349056,-120.110402,0.021797545,-0.340903494,0.381477764,0.0465925,0.0765675,0.0996675,0.32943,0.2428325,0.12912,5,1792.213623046875,2.1072119051548577,7.1000000000000005,LANDSAT_8,3.777423252314815,280.80712890625,295.7228088378906,0.5354552287067624,0.1513247853913196,0.3640110488572101,0.370944653279123,-0.046654767248068,0.4904426265776825,0.21868661272513687
Middle Martis,MM13,2016-08-24,39.30349056,-120.110402,-0.251973286,1.020057023,0.020681918,0.054705,0.0839375,0.1275525,0.3139475,0.2623575,0.1392399999999999,5,1792.213623046875,2.1072119051548577,4.3,LANDSAT_8,0.2224771643518518,279.5567321777344,299.687255859375,0.4221857304643261,0.0895185708956194,0.2792057999670456,0.2969649495485926,0.0280233995221224,0.4058111353039623,0.0993744393706943
Middle Martis,MM13,2016-09-18,39.30349056,-120.110402,-0.800031446,0.147436378,-0.108182963,0.05751,0.09326,0.1523574999999999,0.29665,0.2967325,0.15277,5,1792.213623046875,2.1072119051548577,4.1000000000000005,LANDSAT_7,1.2206841319444444,275.3278503417969,298.7346496582031,0.3213587746307134,-0.0001390334227921,0.2027183655807629,0.2280685347586821,0.1181823840647369,0.3208248643666697,0.014107182595509946
Middle Martis,MM13,2016-11-10,39.30349056,-120.110402,-0.030595573,0.579718969,-0.035023153,0.0916925,0.1482049999999999,0.20997,0.32954,0.2659325,0.1560425,5,1792.213623046875,2.1072119051548577,42.900000000000006,LANDSAT_8,1.7776579745370371,273.6327209472656,291.09814453125,0.2216270319363867,0.1068185348609717,0.1571910949147885,0.1725380227222441,0.0609384317856286,0.2778269264586446,-0.012509851681797458
Middle Martis,MM14,2016-01-22,39.30349845,-120.110056,0.332743779,0.08159686,0.005763824,0.9609125,0.94169,0.9663575,0.8599875000000001,0.03364,0.05553,15,1793.0777587890625,1.8778237761827707,1.5,LANDSAT_8,9.222514965277778,268.9656066894531,284.0791320800781,-0.0582420079448296,0.9247113590394208,-0.5892568782182146,-0.0685861297442983,-0.2910075605370277,0.2065081680036538,-0.026643920007662778
Middle Martis,MM14,2016-02-16,39.30349845,-120.110056,1.201488284,1.070298828,-0.028028363,1.6022125,0.5848500000000001,1.6022125,0.56681,0.06279,0.0486,15,1793.0777587890625,1.8778237761827707,21.8,LANDSAT_7,5.778730381944444,270.4136962890625,286.8983764648437,-0.4773590407660593,0.8005400254129605,3.0944162269671414,-0.5818998341152988,-0.1314597583479503,-0.2368420521154437,-0.4689534364188562
Middle Martis,MM14,2016-03-11,39.30349845,-120.110056,-0.795074844,0.086786365,0.030143457,0.0251699999999999,0.0389474999999999,0.0498099999999999,0.11163,0.079675,0.048985,15,1793.0777587890625,1.8778237761827707,65.7,LANDSAT_8,5.777304942129629,275.8423156738281,282.0763854980469,0.3829286422200199,0.1670369305559186,0.1265024985368928,0.14019412191582,-0.0274705672493757,0.3860451833595113,0.10602144184508877
Middle Martis,MM14,2016-04-12,39.30349845,-120.110056,0.217780753,0.678177402,-0.020831352,0.0264899999999999,0.046345,0.0445299999999999,0.17125,0.113995,0.065485,15,1793.0777587890625,1.8778237761827707,85.9,LANDSAT_8,5.777130763888889,275.6335754394531,286.2628479003906,0.5872648067476134,0.2007221861908184,0.2555343596113749,0.2655564558942692,-0.1100725583484204,0.5222208691370053,0.31410718103442536
Middle Martis,MM14,2016-05-13,39.30349845,-120.110056,5.014094968,6.791566766,-0.095974979,0.0342174999999999,0.0582524999999999,0.0471149999999999,0.26002,0.134235,0.0627349999999999,15,1793.0777587890625,1.8778237761827707,74.3,LANDSAT_7,1.2209030208333334,276.1639709472656,295.7493896484375,0.6931968027089065,0.3190447806622618,0.413864625319406,0.39566801092754,-0.2373643125607802,0.6561372042350542,0.4401700200619115
Middle Martis,MM14,2016-06-22,39.30349845,-120.110056,-0.447564898,8.815615047,-0.54101858,0.0262699999999999,0.0515424999999999,0.0348775,0.404065,0.1435024999999999,0.0683449999999999,15,1793.0777587890625,1.8778237761827707,24.0,LANDSAT_8,1.2227472685185186,278.47735595703125,301.92901611328125,0.8410839688569688,0.4758545750067345,0.6516737214088772,0.5897925059308745,-0.4139129149109189,0.7813238838428613,0.6448446700123038
Middle Martis,MM14,2016-07-19,39.30349845,-120.110056,-0.51959322,2.441680939,-0.203166319,0.0414499999999999,0.0682625,0.08732,0.3358374999999999,0.21833,0.1136924999999999,15,1793.0777587890625,1.8778237761827707,7.1000000000000005,LANDSAT_8,3.777423252314815,280.809814453125,295.71795654296875,0.5872931473505727,0.2120432901604658,0.4011238747936011,0.4038056886284301,-0.1048961288551293,0.5449278615810879,0.269490128035826
Middle Martis,MM14,2016-08-24,39.30349845,-120.110056,-0.023195679,0.533389959,-0.047673224,0.0509649999999999,0.0785474999999999,0.1154525,0.31425,0.247205,0.1270299999999999,15,1793.0777587890625,1.8778237761827707,4.3,LANDSAT_8,0.2224771643518518,279.58013916015625,299.6813049316406,0.4626398496634298,0.1194129538431396,0.3058936036966198,0.3207437325380968,-0.0035136648245399,0.4455034836978945,0.1369301498195514
Middle Martis,MM14,2016-09-18,39.30349845,-120.110056,-0.364858735,0.211391375,-0.059319561,0.0546774999999999,0.090125,0.1438324999999999,0.2847425,0.289225,0.15277,15,1793.0777587890625,1.8778237761827707,4.1000000000000005,LANDSAT_7,1.2206841319444444,275.3436584472656,298.7248229980469,0.3287872601061659,-0.0078096756349444,0.2027299703264095,0.227622970680882,0.1212171228288202,0.3167054906562314,0.023799388458242386
Middle Martis,MM14,2016-11-10,39.30349845,-120.110056,0.116683147,0.652854923,-0.034678957,0.095405,0.1502675,0.2131875,0.3355625,0.26651,0.1572799999999999,15,1793.0777587890625,1.8778237761827707,42.900000000000006,LANDSAT_8,1.7776579745370371,273.6528015136719,291.0984191894531,0.223006833712984,0.1146913370067558,0.1610918042282073,0.1750297973778307,0.0535103468344561,0.2804046622469454,-0.012125230590078907
Middle Martis,MM15,2016-01-22,39.3035059,-120.109709,-0.256643176,0.069999771,0.070415995,0.9643225000000002,0.94213,0.9671825,0.8594650000000001,0.0342174999999999,0.0555849999999999,26,1793.00830078125,1.5586783249913032,1.5,LANDSAT_8,9.222514965277778,268.9646301269531,284.086181640625,-0.058970053061688,0.9234235872359592,-0.6260588818207978,-0.0694459517395737,-0.2910912992500498,0.2058058372919375,-0.026994113397258452
Middle Martis,MM15,2016-02-16,39.3035059,-120.109709,-0.174926848,1.183194786,0.007610241,1.6022125,0.60036,1.6022125,0.5769025000000001,0.06279,0.0519,26,1793.00830078125,1.5586783249913032,21.8,LANDSAT_7,5.778730381944444,270.42950439453125,286.9061889648437,-0.4705167005871649,0.8036869277035451,3.101675457131926,-0.5740571046782238,-0.133740058674065,-0.2292435925055653,-0.4597059612825809
Middle Martis,MM15,2016-03-11,39.3035059,-120.109709,2.597937834,0.269362894,-0.030230944,0.0262425,0.0384525,0.04838,0.1058549999999999,0.0776399999999999,0.0464,26,1793.00830078125,1.5586783249913032,65.7,LANDSAT_8,5.777304942129629,275.83026123046875,282.0726928710937,0.3726456381495768,0.1537644077495299,0.1198078488472076,0.1317760437763188,-0.0235454783189825,0.3804431032616562,0.10292848051882524
Middle Martis,MM15,2016-04-12,39.3035059,-120.109709,1.610080958,2.398819511,-0.218627512,0.025005,0.0447775,0.0408175,0.17257,0.1047549999999999,0.060425,26,1793.00830078125,1.5586783249913032,85.80000000000001,LANDSAT_8,5.777130763888889,275.64117431640625,286.2673034667969,0.6174330736336476,0.2445325881186334,0.2678032420346561,0.2770286134814529,-0.1515456181379727,0.554581045948288,0.34934698778779244
Middle Martis,MM15,2016-05-13,39.3035059,-120.109709,16.33555841,13.34293435,-0.365481027,0.0325949999999999,0.0546774999999999,0.0438149999999999,0.2497349999999999,0.1278274999999999,0.0627349999999999,26,1793.00830078125,1.5586783249913032,74.10000000000001,LANDSAT_7,1.2209030208333334,276.1707763671875,295.75421142578125,0.7014818599897803,0.3228803178281741,0.4059416675702049,0.3892382332556234,-0.2438198349018938,0.6545601024000678,0.4500799621262425
Middle Martis,MM15,2016-06-22,39.3035059,-120.109709,-0.341722965,8.187494763,-0.587658687,0.0261599999999999,0.0489024999999999,0.0352349999999999,0.37211,0.1404225,0.0684,26,1793.00830078125,1.5586783249913032,24.0,LANDSAT_8,1.2227472685185186,278.4856262207031,301.9314880371094,0.8270016816212303,0.4520445044948368,0.6070607358071679,0.5569133019964844,-0.3878756463142122,0.7638153129751887,0.6190362715095578
Middle Martis,MM15,2016-07-19,39.3035059,-120.109709,0.406388178,1.416703463,-0.130742397,0.0410649999999999,0.0670525,0.0879524999999999,0.317275,0.2235275,0.11724,26,1793.00830078125,1.5586783249913032,7.0,LANDSAT_8,3.777423252314815,280.80029296875,295.7240600585937,0.5659105070608486,0.1733488658059088,0.3730028090390224,0.3799970173243742,-0.0699590934878027,0.5176482968759716,0.2452839741057818
Middle Martis,MM15,2016-08-24,39.3035059,-120.109709,0.044354758,0.32354486,-0.158255879,0.05223,0.078025,0.1202925,0.3069624999999999,0.25386,0.1316224999999999,26,1793.00830078125,1.5586783249913032,4.3,LANDSAT_8,0.2224771643518518,279.58819580078125,299.6855163574219,0.4369053609671038,0.0946868215879354,0.2850807196734253,0.3019719494637397,0.0203996754597087,0.4203329537604323,0.10810540286046863
Middle Martis,MM15,2016-09-18,39.3035059,-120.109709,-0.672811157,0.417946608,-0.092448878,0.0546774999999999,0.09326,0.1523574999999999,0.29269,0.29423,0.1502125,26,1793.00830078125,1.5586783249913032,4.1000000000000005,LANDSAT_7,1.2206841319444444,275.35113525390625,298.7245178222656,0.3153202748021279,-0.0026238669665371,0.1952583930880901,0.2227388041341837,0.1249692992675907,0.318115566251756,0.010150284079705928
Middle Martis,MM15,2016-11-10,39.3035059,-120.109709,-0.019732343,1.192693075,-0.079006035,0.0941949999999999,0.1507625,0.2146725,0.344555,0.27091,0.16025,26,1793.00830078125,1.5586783249913032,42.900000000000006,LANDSAT_8,1.7776579745370371,273.6659851074219,291.10528564453125,0.2322534210138092,0.1196574947397496,0.1685798318127953,0.1839300339162267,0.050666291621251,0.2873784564984112,-0.008092871757682231
Middle Martis,MM16,2016-01-22,39.30323769,-120.109722,-0.76662202,0.100231942,0.037175067,0.9647625000000002,0.9441375,0.9688325,0.8619125000000001,0.03661,0.0550899999999999,25,1793.670166015625,1.5315643479773575,1.5,LANDSAT_8,9.222514965277778,268.9735107421875,284.0824279785156,-0.05840245364592,0.9185106661213268,-0.6086221470836868,-0.0688106163479916,-0.2899711964634236,0.206570344487706,-0.026677676306212292
Middle Martis,MM16,2016-02-16,39.30323769,-120.109722,-0.598013826,0.228248973,-0.074356469,1.6022125,1.6022125,1.6022125,0.735825,0.0500574999999999,0.04871,25,1793.670166015625,1.5315643479773575,21.8,LANDSAT_7,10.221292268518518,270.4374084472656,286.9009704589844,-0.3705618494143058,0.872608182520924,3.2449273869605517,-0.4579154609479262,-0.1718583091653963,-0.1105148370223109,-0.09212766615154212
Middle Martis,MM16,2016-03-11,39.30323769,-120.109722,-1.130402911,0.096990569,-0.007680831,0.0278374999999999,0.039195,0.05124,0.1062675,0.08655,0.0563,25,1793.670166015625,1.5315643479773575,65.7,LANDSAT_8,5.777304942129629,275.8303527832031,282.0657958984375,0.3493643159849531,0.1022599089812905,0.1141719254601682,0.1255365908373668,0.0135530259842954,0.3305566319985926,0.07975476649854771
Middle Martis,MM16,2016-04-12,39.30323769,-120.109722,0.213669305,0.457973198,-0.011858932,0.0258575,0.0425224999999999,0.0422474999999999,0.1474075,0.1029399999999999,0.0635875,25,1793.670166015625,1.5315643479773575,85.9,LANDSAT_8,5.777130763888889,275.642822265625,286.2597351074219,0.5544805040731856,0.1776231038855992,0.2178197518768726,0.2287230571807643,-0.08816856517063,0.4811504557270079,0.28085762930093927
Middle Martis,MM16,2016-05-13,39.30323769,-120.109722,5.646865132,6.558765551,-0.162922957,0.03419,0.0510475,0.045465,0.2292475,0.1299449999999999,0.064935,25,1793.670166015625,1.5315643479773575,74.2,LANDSAT_7,1.2209030208333334,276.1744384765625,295.7434387207031,0.6689994084724938,0.276460393799982,0.3688596975383596,0.355840069703277,-0.2005879035428024,0.618526309546797,0.4022124647214631
Middle Martis,MM16,2016-06-22,39.30323769,-120.109722,-1.456332709,5.422467152,-0.35982231,0.025115,0.0448875,0.0315225,0.3571775,0.13143,0.0644124999999999,25,1793.670166015625,1.5315643479773575,24.0,LANDSAT_8,1.2227472685185186,278.4952392578125,301.92138671875,0.837805505531258,0.462022175263376,0.599534224382341,0.5496596151682231,-0.4022778750836779,0.7718385918055737,0.6373482781851916
Middle Martis,MM16,2016-07-19,39.30323769,-120.109722,-0.192926498,-0.042325884,-0.02012932,0.0350149999999999,0.0591324999999999,0.0708475,0.3224999999999999,0.1987499999999999,0.1032974999999999,25,1793.670166015625,1.5315643479773575,7.1000000000000005,LANDSAT_8,3.777423252314815,280.8124694824219,295.71307373046875,0.6397714489096791,0.2374100719424459,0.4236652530602418,0.4225441387589935,-0.1401941437939762,0.5823347656120629,0.3321020071302156
Middle Martis,MM16,2016-08-24,39.30323769,-120.109722,-0.056739301,0.78243658,0.041804938,0.05014,0.0758249999999999,0.1157274999999999,0.313865,0.257655,0.1327225,25,1793.670166015625,1.5315643479773575,4.3,LANDSAT_8,0.2224771643518518,279.6035461425781,299.6753845214844,0.4612219719850789,0.0983517637178051,0.3034859819382666,0.3197167038245253,0.0127171941482598,0.4362220448289439,0.1292824215756035
Middle Martis,MM16,2016-09-18,39.30323769,-120.109722,-0.15994115,0.22861283,-0.005546746,0.0574824999999999,0.0963675,0.160855,0.3086399999999999,0.3017375,0.1629999999999999,25,1793.670166015625,1.5315643479773575,4.1000000000000005,LANDSAT_7,1.2206841319444444,275.3594665527344,298.7149963378906,0.3147743852437192,0.0113085754307783,0.2005059286177999,0.2286525459130783,0.1164091394508366,0.3121366689992406,0.005384176274700977
Middle Martis,MM16,2016-11-10,39.30323769,-120.109722,-0.012245514,0.78552877,-0.02744217,0.1021699999999999,0.1662449999999999,0.23923,0.3778025,0.2938725,0.1749075,25,1793.670166015625,1.5315643479773575,42.900000000000006,LANDSAT_8,1.7776579745370371,273.6728515625,291.09869384765625,0.224578932228043,0.1249562660512896,0.1692461676944366,0.1860812017555442,0.0524442908965279,0.2834478112739511,-0.014802422341823815
Middle Martis,MM17,2016-01-22,39.30322924,-120.11007,0.115945883,0.469213759,3.146726434,0.95291,0.9326150000000002,0.956375,0.85226,0.0356199999999999,0.055035,14,1793.6043701171875,1.6274691907571732,1.5,LANDSAT_8,9.222514965277778,268.9745178222656,284.075439453125,-0.0575655121127258,0.9197639320628914,-0.586649312011902,-0.0676471161530514,-0.2907139907728003,0.2071283260439076,-0.026197894711360917
Middle Martis,MM17,2016-02-16,39.30322924,-120.11007,-0.205619737,1.080690388,0.033696947,1.6022125,1.6022125,1.6022125,0.7434974999999999,0.0611399999999999,0.0448875,14,1793.6043701171875,1.6274691907571732,21.8,LANDSAT_7,10.221292268518518,270.4216613769531,286.8931579589844,-0.3660789270625951,0.8480309456121546,3.2535895138266606,-0.4526366003563259,-0.1702037571127913,-0.1044826005864545,-0.09123737097727362
Middle Martis,MM17,2016-03-11,39.30322924,-120.11007,1.804887067,0.305831679,-0.014858205,0.03001,0.046345,0.06136,0.1198799999999999,0.1204299999999999,0.0776399999999999,14,1793.6043701171875,1.6274691907571732,65.60000000000001,LANDSAT_8,5.777304942129629,275.8424072265625,282.0694580078125,0.3228867799602734,-0.002288710415713,0.1158385228410921,0.1288532675709,0.0961770381090207,0.2725898498539302,0.06068156308956136
Middle Martis,MM17,2016-04-12,39.30322924,-120.11007,0.042075642,0.959969765,-0.083272122,0.028085,0.0452724999999999,0.0497275,0.1421549999999999,0.125215,0.08072,14,1793.6043701171875,1.6274691907571732,85.9,LANDSAT_8,5.777130763888889,275.6352233886719,286.2552185058594,0.4816880121949629,0.0633578935557465,0.1878787201216376,0.2003826516785725,0.0136232282922803,0.3833744000560529,0.20580441938637298
Middle Martis,MM17,2016-05-13,39.30322924,-120.11007,6.567174573,10.83826303,-0.332624987,0.0358125,0.0528624999999999,0.0470875,0.21558,0.1470775,0.0757975,14,1793.6043701171875,1.6274691907571732,74.4,LANDSAT_7,1.2209030208333334,276.16766357421875,295.73858642578125,0.6414668735188023,0.1888903441952805,0.3426005658752613,0.3313878590604687,-0.1284402125427133,0.5661465914081334,0.37515699864634455
Middle Martis,MM17,2016-06-22,39.30322924,-120.11007,-0.446741459,5.285490008,-0.400080716,0.0257199999999999,0.045905,0.0316049999999999,0.36705,0.13044,0.0626525,14,1793.6043701171875,1.6274691907571732,24.1,LANDSAT_8,1.2227472685185186,278.4869689941406,301.9188842773437,0.8414418482146218,0.4756075499005006,0.6149177286659139,0.5599117570146498,-0.4158593405008877,0.7804309753759192,0.644302618171326
Middle Martis,MM17,2016-07-19,39.30322924,-120.11007,-0.474911643,2.797680223,-0.313306898,0.0331724999999999,0.054705,0.0606725,0.33845,0.17939,0.0898224999999999,14,1793.6043701171875,1.6274691907571732,7.1000000000000005,LANDSAT_8,3.777423252314815,280.822021484375,295.7069396972656,0.6959705353619502,0.3071605128997373,0.4777106211514996,0.4634143289707463,-0.215078022184621,0.6431665608686523,0.4048971795524937
Middle Martis,MM17,2016-08-24,39.30322924,-120.11007,-0.382527134,0.68414532,-0.055912665,0.0490124999999999,0.072525,0.108055,0.314415,0.2408799999999999,0.1240875,14,1793.6043701171875,1.6274691907571732,4.3,LANDSAT_8,0.2224771643518518,279.5955505371094,299.6711730957031,0.4884607191043151,0.1324251073753591,0.323417606951065,0.3355556278252951,-0.0203442769657302,0.4640149579430081,0.15598410433475252
Middle Martis,MM17,2016-09-18,39.30322924,-120.11007,0.172342898,0.451991053,-0.038580107,0.0574824999999999,0.0932325,0.146665,0.300665,0.29423,0.1553275,14,1793.6043701171875,1.6274691907571732,4.1000000000000005,LANDSAT_7,1.2206841319444444,275.3520812988281,298.7152709960937,0.3442648603938927,0.0108170349389388,0.2200583154535952,0.2438432225306915,0.1035583213658847,0.3329077462392619,0.03705131607473323
Middle Martis,MM17,2016-11-10,39.30322924,-120.11007,-0.029372417,1.280896515,-0.066276403,0.0990075,0.158655,0.2330975,0.3725775,0.28862,0.1701774999999999,14,1793.6043701171875,1.6274691907571732,42.900000000000006,LANDSAT_8,1.7776579745370371,273.65972900390625,291.091796875,0.2302885210715318,0.1269779453189101,0.1718914155962992,0.1892237773305899,0.0504705263502306,0.2892173604327548,-0.016791148945317625
