UniqueID,CalFireID,Relationship,FireYear,ANPP_Slope_Bfr_Fire,ANPP_Mean_Bfr_Fire,ANPP_Std_Bfr_Fire,ANPP_Slope_Aft_Fire,ANPP_Mean_Aft_Fire,ANPP_Std_Aft_Fire,BNPP_Slope_Bfr_Fire,BNPP_Mean_Bfr_Fire,BNPP_Std_Bfr_Fire,BNPP_Slope_Aft_Fire,BNPP_Mean_Aft_Fire,BNPP_Std_Aft_Fire,Rh_Slope_Bfr_Fire,Rh_Mean_Bfr_Fire,Rh_Std_Bfr_Fire,Rh_Slope_Aft_Fire,Rh_Mean_Aft_Fire,Rh_Std_Aft_Fire,NEP_Slope_Bfr_Fire,NEP_Mean_Bfr_Fire,NEP_Std_Bfr_Fire,NEP_Slope_Aft_Fire,NEP_Mean_Aft_Fire,NEP_Std_Aft_Fire
SNM9302,1536,entirely_within,2020,1.240457424982745,111.10555913230127,25.03335224622346,-9.897568881135637,114.13224693123618,42.599179271702155,6.030721423819977,686.8971848634461,153.22604404253627,9.900107717426078,789.3203892104692,47.42525583346251,2.0554189404702092,567.1533963232262,87.82385403206096,25.204688214761962,542.0457986724821,80.60535574347718,5.215759908332511,230.84934767252122,151.49614170073534,-25.202149378471507,361.40683746922326,70.87831183644292
SNM13599,1536,entirely_within,2020,0.9377525068267483,123.61754760821023,37.86542646839266,10.811604380048417,93.81295302921583,23.802559943344626,2.769746973552954,855.2693998346019,108.45515410207321,146.19151651207093,698.3203712780496,282.5678391938995,-0.4443970106793282,689.7591808554226,106.5042646156896,85.47474480451804,563.6359025110637,162.39531806075075,4.151896491059031,289.1277665873897,107.89923836996489,71.52837608760125,228.49742179620154,138.77488467603106
SNM18,1145,entirely_within,2021,1.2183656330508612,111.936460003886,68.82058387706448,29.08781726361622,106.70494441252895,45.138244028938985,0.8738697381884193,665.2608644117869,92.36684574785461,11.861202593158914,772.6546476306772,27.374797965085293,1.2878633868563945,408.64187707836913,58.936126743668865,33.541784017247245,460.4833361988106,42.288089272197695,0.8043719843828863,368.5554473373037,123.42546425635919,7.407235839527739,418.87625584439564,36.36017567870308
SNM4649,7738,entirely_within,2002,-0.8717642990167607,175.68565512408725,46.2550256292916,11.74110457579987,189.41676096022286,89.1354540527338,-8.541739034067533,944.6608020223389,228.75787564007175,-6.581947413786756,864.8078445351161,243.80753687376333,3.390807946346959,109.98399412899217,45.95715340722462,-4.498375235560503,73.36097429428439,43.77167630586829,-12.804311279431243,1010.3624630174343,251.3784883152298,9.657532397573624,980.8636312010545,287.44429054272854
SNM4649,7738,entirely_within,2017,11.74110457579987,189.41676096022286,89.1354540527338,20.174312573618888,185.26352825846016,91.1171232684716,-6.581947413786756,864.8078445351161,243.80753687376333,-47.23677235324542,935.972981405301,266.8469060206832,-4.498375235560503,73.36097429428439,43.77167630586829,-6.455100796578501,81.74901870375265,27.699710405337218,9.657532397573624,980.8636312010545,287.44429054272854,-20.60735898304797,1039.4874909600087,288.9385782616682
SNM16211,1145,entirely_within,2021,0.46509371389648185,174.85145183390682,74.08672355944388,26.702964832619568,58.11954534261713,43.43622796575297,1.0798823579915822,743.1140449711329,169.4633832601668,29.026156648471584,717.0886580768057,62.48540781626414,-5.273334123551585,849.3825436714927,157.36318841940118,175.26432298765206,680.0442411163593,177.48588384408336,6.818310195439643,68.58295313354706,188.0075483852506,-119.53520150656098,95.16396230306357,167.67641585067582
SNM6690,10825,entirely_within,1987,-41.79430838040494,129.78810354802664,88.65911661237293,2.6384026920464,179.8454145413597,50.58285513398857,-114.69288989780307,901.2409119607444,243.3003606018963,-0.3400040835300806,824.5618404185738,139.79609182767425,-61.050861094599874,564.2502519365671,129.50843363183,8.815671157751291,554.7909389893551,142.53490957787997,-95.43633718360827,466.7787635722039,202.45104358243933,-6.517272549234975,449.6163159705785,167.65060244921193
SNM1719,1535,entirely_within,2020,-0.2581955256250077,61.50564029370836,29.588987751825933,-11.500490073355483,72.3497378501833,41.64400762812013,1.7027294747543233,660.3855084835257,163.0854535369459,-51.5388157550904,684.8570628819873,129.030035738907,2.281070663740323,325.90793850868806,58.26316849968929,36.05472828290816,327.1438838216631,78.46261681636389,-0.8365367146110093,395.983210268546,147.68363021787815,-99.09403411135399,430.06291691050757,154.24145823082566
SNM717,567,entirely_within,2023,-0.5534878493432621,44.103110279638976,28.739414894273985,0.0041769454288673805,16.908275096055164,,-2.052029880869625,650.0011218725421,116.47208389653446,0.17815457211532001,721.1697079228157,,2.1656138977259323,254.72869873265242,61.87467199956938,0.06794774695100723,275.05247965767745,,-4.77113162793882,439.3755334195288,130.32235673686327,0.11438377059318013,463.02550336119344,
SNM12402,1145,entirely_within,2021,0.15864500595311098,159.09210249567204,70.71553597420008,15.659095106677183,116.24788882599039,45.593256916573004,0.8870206766749468,624.4015231954377,169.90873543347465,-101.55841371564031,687.0141406384,101.55932455476615,0.03832616993523671,615.3019252753402,71.20906375628105,-7.890289591062228,649.0328685052983,74.45021019041896,1.0073395126928224,168.19170041576936,166.20945269603084,-78.0090290179009,154.229160959092,140.85528821380203
SNM929,3741,entirely_within,2015,0.1304352723116568,79.92546945981881,52.08495073959184,0.2994592333399308,41.5270934748617,29.308362948974846,-2.691108536613148,703.084240287579,129.52864488115992,-20.568022695045816,787.4678512881748,165.8549456483895,-0.8906633274585833,377.27845645691883,80.61844964059672,-1.569547357969231,360.0907604052061,39.08014656719148,-1.6700099368429122,405.7312532904792,165.65917831976583,-18.69901610373664,468.9041843578304,168.6966406261357
SNM928,3741,entirely_within,2015,-0.3228761630591736,72.73332276726524,40.55333840621623,1.456766345959583,46.10741952218032,24.337424716495164,-2.8119111024012327,643.7512093060601,141.53230840201402,-18.74875176432363,774.063691922669,134.6605585241019,-0.20935583424231735,319.74470433703357,47.66027811491471,5.4319356003655,355.13829349038537,38.304232658267914,-2.925431431218086,396.739827736292,158.2740070400115,-22.723921018729534,465.0328179544639,140.25311439957437
SNM13412,1145,entirely_within,2021,-1.4519736703868438,182.6552062740456,84.94016667552678,45.94327339999824,189.6510582608843,61.08261704700036,2.9655694750643176,812.4342257435538,212.17521825896426,294.1308800644909,1435.5189551940102,294.8390746797628,-0.2127743601146776,464.12117523345864,88.86537219636443,-18.025427296475208,654.6033089769816,87.60752902532582,1.7263701647921548,530.9682567841409,245.28126042811175,358.09958076096416,970.5667044779133,364.11337761619205
