ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue,Green,Red,NIR,SWIR_1,SWIR_2,peak_date,Driver,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Minimum_temperature,Maximum_temperature,NIR_Green,NIR_Red,NDVI,NDWI,EVI,SAVI,BSI,NDSI,NDPI,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDSI,dNDPI,L1_Clay,L2_Clay,L3_Clay,L4_Clay,L1_Sand,L2_Sand,L3_Sand,L4_Sand,L1_Hydra_Conduc,L2_Hydra_Conduc,L3_Hydra_Conduc,L4_Hydra_Conduc,L1_Organic_Matter,L2_Organic_Matter,L3_Organic_Matter,L4_Organic_Matter
BE4,Bean,2016-06-01,37.75376251,-120.141385,5.263597523,,0.0,1.730008962,0.0204125,0.0532475,0.04541,0.2817175,0.1631099999999999,0.084625,2016-05-19,LANDSAT_8,7073,962.8402709960938,7452,28,2.5276438287070477,0.0,1126,35,0,277.2588806152344,310.60009765625,5.290717874078595,6.203864787491741,0.722371246685161,0.2666370671777263,0.4216512753074183,0.4285448736742521,-0.183315382355821,-0.5077822585304415,0.6360751618623616,13.677079910714289,22.29288982142857,28.63857276785715,70.97563892857144,73.75801133928573,44.17961142857143,134.94983800523593,-5.262592677868634,73.73445652393394,77.79059622516115,26.744587502033315,-166.65297621169037,103.36909330013862,13.590428352355957,12.062997817993164,16.69511604309082,17.949695587158203,38.76887512207031,36.55751037597656,36.65623092651367,32.49102020263672,0.6106534004211426,-0.014171931892633438,0.08097413182258606,0.014032071456313133,0.8197811245918274,-0.7617455124855042,-0.26632845401763916,-0.33562713861465454
BE6,Bean,2016-06-01,37.75338843,-120.140897,5.070618307,,0.0,1.437154574,0.0179374999999999,0.0476375,0.0394974999999999,0.287245,0.14914,0.0767875,2016-05-19,LANDSAT_8,7074,962.1981811523438,7452,30,2.7497796835693835,0.0,1124,35,0,277.2821044921875,310.58642578125,6.029808449225926,7.272485600354456,0.7582346955171121,0.3164751309050495,0.4456856207145614,0.4495006002473564,-0.236007047102183,-0.5158237095196351,0.6741653288167482,12.634731160714283,20.893544419642858,26.335407455357142,68.19798517857143,65.05637093749999,38.657045669642855,135.6423226012618,8.963464974731972,72.87896219688106,77.14798397935454,13.904303189255444,-152.41326686794648,109.18203757439584,13.541007995605469,11.68893051147461,16.594558715820312,17.781564712524414,39.16105270385742,36.535709381103516,37.01557922363281,32.64101028442383,0.6037232279777527,-0.047615520656108856,0.10520869493484497,0.02863265573978424,0.8649325370788574,-0.7431057095527649,-0.26678699254989624,-0.33322805166244507
BE8,Bean,2016-06-01,37.75263388,-120.142132,8.994209763,,0.36148255,2.641511981,0.0351249999999999,0.0611674999999999,0.0513775,0.2623575,0.18236,0.0973299999999999,2016-05-11,LANDSAT_7,7076,962.2556762695312,7455,24,1.5979962651336157,0.0,1123,27,0,277.2575988769531,310.6203308105469,4.289164997752075,5.106466838596661,0.6724783654995458,0.1798838588542164,0.4035006521647661,0.3889103946616527,-0.1199973645570572,-0.4976542690250589,0.571218919007133,15.930695,24.6016705,30.274330625,74.63485975,81.62424325,50.358991375,146.60691877793744,-16.427549458000207,78.91969461303947,82.82047156818588,36.44702164757179,-185.2721629360697,103.68346825800845,13.5,11.5,16.5,17.5,38.56534194946289,36.50675964355469,36.5495719909668,32.513519287109375,0.6194379329681396,-0.019228259101510048,0.07431793212890625,0.007100043352693319,0.8472368717193604,-0.7649999856948853,-0.2750000059604645,-0.3449999988079071
BO11,Bonita,2016-07-13,36.04088827,-118.333106,13.70369253,,7.474526275,6.528450976,0.0520375,0.082535,0.0693625,0.4337375,0.2435475,0.1213374999999999,2016-06-30,LANDSAT_7,7617,2535.856201171875,3832,11,1.1385944996619943,125.722900390625,537,144,0,278.79010009765625,302.1478881835937,5.255194765856908,6.253198774553975,0.7242595905386603,0.2808123611182884,0.624087419339645,0.5448733924833018,-0.216437018348911,-0.4937784149716712,0.6492892166648606,10.347824375,17.3586125,20.585732,66.54288431250001,55.82387656249999,32.4159865625,106.20681951657758,16.749999009132264,77.23037559111319,74.07863636208734,-1.746371806414844,-108.38591071005892,87.29675538904534,18.158845901489258,15.054040908813477,19.714496612548828,20.623661041259766,28.212745666503906,48.41929244995117,27.83202362060547,29.186275482177734,0.6854625344276428,0.7258843183517456,0.4762333929538727,0.4870656728744507,0.751416027545929,-0.3813064992427826,0.453602135181427,0.3301369845867157
BO13,Bonita,2016-07-13,36.03774023,-118.329693,9.023286962,,4.664290967,11.55832664,0.0457674999999999,0.066695,0.0565474999999999,0.399665,0.2073849999999999,0.1017299999999999,2016-06-30,LANDSAT_7,7605,2525.23193359375,3799,12,2.755956781749884,134.89337158203125,535,128,0,278.5769348144531,302.1021728515625,5.992428218007347,7.067774879526065,0.7521001726169275,0.3167449139280125,0.614600265996749,0.5382446370445901,-0.2558626377111925,-0.5133172796263864,0.6789373836361314,12.958178125,18.212335859375003,20.89841984375,58.440425976562494,45.3754776171875,26.371704023437506,114.9921148017088,22.647585092360195,74.14383694415068,68.31563061839935,-1.8549363860224608,-112.85784006720904,94.1503839606545,15.751684188842773,15.347744941711426,18.558828353881836,19.3847713470459,38.625186920166016,51.307098388671875,39.171504974365234,39.866329193115234,0.7816628217697144,0.5991758704185486,0.7007771134376526,0.7282231450080872,0.6642675995826721,-0.47920849919319153,0.2529130280017853,-0.513117790222168
BO16,Bonita,2016-07-13,36.03728437,-118.330227,7.272930238,,6.308453533,7.722145246,0.04574,0.0755224999999999,0.05652,0.39631,0.2286425,0.1061024999999999,2016-06-30,LANDSAT_7,7589,2527.014892578125,3801,12,2.661322456385161,138.54330444335938,536,125,0,278.6106262207031,302.0714416503906,5.247575225926049,7.011854210898795,0.7503698959874566,0.2682883899176337,0.6100884815926687,0.5349170366172349,-0.2157381783178918,-0.5034109775943979,0.6699171572600483,13.063319687499998,19.327135625,22.758684453125,63.96570796875,54.50142742187501,31.2860159375,111.53464169133628,14.737968480550858,71.02990404186386,70.91709450798696,3.396758675268913,-115.47980151050076,90.71262833415022,8.703584671020508,6.022913455963135,8.891766548156738,8.481433868408203,59.224273681640625,76.30799102783203,60.511695861816406,64.6817855834961,1.4164642095565796,-0.49913206696510315,0.6588131189346313,0.8985912799835205,1.4180495738983154,-0.4321179986000061,0.20456857979297638,0.3133106529712677
BO17,Bonita,2016-07-13,36.03738875,-118.330534,15.28571559,,,6.652211689,0.0489024999999999,0.073735,0.0597375,0.3997475,0.2435475,0.1191375,2016-06-30,LANDSAT_7,7588,2529.04052734375,3804,12,4.39930997281413,139.77125549316406,537,122,0,278.6317443847656,302.0749206542969,5.421407743947921,6.691734672525633,0.7399806304884816,0.2428123955572481,0.6109118219639698,0.5315507798454379,-0.1933212312234435,-0.5352091590302018,0.6463353108699994,14.831530442708337,21.24145703125,25.20566653645833,65.607476015625,60.657248567708336,36.47484083333334,107.8412951074576,4.250015033748869,69.80375095166286,69.13399948526562,11.79514806714016,-120.1473060698142,81.48253852020831,7.53161096572876,4.679651260375977,7.340358734130859,6.863814830780029,63.279937744140625,80.31421661376953,65.15005493164062,69.71074676513672,1.429449439048767,0.6243836879730225,0.9622308015823364,1.0429383516311646,1.1888725757598877,-0.5672290921211243,0.16977867484092712,0.17402738332748413
BO2,Bonita,2016-07-13,36.04019003,-118.332431,9.149498322,,2.098930935,3.80052937,0.0193675,0.055365,0.0414499999999999,0.4049999999999999,0.1985025,0.1053049999999999,2016-07-08,LANDSAT_8,7613,2534.110595703125,3824,13,1.121099450623659,128.49258422851562,537,152,0,278.7466735839844,302.1347961425781,7.315090761311297,9.770808202653802,0.8143129129801769,0.3421651111635824,0.6025249532838066,0.5761794072587035,-0.2775996507707129,-0.5638275872256198,0.706893870396602,9.4573325,15.62154,18.32353875,60.11693187499999,49.7220246875,28.934915625,105.7385001445385,17.12407098590695,73.04007137918745,70.0383373706034,-2.183295547137976,-106.68791998519984,86.72043577118424,9.615960121154785,6.5800862312316895,9.62964153289795,9.432324409484863,56.3358268737793,74.43966674804688,58.15478515625,62.118614196777344,1.2603981494903564,0.31361714005470276,0.7934265732765198,0.9297085404396057,1.209517002105713,-0.4431263506412506,0.2413569539785385,0.2541046142578125
BO21,Bonita,2016-07-13,36.03646599,-118.330256,17.87685768,,4.145388597,10.27623386,0.0489024999999999,0.0666674999999999,0.0613325,0.3213999999999999,0.1903625,0.0974125,2016-06-30,LANDSAT_7,7575,2529.52490234375,3797,11,2.404702744135377,144.0321807861328,537,153,0,278.6042175292969,302.0433044433594,4.820939738253272,5.240288590877592,0.6795020020510408,0.2560513910261107,0.4915740557848446,0.4419246487469306,-0.190688065466501,-0.4812473252149555,0.6126131030584706,9.35982,14.31212484375,15.9128946875,49.519568750000005,37.52279,21.61734,113.9837896321948,25.47333158179093,62.23609058664824,62.75959184581814,-5.280305876468465,-104.44243867126542,95.7981341335666,15.266059875488281,12.211636543273926,16.32823944091797,16.862171173095703,37.73283004760742,57.151885986328125,38.04307174682617,40.261688232421875,0.8827717900276184,0.7223159670829773,0.6148750185966492,0.6425108909606934,0.8664491176605225,-0.4328306317329407,0.37887734174728394,0.28590071201324463
BO6,Bonita,2016-07-13,36.0402798,-118.332006,11.22827825,,4.506871147,7.525786853,0.0489024999999999,0.06488,0.0597375,0.2940925,0.18401,0.0995849999999999,2016-06-30,LANDSAT_7,7622,2534.32958984375,3820,14,3.305061763920172,128.2566375732422,536,136,0,278.7091064453125,302.1480407714844,4.532868372379778,4.923080142289182,0.6623378458581805,0.2302487437317311,0.4556780630741425,0.4117125188854924,-0.1691500104389914,-0.4786451846197115,0.5838550377541752,11.048200982142856,16.37384779017857,18.15413763392857,54.65722095982143,39.45082881696429,24.02236435267857,123.04520356068971,34.53708536616551,66.61391939277279,68.44063399407312,-10.764838587997716,-107.05338459762862,103.74951364357092,16.643596649169922,13.582512855529785,17.95859146118164,18.666940689086914,33.187740325927734,52.94562911987305,33.12952423095703,34.95027160644531,0.7956171035766602,0.65619295835495,0.532586395740509,0.5623100996017456,0.8270842432975769,-0.39753928780555725,0.41276824474334717,0.3144015073776245
BO7,Bonita,2016-07-13,36.04049153,-118.332985,10.17341492,,5.7837208,7.275358463,0.0457124999999999,0.071975,0.0581149999999999,0.392955,0.2010325,0.0995849999999999,2016-06-30,LANDSAT_7,7607,2535.61572265625,3829,11,2.3012965166428603,127.2800064086914,537,154,0,278.78619384765625,302.1303405761719,5.459604029176797,6.761679428718923,0.7423238078347043,0.3231086512763315,0.598440986523282,0.5280999295530298,-0.2572601620773414,-0.4727251082845708,0.6745831387242052,8.512424791666666,14.31892375,16.438443854166668,57.76573718750001,42.532269166666666,25.083825104166664,112.64984149772708,27.90095559802401,70.95480776619286,71.16899937363604,-9.5520995428968,-103.88618878362202,94.58476573206752,14.599997520446777,11.525189399719238,15.513289451599121,15.96298599243164,39.92417907714844,59.25508499145508,40.46023941040039,42.90834045410156,0.9247469305992126,0.5793538689613342,0.6129276156425476,0.6727508306503296,0.9356464743614197,-0.41209617257118225,0.36416828632354736,0.29614582657814026
D11,Deer,2016-07-13,39.42049541,-120.655402,15.36029841,,4.466058601,12.68443219,0.0331724999999999,0.0589675,0.045135,0.4207025,0.1894549999999999,0.0896575,2016-07-06,LANDSAT_8,5128,1818.4676513671875,6313,26,0.2530677098746381,0.0,1687,156,2,279.1647033691406,304.4896850585937,7.134480858099801,9.32098149994461,0.8062199801432904,0.3789964066654921,0.6507981891827497,0.5832774664475133,-0.3185129236780373,-0.5252644184806126,0.7333281969662198,12.05665671875,18.35225578125,21.00728796875,66.52855703125,47.88447828125,25.7804990625,112.1825755989676,34.04287571824004,75.19342085905856,75.00291512147047,-15.399968120424637,-97.84251925778548,100.13018264233538,8.735635757446289,6.312601566314697,8.58263111114502,8.837018966674805,71.23631286621094,74.93473815917969,71.15184783935547,70.84410858154297,1.4554712772369385,0.6314943432807922,1.1827306747436523,1.1185933351516724,0.6796583533287048,-0.20587480068206787,0.4245469868183136,0.19778785109519958
D12,Deer,2016-07-13,39.42802454,-120.651048,15.31258447,,2.302993665,14.57415042,0.0258299999999999,0.0505525,0.0293225,0.471,0.145125,0.06455,2016-06-20,LANDSAT_8,5143,1878.9010009765625,6204,2,3.954123028266092,0.0,1670,159,21,278.9779357910156,304.4306335449219,9.317046634686712,16.062750447608494,0.8827856032858807,0.5289105295191723,0.7598308227991825,0.6623026573929909,-0.4802522056824487,-0.483307994020774,0.8262092432553363,11.285854011904762,15.552975845238096,16.53563498214286,55.05998217261904,34.37874022023809,18.116324244047615,110.09787181240446,37.2343966504643,66.54561419445238,67.80430511902377,-19.442687959645824,-89.52263892920885,96.8892426343332,9.099910736083984,5.437123775482178,7.397952079772949,8.084321975708008,59.3384895324707,74.83891296386719,66.26594543457031,65.81912231445312,0.9923297762870789,0.36962464451789856,0.7942788600921631,0.7959498167037964,0.8675518035888672,-0.47482913732528687,0.4779660999774933,0.23212499916553497
D14,Deer,2016-07-13,39.42932558,-120.650599,15.47850049,,1.364305108,10.03017655,0.0291575,0.0529175,0.0353175,0.3825325,0.1461425,0.067905,2016-07-06,LANDSAT_8,5146,1880.943115234375,6199,2,1.64909982633603,0.0,1670,136,12,278.9613952636719,304.4451599121094,7.228846789814333,10.831245133432434,0.8309560847193969,0.4471367096987752,0.6309529758632753,0.5674374897859127,-0.3881480232656157,-0.468326132824274,0.770211377674325,8.052722160904255,12.720932147606383,12.3739365625,64.20533390292553,33.3192568550532,17.51484712101064,150.55898660841692,66.73306570291992,94.76924745395615,91.31054133169772,-46.735745463393,-102.05112364307892,136.0830195570808,8.543859481811523,5.495965003967285,7.4460649490356445,7.595389366149902,63.033775329589844,69.50741577148438,68.70242309570312,69.0133285522461,0.73714679479599,0.4002906084060669,0.7094115614891052,0.8236299753189087,0.5652210116386414,-0.4157100021839142,0.292864054441452,0.00259334035217762
D15,Deer,2016-07-13,39.42054608,-120.655742,16.38317721,,0.938688557,7.594368546,0.0311649999999999,0.0588024999999999,0.0376275,0.4556825,0.17631,0.0800325,2016-06-20,LANDSAT_8,5127,1818.39501953125,6320,27,0.306176698390414,0.0,1687,156,0,279.17254638671875,304.5011291503906,7.749372900812044,12.110358115739816,0.847448865824735,0.442050340787272,0.721924625788314,0.6313059367166344,-0.389434705366125,-0.4997926524536128,0.7801203277859835,14.891038229166668,20.87759,23.236285625,69.34453187500002,49.2962275,26.61857708333333,113.71098534934784,32.3106837943368,83.65529635460166,76.95781075044091,-14.9510270469009,-101.57887586324225,99.51603124666885,7.730256080627441,5.128288269042969,7.475106239318848,7.68231725692749,72.57769012451172,77.78059387207031,72.47020721435547,72.03763580322266,1.4789528846740723,0.5126636028289795,1.1231141090393066,1.0427680015563965,0.8162962198257446,-0.20530129969120026,0.504392683506012,0.2649383544921875
D16,Deer,2016-07-13,39.42928175,-120.65011,17.20538872,,1.545046383,9.593619084,0.0291299999999999,0.0632575,0.0392224999999999,0.4770775,0.1708374999999999,0.0811049999999999,2016-06-20,LANDSAT_8,5147,1881.651123046875,6185,2,1.6293087024255584,0.0,1670,147,1,278.9453430175781,304.42889404296875,7.541832984231116,12.163362865702084,0.8480631415843503,0.4726545920375358,0.7327197422917625,0.6462486470530355,-0.4134593570139647,-0.4595570174501803,0.7843734846276138,15.743086971153843,21.076146105769237,22.944928173076924,68.34652225961538,49.74627057692308,28.38303889423077,121.25001877751892,27.76917293177543,76.10969344386578,77.25980383856273,-9.1781521678904,-109.96754296295568,98.90249294429483,7.713466644287109,9.525102615356445,7.6422119140625,7.585592746734619,51.932254791259766,61.87479019165039,54.229759216308594,53.714866638183594,1.689592957496643,0.3769069314002991,0.9277027249336243,0.04146924242377281,1.4144349098205566,0.09468160569667816,0.8333424925804138,-0.45237278938293457
D20,Deer,2016-07-13,39.42890242,-120.650167,15.93460375,,1.609180384,7.789854527,0.02715,0.0574275,0.0333374999999999,0.477545,0.156895,0.0705175,2016-06-20,LANDSAT_8,5146,1881.2098388671875,6186,2,1.7341198870976686,0.0,1670,143,20,278.95196533203125,304.42266845703125,8.315615341082232,14.324559430071249,0.8694905384310484,0.5054063426013492,0.7534329639165642,0.6591381787695405,-0.4525112331861958,-0.4641019958240501,0.8114841826813016,11.039441875,16.788191062499997,18.3538575,64.07672356250004,43.44676050000001,23.1813388125,117.09749193101918,37.101366093116,77.09453873654459,76.70113728377535,-18.52490321272698,-97.52391825847614,102.75295833114848,11.626827239990234,10.46577262878418,13.663330078125,15.513565063476562,56.04831314086914,68.24407196044922,56.50639724731445,55.82085037231445,0.8067628741264343,0.5639780759811401,0.5833370685577393,0.37317025661468506,0.6507707238197327,-0.5700863599777222,0.23432472348213196,0.04634054750204086
D21,Deer,2016-07-13,39.42116249,-120.656298,13.44354158,,1.107769104,9.729834154,0.03056,0.0563274999999999,0.0381225,0.4006,0.167565,0.0809125,2016-06-20,LANDSAT_8,5129,1817.8895263671875,6332,35,0.3962703635595063,0.0,1688,150,0,279.1786193847656,304.52764892578125,7.111979051085175,10.50823004787199,0.826211329485039,0.4101537405507203,0.6472188396118947,0.5792087118397609,-0.3540447281335012,-0.496834418303427,0.7510650746224293,13.720702447916665,19.285274166666664,21.028209270833337,65.41901692708333,45.38681953124999,26.06149989583333,120.99659509318025,34.608710208931555,77.09667318990577,76.61737463397893,-15.275745486586954,-103.6318572730332,102.97778807475886,7.569389820098877,5.432568550109863,7.48348331451416,7.751142501831055,68.28577423095703,71.27839660644531,67.72599792480469,66.69486236572266,1.1640733480453491,0.8748321533203125,1.068326473236084,1.0552531480789185,0.3856752812862396,-0.21175768971443176,0.16745691001415253,-0.04069165140390396
D24,Deer,2016-07-13,39.42852742,-120.650225,14.77328205,,3.480727134,9.358348887,0.0270124999999999,0.0575375,0.0333924999999999,0.4903875,0.1602225,0.0703524999999999,2016-06-20,LANDSAT_8,5145,1881.0250244140625,6188,2,1.610068268782361,0.0,1670,143,19,278.9552917480469,304.4195556640625,8.522919834890287,14.685558134311602,0.8724941769445187,0.5074699128510168,0.7677239926452245,0.6695701224872532,-0.4553842042713587,-0.4715512490815575,0.8161074019373293,11.76183753125,17.76740096875,19.26964003125,66.49411059375001,43.99360475,23.47667871875,118.70252789355548,39.25347057802469,79.3338449524288,78.60866297240902,-20.039001933384387,-97.43859448244277,104.37484491442098,11.896172523498535,11.407546997070312,15.6892671585083,17.60188102722168,53.231571197509766,63.62430953979492,52.39016342163086,52.6445198059082,0.9387280344963074,0.2611861228942871,0.5958796143531799,0.4891851842403412,0.6413475871086121,-0.5638872981071472,0.14974573254585266,-0.02702031098306179
C1,East Creek,2015-07-04,40.24418042,-120.900972,9.388781042,,0.958114454,4.284204864,0.036995,0.06323,0.05036,0.36243,0.2043599999999999,0.10492,2015-04-22,LANDSAT_8,7569,1541.5565185546875,4011,34,0.4562608351345623,0.0,602,7,0,280.967041015625,306.4731750488281,5.731931045389845,7.196783161239076,0.7560018411298722,0.2788863600275234,0.5624392855018734,0.512828799614369,-0.2212124223222679,-0.5274113382413393,0.6594916991074102,18.52471125,27.209438125,32.0522775,77.52796187500002,89.19441062499999,59.409861875,145.93094976400369,-23.81581263780099,82.41748637847557,82.70859094442467,40.18124176402385,-189.04337349310035,96.3836240366889,14.996094703674316,14.452836036682129,17.089750289916992,20.925500869750977,55.723323822021484,58.43907928466797,53.328460693359375,51.93086624145508,0.4704160690307617,0.7382986545562744,0.3408796787261963,-0.15095657110214233,0.23761555552482605,-0.16733862459659576,0.19615113735198975,0.09347139298915863
C12,East Creek,2015-07-04,40.24346585,-120.900515,11.6658849,,0.73010747,2.527008054,0.0391674999999999,0.067465,0.064715,0.2709375,0.202545,0.136875,2015-05-01,LANDSAT_8,7570,1541.376953125,4011,35,0.4261876170191058,0.0,602,7,0,280.9884338378906,306.47564697265625,4.015971244348922,4.186625975430733,0.6143928616649659,0.1444456764505551,0.3775665360951392,0.3701703160105426,-0.0742078234738855,-0.500277767490093,0.4748794851646515,16.786210312499996,24.914945625,31.4866721875,64.8322921875,77.87129343749999,58.59462875,120.07870610976656,-31.98990111575432,60.39645645591743,63.33031482217912,50.6142783500906,-180.430291069326,70.22231018153698,17.756114959716797,16.59511947631836,17.515605926513672,19.107223510742188,49.78805160522461,52.182090759277344,50.96187210083008,51.51143264770508,0.4659915566444397,0.6697127819061279,0.42155882716178894,0.19521264731884003,0.20928408205509186,-0.16668236255645752,0.16080740094184875,0.07476057857275009
C14,East Creek,2015-07-04,40.24376207,-120.90226,12.132928,,0.0,1.789176797,0.0496999999999999,0.0818475,0.0766224999999999,0.3200525,0.21481,0.1484249999999999,2015-05-01,LANDSAT_8,7557,1541.42138671875,4021,37,0.8730568289928676,0.0,602,8,0,280.9380798339844,306.46807861328125,3.910351568465744,4.177004143691476,0.6136761832734607,0.1967655238495875,0.4325222319945276,0.4072211224802744,-0.1184539879156364,-0.4482020511869748,0.4946361870052895,19.8681603125,29.284981875,37.7491553125,70.0014646875,82.03283156250001,64.51645906249999,103.33864551010495,-27.29530462063848,56.07768086114886,58.69354529470604,48.9797414401922,-163.7203779904233,59.89280049126975,14.038113594055176,13.444031715393066,16.560871124267578,20.98699378967285,56.13190841674805,61.08850860595703,54.332122802734375,52.56676483154297,0.48885875940322876,0.762683093547821,0.33531370759010315,-0.1987007111310959,0.25236690044403076,-0.19654256105422974,0.20124730467796326,0.08410879969596863
C16,East Creek,2015-07-04,40.24340594,-120.902429,12.94747738,,0.623380797,4.816789112,0.0386175,0.070655,0.0542374999999999,0.350605,0.185825,0.1077799999999999,2015-05-01,LANDSAT_8,7555,1541.0716552734375,4021,35,0.6541042895327626,0.0,603,7,0,280.94024658203125,306.4678039550781,4.962210742339535,6.464254436506108,0.7320562934968537,0.3071789422664653,0.5344196610102253,0.4913023537245432,-0.2370309160396323,-0.4490408608858389,0.6368068063301411,18.0146434375,26.2817071875,31.740935000000004,73.62848125,85.46126375000001,59.6940490625,139.0931657192093,-24.62947480400521,75.90014110267833,76.8977166396597,40.38260405078289,-185.3068417301949,88.41598518102472,16.010766983032227,14.599605560302734,17.22705841064453,20.23849868774414,51.75263214111328,57.122589111328125,51.441524505615234,51.47737121582031,0.48429983854293823,0.6771782636642456,0.3922710418701172,0.03665066882967949,0.20900127291679382,-0.19905881583690643,0.1656574010848999,0.06345291435718536
C21,East Creek,2015-07-04,40.24314264,-120.902276,6.676372952,,0.123705917,4.349883175,0.042825,0.0727174999999999,0.0608925,0.3135075,0.211895,0.1208974999999999,2015-05-01,LANDSAT_8,7553,1540.7374267578125,4022,33,0.5195015713385838,0.0,603,7,0,280.9424133300781,306.4675598144531,4.311307456939526,5.148540460647862,0.6747195512820512,0.1933993462155204,0.4651610289649583,0.4333514409881061,-0.1327966047812817,-0.4890069831788836,0.5644000956082577,18.10584359375,25.66353109375,29.93617859375,68.67693078125001,84.1147175,54.6226071875,141.38540938325332,-27.88118660877656,72.8314383947905,73.49105043296154,40.80401643094265,-184.4211847342252,96.93340218572912,16.553308486938477,15.606761932373047,16.81943130493164,18.933509826660156,52.48994827270508,53.24226379394531,52.79581069946289,52.832489013671875,0.4912972152233124,0.6875377297401428,0.4251623749732971,0.12521716952323914,0.19198621809482574,-0.19695420563220978,0.147801473736763,0.05238321051001549
C23,East Creek,2015-07-04,40.24300747,-120.901803,10.48476581,,0.220730165,2.459702315,0.0445299999999999,0.0739825,0.0760175,0.2454724999999999,0.2198975,0.1554375,2015-05-01,LANDSAT_8,7556,1540.5408935546875,4021,31,0.3159588907305625,0.0,603,7,0,280.9541015625,306.46905517578125,3.3179806035211024,3.229157759726378,0.5270926000808733,0.0549562713539763,0.3097665440067562,0.309416426249863,0.0100910111065126,-0.4965121818429291,0.3773767320138212,15.856157812499998,22.7555675,28.4897815625,57.0388446875,73.69363874999999,56.298115,118.5025963296083,-41.692688673278525,53.69588464048304,56.62400792146933,56.59791568072073,-184.3118194994231,61.87146507865614,17.907398223876953,16.496213912963867,17.785823822021484,19.7416934967041,50.25225067138672,52.92028045654297,50.95198440551758,51.042091369628906,0.446676105260849,0.6937809586524963,0.39536499977111816,0.1170804500579834,0.22250886261463165,-0.14190031588077545,0.18543443083763123,0.09516764432191849
C5,East Creek,2015-07-04,40.24382567,-120.901141,9.716445153,,0.451162756,5.101197957,0.04024,0.072745,0.0655124999999999,0.29434,0.2031224999999999,0.1261775,2015-05-01,LANDSAT_8,7568,1541.2528076171875,4013,36,0.4599819326619169,0.0,602,7,0,280.9767761230469,306.4740295410156,4.0461887414942606,4.492883037588248,0.6358924837259712,0.1833655803201246,0.412862699956337,0.3991861976327335,-0.1093225466873337,-0.4726091330076938,0.5229270788841975,18.2565121875,26.21522875,31.9564484375,70.33451687499999,86.197878125,59.8454565625,131.54765597781605,-32.91254769318584,70.14786708542789,71.77138211447266,47.77446478032125,-185.9777245373636,82.84529347083262,14.991304397583008,14.37999439239502,16.66826820373535,20.148929595947266,56.624183654785156,57.249549865722656,54.08908462524414,53.01596450805664,0.49680471420288086,0.7333260774612427,0.3775186240673065,-0.08038743585348129,0.21418656408786774,-0.19611361622810364,0.17202551662921906,0.06742199510335922
C8,East Creek,2015-07-04,40.2435983,-120.900989,8.522558855,,0.325031233,1.639645823,0.04024,0.072745,0.0655124999999999,0.29434,0.2031224999999999,0.1261775,2015-05-01,LANDSAT_8,7564,1541.246337890625,4016,35,0.3949619854918302,0.0,602,7,0,280.9691467285156,306.4725341796875,4.0461887414942606,4.492883037588248,0.6358924837259712,0.1833655803201246,0.412862699956337,0.3991861976327335,-0.1093225466873337,-0.4726091330076938,0.5229270788841975,18.2565121875,26.21522875,31.9564484375,70.33451687499999,86.197878125,59.8454565625,131.54765597781605,-32.91254769318584,70.14786708542789,71.77138211447266,47.77446478032125,-185.9777245373636,82.84529347083262,15.601524353027344,14.848650932312012,16.462182998657227,19.257265090942383,55.61051559448242,54.69335174560547,54.510643005371094,53.73088073730469,0.5053397417068481,0.7247592806816101,0.41089415550231934,0.023951757699251175,0.19517333805561066,-0.20859454572200775,0.15154998004436493,0.048788003623485565
R11,Goodrich,2015-07-04,40.3652384,-120.950044,6.685136038,,1.789921659,1.944773689,0.042715,0.0609474999999999,0.06235,0.2198149999999999,0.212115,0.152,2015-04-22,LANDSAT_8,7642,1580.1624755859375,3798,2,1.0150387688416376,0.0,568,45,0,278.7078552246094,306.2419738769531,3.606628655810329,3.5255012028869275,0.5580600003544024,0.0178269627022896,0.3091058279890306,0.3019791220522523,0.0222255328261902,-0.5536003662165256,0.3669619509282952,18.656509464285712,23.95707553571429,27.49773785714286,57.42318678571429,70.69949339285714,53.045014910714286,119.0682921655449,-36.00241191903593,58.70512365123777,59.24564010288736,45.6477242587593,-165.54604938999825,59.95586350972474,20.62142562866211,15.694910049438477,18.390501022338867,18.747282028198242,41.286712646484375,59.52804946899414,46.389183044433594,47.114261627197266,0.5017784237861633,0.8226938843727112,0.41471126675605774,0.4676316976547241,0.3398497700691223,0.03235263377428055,0.29825901985168457,0.2229466289281845
